Date,Series,Value
2020-03-26 00:00:00,Volume Intensity,0.7242
2020-03-26 00:15:00,Volume Intensity,0.8421
2020-03-26 00:30:00,Volume Intensity,0.3853
2020-03-26 00:45:00,Volume Intensity,0.6904
2020-03-26 01:00:00,Volume Intensity,0.5916
2020-03-26 01:15:00,Volume Intensity,1.1819
2020-03-26 01:30:00,Volume Intensity,0.6579
2020-03-26 01:45:00,Volume Intensity,1.6283
2020-03-26 02:00:00,Volume Intensity,0.6616
2020-03-26 02:15:00,Volume Intensity,1.1088
2020-03-26 02:30:00,Volume Intensity,0.5793
2020-03-26 02:45:00,Volume Intensity,0.8495
2020-03-26 03:00:00,Volume Intensity,1.6993
2020-03-26 03:15:00,Volume Intensity,0.4218
2020-03-26 03:30:00,Volume Intensity,0.9923
2020-03-26 03:45:00,Volume Intensity,1.4784
2020-03-26 04:00:00,Volume Intensity,0.8868
2020-03-26 04:15:00,Volume Intensity,0.568
2020-03-26 04:30:00,Volume Intensity,0.8164
2020-03-26 04:45:00,Volume Intensity,1.0535
2020-03-26 05:00:00,Volume Intensity,1.0797
2020-03-26 05:15:00,Volume Intensity,1.1105
2020-03-26 05:30:00,Volume Intensity,1.2305
2020-03-26 05:45:00,Volume Intensity,1.3054
2020-03-26 06:00:00,Volume Intensity,0.7169
2020-03-26 06:15:00,Volume Intensity,1.0836
2020-03-26 06:30:00,Volume Intensity,0.6176
2020-03-26 06:45:00,Volume Intensity,0.671
2020-03-26 07:00:00,Volume Intensity,1.1177
2020-03-26 07:15:00,Volume Intensity,0.8814
2020-03-26 07:30:00,Volume Intensity,0.7622
2020-03-26 07:45:00,Volume Intensity,0.8575
2020-03-26 08:00:00,Volume Intensity,0.9366
2020-03-26 08:15:00,Volume Intensity,1.1029
2020-03-26 08:30:00,Volume Intensity,0.6014
2020-03-26 08:45:00,Volume Intensity,0.8804
2020-03-26 09:00:00,Volume Intensity,0.7142
2020-03-26 09:15:00,Volume Intensity,0.7673
2020-03-26 09:30:00,Volume Intensity,0.5694
2020-03-26 09:45:00,Volume Intensity,0.4838
2020-03-26 10:00:00,Volume Intensity,0.799
2020-03-26 10:15:00,Volume Intensity,1.029
2020-03-26 10:30:00,Volume Intensity,0.7348
2020-03-26 10:45:00,Volume Intensity,0.8418
2020-03-26 11:00:00,Volume Intensity,0.8042
2020-03-26 11:15:00,Volume Intensity,0.9363
2020-03-26 11:30:00,Volume Intensity,1.1173
2020-03-26 11:45:00,Volume Intensity,0.6634
2020-03-26 12:00:00,Volume Intensity,0.6723
2020-03-26 12:15:00,Volume Intensity,1.0852
2020-03-26 12:30:00,Volume Intensity,0.6725
2020-03-26 12:45:00,Volume Intensity,0.7732
2020-03-26 13:00:00,Volume Intensity,0.6617
2020-03-26 13:15:00,Volume Intensity,1.0191
2020-03-26 13:30:00,Volume Intensity,0.6042
2020-03-26 13:45:00,Volume Intensity,0.6739
2020-03-26 14:00:00,Volume Intensity,0.8574
2020-03-26 14:15:00,Volume Intensity,1.4478
2020-03-26 14:30:00,Volume Intensity,0.7929
2020-03-26 14:45:00,Volume Intensity,0.6327
2020-03-26 15:00:00,Volume Intensity,0.4746
2020-03-26 15:15:00,Volume Intensity,0.6752
2020-03-26 15:30:00,Volume Intensity,0.5097
2020-03-26 15:45:00,Volume Intensity,0.7383
2020-03-26 16:00:00,Volume Intensity,0.6885
2020-03-26 16:15:00,Volume Intensity,0.7351
2020-03-26 16:30:00,Volume Intensity,0.6216
2020-03-26 16:45:00,Volume Intensity,0.6476
2020-03-26 17:00:00,Volume Intensity,1.0137
2020-03-26 17:15:00,Volume Intensity,0.3158
2020-03-26 17:30:00,Volume Intensity,0.8129
2020-03-26 17:45:00,Volume Intensity,0.6954
2020-03-26 18:00:00,Volume Intensity,0.5416
2020-03-26 18:15:00,Volume Intensity,0.5099
2020-03-26 18:30:00,Volume Intensity,0.8067
2020-03-26 18:45:00,Volume Intensity,0.8677
2020-03-26 19:00:00,Volume Intensity,0.8555
2020-03-26 19:15:00,Volume Intensity,0.6702
2020-03-26 19:30:00,Volume Intensity,0.876
2020-03-26 19:45:00,Volume Intensity,0.6582
2020-03-26 20:00:00,Volume Intensity,0.8861
2020-03-26 20:15:00,Volume Intensity,0.6506
2020-03-26 20:30:00,Volume Intensity,0.928
2020-03-26 20:45:00,Volume Intensity,0.9057
2020-03-26 21:00:00,Volume Intensity,1.152
2020-03-26 21:15:00,Volume Intensity,0.7626
2020-03-26 21:30:00,Volume Intensity,0.3602
2020-03-26 21:45:00,Volume Intensity,1.0052
2020-03-26 22:00:00,Volume Intensity,0.7531
2020-03-26 22:15:00,Volume Intensity,0.569
2020-03-26 22:30:00,Volume Intensity,0.8936
2020-03-26 22:45:00,Volume Intensity,0.3626
2020-03-26 23:00:00,Volume Intensity,0.6132
2020-03-26 23:15:00,Volume Intensity,0.4355
2020-03-26 23:30:00,Volume Intensity,0.7604
2020-03-26 23:45:00,Volume Intensity,0.7879
