Date,Series,Value
2020-03-30 00:00:00,Volume Intensity,1.8136
2020-03-30 00:15:00,Volume Intensity,1.7356
2020-03-30 00:30:00,Volume Intensity,0.9266
2020-03-30 00:45:00,Volume Intensity,0.7288
2020-03-30 01:00:00,Volume Intensity,1.1694
2020-03-30 01:15:00,Volume Intensity,1.4383
2020-03-30 01:30:00,Volume Intensity,1.0115
2020-03-30 01:45:00,Volume Intensity,0.7236
2020-03-30 02:00:00,Volume Intensity,0.539
2020-03-30 02:15:00,Volume Intensity,1.2631
2020-03-30 02:30:00,Volume Intensity,0.6627
2020-03-30 02:45:00,Volume Intensity,0.6764
2020-03-30 03:00:00,Volume Intensity,1.3933
2020-03-30 03:15:00,Volume Intensity,0.0911
2020-03-30 03:30:00,Volume Intensity,1.0553
2020-03-30 03:45:00,Volume Intensity,0.7805
2020-03-30 04:00:00,Volume Intensity,0.8162
2020-03-30 04:15:00,Volume Intensity,1.2696
2020-03-30 04:30:00,Volume Intensity,1.133
2020-03-30 04:45:00,Volume Intensity,0.6426
2020-03-30 05:00:00,Volume Intensity,1.2195
2020-03-30 05:15:00,Volume Intensity,1.1476
2020-03-30 05:30:00,Volume Intensity,0.6997
2020-03-30 05:45:00,Volume Intensity,1.0361
2020-03-30 06:00:00,Volume Intensity,0.6713
2020-03-30 06:15:00,Volume Intensity,0.6935
2020-03-30 06:30:00,Volume Intensity,0.9915
2020-03-30 06:45:00,Volume Intensity,0.9299
2020-03-30 07:00:00,Volume Intensity,0.765
2020-03-30 07:15:00,Volume Intensity,0.6053
2020-03-30 07:30:00,Volume Intensity,0.9528
2020-03-30 07:45:00,Volume Intensity,1.1373
2020-03-30 08:00:00,Volume Intensity,0.9138
2020-03-30 08:15:00,Volume Intensity,0.6866
2020-03-30 08:30:00,Volume Intensity,0.6495
2020-03-30 08:45:00,Volume Intensity,0.6887
2020-03-30 09:00:00,Volume Intensity,0.7292
2020-03-30 09:15:00,Volume Intensity,0.5732
2020-03-30 09:30:00,Volume Intensity,0.9406
2020-03-30 09:45:00,Volume Intensity,1.1268
2020-03-30 10:00:00,Volume Intensity,0.5168
2020-03-30 10:15:00,Volume Intensity,0.9497
2020-03-30 10:30:00,Volume Intensity,1.2621
2020-03-30 10:45:00,Volume Intensity,0.6878
2020-03-30 11:00:00,Volume Intensity,0.4067
2020-03-30 11:15:00,Volume Intensity,0.8099
2020-03-30 11:30:00,Volume Intensity,0.9758
2020-03-30 11:45:00,Volume Intensity,0.7939
2020-03-30 12:00:00,Volume Intensity,1.0517
2020-03-30 12:15:00,Volume Intensity,0.9748
2020-03-30 12:30:00,Volume Intensity,0.9356
2020-03-30 12:45:00,Volume Intensity,0.9633
2020-03-30 13:00:00,Volume Intensity,0.915
2020-03-30 13:15:00,Volume Intensity,1.4484
2020-03-30 13:30:00,Volume Intensity,1.0528
2020-03-30 13:45:00,Volume Intensity,1.0363
2020-03-30 14:00:00,Volume Intensity,1.1405
2020-03-30 14:15:00,Volume Intensity,0.8042
2020-03-30 14:30:00,Volume Intensity,0.493
2020-03-30 14:45:00,Volume Intensity,0.9201
2020-03-30 15:00:00,Volume Intensity,0.8579
2020-03-30 15:15:00,Volume Intensity,0.724
2020-03-30 15:30:00,Volume Intensity,0.7101
2020-03-30 15:45:00,Volume Intensity,0.3837
2020-03-30 16:00:00,Volume Intensity,0.5408
2020-03-30 16:15:00,Volume Intensity,0.7376
2020-03-30 16:30:00,Volume Intensity,1.0532
2020-03-30 16:45:00,Volume Intensity,0.8012
2020-03-30 17:00:00,Volume Intensity,0.5527
2020-03-30 17:15:00,Volume Intensity,0.7357
2020-03-30 17:30:00,Volume Intensity,1.1507
2020-03-30 17:45:00,Volume Intensity,0.8018
2020-03-30 18:00:00,Volume Intensity,0.4292
2020-03-30 18:15:00,Volume Intensity,0.9583
2020-03-30 18:30:00,Volume Intensity,0.6413
2020-03-30 18:45:00,Volume Intensity,0.8443
2020-03-30 19:00:00,Volume Intensity,0.3425
2020-03-30 19:15:00,Volume Intensity,0.7498
2020-03-30 19:30:00,Volume Intensity,1.1057
2020-03-30 19:45:00,Volume Intensity,0.8126
2020-03-30 20:00:00,Volume Intensity,0.8069
2020-03-30 20:15:00,Volume Intensity,0.8688
2020-03-30 20:30:00,Volume Intensity,0.7176
2020-03-30 20:45:00,Volume Intensity,0.3716
2020-03-30 21:00:00,Volume Intensity,0.4601
2020-03-30 21:15:00,Volume Intensity,0.8996
2020-03-30 21:30:00,Volume Intensity,1.0045
2020-03-30 21:45:00,Volume Intensity,0.6808
2020-03-30 22:00:00,Volume Intensity,0.9962
2020-03-30 22:15:00,Volume Intensity,0.4402
2020-03-30 22:30:00,Volume Intensity,0.523
2020-03-30 22:45:00,Volume Intensity,0.7569
2020-03-30 23:00:00,Volume Intensity,1.1554
2020-03-30 23:15:00,Volume Intensity,1.0124
2020-03-30 23:30:00,Volume Intensity,0.4779
2020-03-30 23:45:00,Volume Intensity,0.7496
