Date,Series,Value
2020-02-18 00:00:00,Volume Intensity,0.0581
2020-02-18 00:15:00,Volume Intensity,0.0578
2020-02-18 00:30:00,Volume Intensity,0.2275
2020-02-18 00:45:00,Volume Intensity,0.0542
2020-02-18 01:00:00,Volume Intensity,0.1246
2020-02-18 01:15:00,Volume Intensity,0.0297
2020-02-18 01:30:00,Volume Intensity,0.0793
2020-02-18 01:45:00,Volume Intensity,0.0325
2020-02-18 02:00:00,Volume Intensity,0
2020-02-18 02:15:00,Volume Intensity,0.0324
2020-02-18 02:30:00,Volume Intensity,0
2020-02-18 02:45:00,Volume Intensity,0.0306
2020-02-18 03:00:00,Volume Intensity,0.0339
2020-02-18 03:15:00,Volume Intensity,0.0875
2020-02-18 03:30:00,Volume Intensity,0.0962
2020-02-18 03:45:00,Volume Intensity,0
2020-02-18 04:00:00,Volume Intensity,0
2020-02-18 04:15:00,Volume Intensity,0
2020-02-18 04:30:00,Volume Intensity,0.0665
2020-02-18 04:45:00,Volume Intensity,0.1228
2020-02-18 05:00:00,Volume Intensity,0.0302
2020-02-18 05:15:00,Volume Intensity,0
2020-02-18 05:30:00,Volume Intensity,0
2020-02-18 05:45:00,Volume Intensity,0
2020-02-18 06:00:00,Volume Intensity,0
2020-02-18 06:15:00,Volume Intensity,0.0531
2020-02-18 06:30:00,Volume Intensity,0.096
2020-02-18 06:45:00,Volume Intensity,0.0252
2020-02-18 07:00:00,Volume Intensity,0.0255
2020-02-18 07:15:00,Volume Intensity,0.0504
2020-02-18 07:30:00,Volume Intensity,0.0591
2020-02-18 07:45:00,Volume Intensity,0.0928
2020-02-18 08:00:00,Volume Intensity,0.0633
2020-02-18 08:15:00,Volume Intensity,0.0799
2020-02-18 08:30:00,Volume Intensity,0.0684
2020-02-18 08:45:00,Volume Intensity,0.0775
2020-02-18 09:00:00,Volume Intensity,0.0727
2020-02-18 09:15:00,Volume Intensity,0.0805
2020-02-18 09:45:00,Volume Intensity,0.052
2020-02-18 10:00:00,Volume Intensity,0.1066
2020-02-18 10:15:00,Volume Intensity,0.0189
2020-02-18 10:30:00,Volume Intensity,0
2020-02-18 10:45:00,Volume Intensity,0.0163
2020-02-18 11:00:00,Volume Intensity,0.0667
2020-02-18 11:15:00,Volume Intensity,0
2020-02-18 11:30:00,Volume Intensity,0.0163
2020-02-18 11:45:00,Volume Intensity,0.0337
2020-02-18 12:00:00,Volume Intensity,0.0648
2020-02-18 12:15:00,Volume Intensity,0
2020-02-18 12:30:00,Volume Intensity,0.0152
2020-02-18 12:45:00,Volume Intensity,0.0616
2020-02-18 13:00:00,Volume Intensity,0.0629
2020-02-18 13:15:00,Volume Intensity,0.098
2020-02-18 13:30:00,Volume Intensity,0.0305
2020-02-18 13:45:00,Volume Intensity,0.0156
2020-02-18 14:00:00,Volume Intensity,0.0295
2020-02-18 14:15:00,Volume Intensity,0.0476
2020-02-18 14:30:00,Volume Intensity,0.0518
2020-02-18 14:45:00,Volume Intensity,0
2020-02-18 15:00:00,Volume Intensity,0.0312
2020-02-18 15:15:00,Volume Intensity,0
2020-02-18 15:30:00,Volume Intensity,0
2020-02-18 15:45:00,Volume Intensity,0
2020-02-18 16:00:00,Volume Intensity,0.0164
2020-02-18 16:15:00,Volume Intensity,0
2020-02-18 16:30:00,Volume Intensity,0
2020-02-18 16:45:00,Volume Intensity,0.0313
2020-02-18 17:00:00,Volume Intensity,0
2020-02-18 17:15:00,Volume Intensity,0.0296
2020-02-18 17:30:00,Volume Intensity,0
2020-02-18 17:45:00,Volume Intensity,0
2020-02-18 18:00:00,Volume Intensity,0.0453
2020-02-18 18:15:00,Volume Intensity,0.0167
2020-02-18 18:30:00,Volume Intensity,0.0165
2020-02-18 18:45:00,Volume Intensity,0.0165
2020-02-18 19:00:00,Volume Intensity,0.0334
2020-02-18 19:15:00,Volume Intensity,0.0655
2020-02-18 19:30:00,Volume Intensity,0.0359
2020-02-18 19:45:00,Volume Intensity,0.0537
2020-02-18 20:00:00,Volume Intensity,0.0537
2020-02-18 20:30:00,Volume Intensity,0.0585
2020-02-18 20:45:00,Volume Intensity,0.0929
2020-02-18 21:00:00,Volume Intensity,0.0191
2020-02-18 21:15:00,Volume Intensity,0.0412
2020-02-18 21:30:00,Volume Intensity,0.0593
2020-02-18 21:45:00,Volume Intensity,0.0393
2020-02-18 22:00:00,Volume Intensity,0.02
2020-02-18 22:15:00,Volume Intensity,0
2020-02-18 22:30:00,Volume Intensity,0.0233
2020-02-18 22:45:00,Volume Intensity,0.1034
2020-02-18 23:00:00,Volume Intensity,0.0442
2020-02-18 23:15:00,Volume Intensity,0.0245
2020-02-18 23:30:00,Volume Intensity,0.0729
2020-02-18 23:45:00,Volume Intensity,0.051
