Date,Series,Value
2020-04-14 00:00:00,Volume Intensity,0.3691
2020-04-14 00:15:00,Volume Intensity,0.4781
2020-04-14 00:30:00,Volume Intensity,0.7928
2020-04-14 00:45:00,Volume Intensity,0.6076
2020-04-14 01:00:00,Volume Intensity,0.2341
2020-04-14 01:15:00,Volume Intensity,0.0747
2020-04-14 01:30:00,Volume Intensity,1.001
2020-04-14 01:45:00,Volume Intensity,0.8062
2020-04-14 02:00:00,Volume Intensity,0.1965
2020-04-14 02:15:00,Volume Intensity,1.4596
2020-04-14 02:30:00,Volume Intensity,0.533
2020-04-14 02:45:00,Volume Intensity,0.2741
2020-04-14 03:00:00,Volume Intensity,0.4737
2020-04-14 03:15:00,Volume Intensity,1.3646
2020-04-14 03:30:00,Volume Intensity,1.117
2020-04-14 03:45:00,Volume Intensity,0.3554
2020-04-14 04:00:00,Volume Intensity,0.2801
2020-04-14 04:15:00,Volume Intensity,1.2539
2020-04-14 04:30:00,Volume Intensity,1.0667
2020-04-14 04:45:00,Volume Intensity,0.7567
2020-04-14 05:00:00,Volume Intensity,0.5854
2020-04-14 05:15:00,Volume Intensity,0.664
2020-04-14 05:30:00,Volume Intensity,1.4693
2020-04-14 05:45:00,Volume Intensity,0.7765
2020-04-14 06:00:00,Volume Intensity,0.9608
2020-04-14 06:15:00,Volume Intensity,0.5536
2020-04-14 06:30:00,Volume Intensity,0.9121
2020-04-14 06:45:00,Volume Intensity,0.7315
2020-04-14 07:00:00,Volume Intensity,0.6998
2020-04-14 07:15:00,Volume Intensity,0.7902
2020-04-14 07:30:00,Volume Intensity,1.0125
2020-04-14 07:45:00,Volume Intensity,0.757
2020-04-14 08:00:00,Volume Intensity,0.6913
2020-04-14 08:15:00,Volume Intensity,1.4313
2020-04-14 08:30:00,Volume Intensity,0.9928
2020-04-14 08:45:00,Volume Intensity,0.7589
2020-04-14 09:00:00,Volume Intensity,0.9071
2020-04-14 09:15:00,Volume Intensity,0.8865
2020-04-14 09:30:00,Volume Intensity,0.8534
2020-04-14 09:45:00,Volume Intensity,0.4476
2020-04-14 10:00:00,Volume Intensity,0.6497
2020-04-14 10:15:00,Volume Intensity,0.9655
2020-04-14 10:30:00,Volume Intensity,0.8144
2020-04-14 10:45:00,Volume Intensity,0.59
2020-04-14 11:00:00,Volume Intensity,0.5528
2020-04-14 11:15:00,Volume Intensity,0.9997
2020-04-14 11:30:00,Volume Intensity,0.6891
2020-04-14 11:45:00,Volume Intensity,1.0763
2020-04-14 12:00:00,Volume Intensity,0.8748
2020-04-14 12:15:00,Volume Intensity,1.0219
2020-04-14 12:30:00,Volume Intensity,1.0448
2020-04-14 12:45:00,Volume Intensity,0.7486
2020-04-14 13:00:00,Volume Intensity,1.0081
2020-04-14 13:15:00,Volume Intensity,0.8307
2020-04-14 13:30:00,Volume Intensity,1.0394
2020-04-14 13:45:00,Volume Intensity,0.9632
2020-04-14 14:00:00,Volume Intensity,0.5033
2020-04-14 14:15:00,Volume Intensity,0.6517
2020-04-14 14:30:00,Volume Intensity,0.8111
2020-04-14 14:45:00,Volume Intensity,0.4745
2020-04-14 15:00:00,Volume Intensity,0.5775
2020-04-14 15:15:00,Volume Intensity,0.5042
2020-04-14 15:30:00,Volume Intensity,0.3586
2020-04-14 15:45:00,Volume Intensity,0.6678
2020-04-14 16:00:00,Volume Intensity,1.0087
2020-04-14 16:15:00,Volume Intensity,0.6452
2020-04-14 16:30:00,Volume Intensity,0.6328
2020-04-14 16:45:00,Volume Intensity,0.7723
2020-04-14 17:00:00,Volume Intensity,0.7585
2020-04-14 17:15:00,Volume Intensity,0.5768
2020-04-14 17:30:00,Volume Intensity,0.5611
2020-04-14 17:45:00,Volume Intensity,0.828
2020-04-14 18:00:00,Volume Intensity,0.4592
2020-04-14 18:15:00,Volume Intensity,0.7667
2020-04-14 18:30:00,Volume Intensity,0.5456
2020-04-14 18:45:00,Volume Intensity,0.8914
2020-04-14 19:00:00,Volume Intensity,0.504
2020-04-14 19:15:00,Volume Intensity,0.7718
2020-04-14 19:30:00,Volume Intensity,0.8914
2020-04-14 19:45:00,Volume Intensity,0.5607
2020-04-14 20:00:00,Volume Intensity,0.7579
2020-04-14 20:15:00,Volume Intensity,0.5594
2020-04-14 20:30:00,Volume Intensity,0.9478
2020-04-14 20:45:00,Volume Intensity,0.7526
2020-04-14 21:00:00,Volume Intensity,0.6251
2020-04-14 21:15:00,Volume Intensity,0.7585
2020-04-14 21:30:00,Volume Intensity,0.5399
2020-04-14 21:45:00,Volume Intensity,0.5091
2020-04-14 22:00:00,Volume Intensity,0.7747
2020-04-14 22:15:00,Volume Intensity,0.3332
2020-04-14 22:30:00,Volume Intensity,0.2447
2020-04-14 22:45:00,Volume Intensity,1.0087
2020-04-14 23:00:00,Volume Intensity,0.3905
2020-04-14 23:15:00,Volume Intensity,0.6627
2020-04-14 23:30:00,Volume Intensity,0.8084
2020-04-14 23:45:00,Volume Intensity,0.8158
