Date,Series,Value
2020-03-04 00:00:00,Volume Intensity,0.2333
2020-03-04 00:15:00,Volume Intensity,0.1024
2020-03-04 00:30:00,Volume Intensity,0.3474
2020-03-04 00:45:00,Volume Intensity,0.1372
2020-03-04 01:00:00,Volume Intensity,0.2533
2020-03-04 01:15:00,Volume Intensity,0.233
2020-03-04 01:30:00,Volume Intensity,0.2943
2020-03-04 01:45:00,Volume Intensity,0.0247
2020-03-04 02:00:00,Volume Intensity,0.2045
2020-03-04 02:15:00,Volume Intensity,0.0805
2020-03-04 02:30:00,Volume Intensity,0.095
2020-03-04 02:45:00,Volume Intensity,0.0541
2020-03-04 03:00:00,Volume Intensity,0.1078
2020-03-04 03:15:00,Volume Intensity,0.1108
2020-03-04 03:30:00,Volume Intensity,0.2903
2020-03-04 03:45:00,Volume Intensity,0.2344
2020-03-04 04:00:00,Volume Intensity,0.0831
2020-03-04 04:15:00,Volume Intensity,0.078
2020-03-04 04:30:00,Volume Intensity,0.0787
2020-03-04 04:45:00,Volume Intensity,0.3592
2020-03-04 05:00:00,Volume Intensity,0.1865
2020-03-04 05:15:00,Volume Intensity,0.2143
2020-03-04 05:30:00,Volume Intensity,0.1022
2020-03-04 05:45:00,Volume Intensity,0.2012
2020-03-04 06:00:00,Volume Intensity,0.0752
2020-03-04 06:15:00,Volume Intensity,0
2020-03-04 06:30:00,Volume Intensity,0.0696
2020-03-04 06:45:00,Volume Intensity,0.2766
2020-03-04 07:00:00,Volume Intensity,0.066
2020-03-04 07:15:00,Volume Intensity,0.0441
2020-03-04 07:30:00,Volume Intensity,0.3169
2020-03-04 07:45:00,Volume Intensity,0.0613
2020-03-04 08:00:00,Volume Intensity,0.3076
2020-03-04 08:15:00,Volume Intensity,0.0992
2020-03-04 08:30:00,Volume Intensity,0.1312
2020-03-04 08:45:00,Volume Intensity,0.2991
2020-03-04 09:00:00,Volume Intensity,0.1926
2020-03-04 09:15:00,Volume Intensity,0.1342
2020-03-04 09:30:00,Volume Intensity,0.1813
2020-03-04 09:45:00,Volume Intensity,0.1717
2020-03-04 10:00:00,Volume Intensity,0.1628
2020-03-04 10:15:00,Volume Intensity,0.1926
2020-03-04 10:30:00,Volume Intensity,0.1708
2020-03-04 10:45:00,Volume Intensity,0.0804
2020-03-04 11:00:00,Volume Intensity,0.2227
2020-03-04 11:15:00,Volume Intensity,0.2131
2020-03-04 11:30:00,Volume Intensity,0.2905
2020-03-04 11:45:00,Volume Intensity,0.3173
2020-03-04 12:00:00,Volume Intensity,0.249
2020-03-04 12:15:00,Volume Intensity,0.283
2020-03-04 12:30:00,Volume Intensity,0.2179
2020-03-04 12:45:00,Volume Intensity,0.2991
2020-03-04 13:00:00,Volume Intensity,0.1392
2020-03-04 13:15:00,Volume Intensity,0.4426
2020-03-04 13:30:00,Volume Intensity,0.3678
2020-03-04 13:45:00,Volume Intensity,0.4108
2020-03-04 14:00:00,Volume Intensity,0.2926
2020-03-04 14:15:00,Volume Intensity,0.1556
2020-03-04 14:30:00,Volume Intensity,0.2373
2020-03-04 14:45:00,Volume Intensity,0.1918
2020-03-04 15:00:00,Volume Intensity,0.0904
2020-03-04 15:15:00,Volume Intensity,0.1478
2020-03-04 15:30:00,Volume Intensity,0.3278
2020-03-04 15:45:00,Volume Intensity,0.246
2020-03-04 16:00:00,Volume Intensity,0.1943
2020-03-04 16:15:00,Volume Intensity,0.1404
2020-03-04 16:30:00,Volume Intensity,0.2533
2020-03-04 16:45:00,Volume Intensity,0.4747
2020-03-04 17:00:00,Volume Intensity,0.2748
2020-03-04 17:15:00,Volume Intensity,0.2415
2020-03-04 17:30:00,Volume Intensity,0.3072
2020-03-04 17:45:00,Volume Intensity,0.3918
2020-03-04 18:00:00,Volume Intensity,0.3525
2020-03-04 18:15:00,Volume Intensity,0.2362
2020-03-04 18:30:00,Volume Intensity,0.3459
2020-03-04 18:45:00,Volume Intensity,0.3557
2020-03-04 19:00:00,Volume Intensity,0.2443
2020-03-04 19:15:00,Volume Intensity,0.4064
2020-03-04 19:30:00,Volume Intensity,0.1744
2020-03-04 19:45:00,Volume Intensity,0.3797
2020-03-04 20:00:00,Volume Intensity,0.3863
2020-03-04 20:15:00,Volume Intensity,0.3891
2020-03-04 20:30:00,Volume Intensity,0.3944
2020-03-04 20:45:00,Volume Intensity,0.3605
2020-03-04 21:00:00,Volume Intensity,0.3685
2020-03-04 21:15:00,Volume Intensity,0.1551
2020-03-04 21:30:00,Volume Intensity,0.2432
2020-03-04 21:45:00,Volume Intensity,0.2618
2020-03-04 22:00:00,Volume Intensity,0.2136
2020-03-04 22:15:00,Volume Intensity,0.1764
2020-03-04 22:30:00,Volume Intensity,0.1741
2020-03-04 22:45:00,Volume Intensity,0.28
2020-03-04 23:00:00,Volume Intensity,0.0678
2020-03-04 23:15:00,Volume Intensity,0.1617
2020-03-04 23:30:00,Volume Intensity,0.2478
2020-03-04 23:45:00,Volume Intensity,0.2208
