Date,Series,Value
2020-03-15 00:00:00,Volume Intensity,1.6757
2020-03-15 00:15:00,Volume Intensity,0.5495
2020-03-15 00:30:00,Volume Intensity,2.4342
2020-03-15 00:45:00,Volume Intensity,1.8222
2020-03-15 01:00:00,Volume Intensity,1.7101
2020-03-15 01:15:00,Volume Intensity,1.7537
2020-03-15 01:30:00,Volume Intensity,1.1152
2020-03-15 01:45:00,Volume Intensity,0.7225
2020-03-15 02:00:00,Volume Intensity,1.8519
2020-03-15 02:15:00,Volume Intensity,0
2020-03-15 02:30:00,Volume Intensity,0.8317
2020-03-15 02:45:00,Volume Intensity,1.9892
2020-03-15 03:00:00,Volume Intensity,1.0711
2020-03-15 03:15:00,Volume Intensity,1.5837
2020-03-15 03:30:00,Volume Intensity,2.5149
2020-03-15 03:45:00,Volume Intensity,2.2177
2020-03-15 04:00:00,Volume Intensity,0.4186
2020-03-15 04:15:00,Volume Intensity,1.461
2020-03-15 04:30:00,Volume Intensity,1.7465
2020-03-15 04:45:00,Volume Intensity,2.4209
2020-03-15 05:00:00,Volume Intensity,0.5699
2020-03-15 05:15:00,Volume Intensity,0.2581
2020-03-15 05:30:00,Volume Intensity,0.316
2020-03-15 05:45:00,Volume Intensity,0.892
2020-03-15 06:00:00,Volume Intensity,1.0408
2020-03-15 06:15:00,Volume Intensity,1.4064
2020-03-15 06:30:00,Volume Intensity,2.1328
2020-03-15 06:45:00,Volume Intensity,0.7433
2020-03-15 07:00:00,Volume Intensity,0.7377
2020-03-15 07:15:00,Volume Intensity,0.8086
2020-03-15 07:30:00,Volume Intensity,0.7143
2020-03-15 07:45:00,Volume Intensity,0.2995
2020-03-15 08:00:00,Volume Intensity,0.4577
2020-03-15 08:15:00,Volume Intensity,1.6375
2020-03-15 08:30:00,Volume Intensity,1.4512
2020-03-15 08:45:00,Volume Intensity,1.242
2020-03-15 09:00:00,Volume Intensity,1.0711
2020-03-15 09:15:00,Volume Intensity,1.7337
2020-03-15 09:30:00,Volume Intensity,0.7335
2020-03-15 09:45:00,Volume Intensity,0.9372
2020-03-15 10:00:00,Volume Intensity,0.8326
2020-03-15 10:15:00,Volume Intensity,1.9754
2020-03-15 10:30:00,Volume Intensity,1.4702
2020-03-15 10:45:00,Volume Intensity,0.9452
2020-03-15 11:00:00,Volume Intensity,1.2587
2020-03-15 11:15:00,Volume Intensity,1.3932
2020-03-15 11:30:00,Volume Intensity,1.4141
2020-03-15 11:45:00,Volume Intensity,0.9926
2020-03-15 12:00:00,Volume Intensity,1.6698
2020-03-15 12:15:00,Volume Intensity,1.5114
2020-03-15 12:30:00,Volume Intensity,1.5498
2020-03-15 12:45:00,Volume Intensity,1.5657
2020-03-15 13:00:00,Volume Intensity,0.8444
2020-03-15 13:15:00,Volume Intensity,1.3655
2020-03-15 13:30:00,Volume Intensity,1.7572
2020-03-15 13:45:00,Volume Intensity,1.1834
2020-03-15 14:00:00,Volume Intensity,1.6736
2020-03-15 14:15:00,Volume Intensity,2.1563
2020-03-15 14:30:00,Volume Intensity,1.0132
2020-03-15 14:45:00,Volume Intensity,1.7208
2020-03-15 15:00:00,Volume Intensity,1.4532
2020-03-15 15:15:00,Volume Intensity,1.6026
2020-03-15 15:30:00,Volume Intensity,1.575
2020-03-15 15:45:00,Volume Intensity,0.7823
2020-03-15 16:00:00,Volume Intensity,1.1985
2020-03-15 16:15:00,Volume Intensity,1.4764
2020-03-15 16:30:00,Volume Intensity,1.1079
2020-03-15 16:45:00,Volume Intensity,1.7201
2020-03-15 17:00:00,Volume Intensity,1.5349
2020-03-15 17:15:00,Volume Intensity,1.5827
2020-03-15 17:30:00,Volume Intensity,1.6475
2020-03-15 17:45:00,Volume Intensity,1.6606
2020-03-15 18:00:00,Volume Intensity,1.381
2020-03-15 18:15:00,Volume Intensity,1.0789
2020-03-15 18:30:00,Volume Intensity,1.095
2020-03-15 18:45:00,Volume Intensity,1.1646
2020-03-15 19:00:00,Volume Intensity,1.6083
2020-03-15 19:15:00,Volume Intensity,0.9686
2020-03-15 19:30:00,Volume Intensity,1.5889
2020-03-15 19:45:00,Volume Intensity,1.2362
2020-03-15 20:00:00,Volume Intensity,1.4481
2020-03-15 20:15:00,Volume Intensity,1.0532
2020-03-15 20:30:00,Volume Intensity,1.1322
2020-03-15 20:45:00,Volume Intensity,1.244
2020-03-15 21:00:00,Volume Intensity,0.9363
2020-03-15 21:15:00,Volume Intensity,1.2129
2020-03-15 21:30:00,Volume Intensity,1.2627
2020-03-15 21:45:00,Volume Intensity,1.4456
2020-03-15 22:00:00,Volume Intensity,1.196
2020-03-15 22:15:00,Volume Intensity,1.2507
2020-03-15 22:30:00,Volume Intensity,1.722
2020-03-15 22:45:00,Volume Intensity,0.7053
2020-03-15 23:00:00,Volume Intensity,0.9765
2020-03-15 23:15:00,Volume Intensity,1.9527
2020-03-15 23:30:00,Volume Intensity,0.9759
2020-03-15 23:45:00,Volume Intensity,2.084
