Date,Series,Value
2020-02-25 00:00:00,Volume Intensity,0.2947
2020-02-25 00:15:00,Volume Intensity,0.0699
2020-02-25 00:30:00,Volume Intensity,0.1842
2020-02-25 00:45:00,Volume Intensity,0.4812
2020-02-25 01:00:00,Volume Intensity,0.1208
2020-02-25 01:15:00,Volume Intensity,0.1252
2020-02-25 01:30:00,Volume Intensity,0.1821
2020-02-25 01:45:00,Volume Intensity,0.0797
2020-02-25 02:00:00,Volume Intensity,0
2020-02-25 02:15:00,Volume Intensity,0.1868
2020-02-25 02:30:00,Volume Intensity,0.1083
2020-02-25 02:45:00,Volume Intensity,0.0554
2020-02-25 03:00:00,Volume Intensity,0.1364
2020-02-25 03:15:00,Volume Intensity,0.1486
2020-02-25 03:30:00,Volume Intensity,0.1457
2020-02-25 03:45:00,Volume Intensity,0.1486
2020-02-25 04:00:00,Volume Intensity,0.129
2020-02-25 04:15:00,Volume Intensity,0.0586
2020-02-25 04:30:00,Volume Intensity,0.0879
2020-02-25 04:45:00,Volume Intensity,0.0294
2020-02-25 05:00:00,Volume Intensity,0.1441
2020-02-25 05:15:00,Volume Intensity,0.1147
2020-02-25 05:30:00,Volume Intensity,0
2020-02-25 05:45:00,Volume Intensity,0.1704
2020-02-25 06:00:00,Volume Intensity,0.35
2020-02-25 06:15:00,Volume Intensity,0.1829
2020-02-25 06:30:00,Volume Intensity,0.1583
2020-02-25 06:45:00,Volume Intensity,0.3336
2020-02-25 07:00:00,Volume Intensity,0.0442
2020-02-25 07:15:00,Volume Intensity,0.1741
2020-02-25 07:30:00,Volume Intensity,0.0426
2020-02-25 07:45:00,Volume Intensity,0.1335
2020-02-25 08:00:00,Volume Intensity,0.1022
2020-02-25 08:15:00,Volume Intensity,0.1419
2020-02-25 08:30:00,Volume Intensity,0.1533
2020-02-25 08:45:00,Volume Intensity,0.1745
2020-02-25 09:00:00,Volume Intensity,0.2216
2020-02-25 09:15:00,Volume Intensity,0.2604
2020-02-25 09:30:00,Volume Intensity,0.2161
2020-02-25 09:45:00,Volume Intensity,0.1397
2020-02-25 10:00:00,Volume Intensity,0.3499
2020-02-25 10:15:00,Volume Intensity,0.3643
2020-02-25 10:30:00,Volume Intensity,0.2436
2020-02-25 10:45:00,Volume Intensity,0.1696
2020-02-25 11:00:00,Volume Intensity,0.2046
2020-02-25 11:15:00,Volume Intensity,0.22
2020-02-25 11:30:00,Volume Intensity,0.0767
2020-02-25 11:45:00,Volume Intensity,0.231
2020-02-25 12:00:00,Volume Intensity,0.2941
2020-02-25 12:15:00,Volume Intensity,0.2043
2020-02-25 12:30:00,Volume Intensity,0.099
2020-02-25 12:45:00,Volume Intensity,0.2995
2020-02-25 13:00:00,Volume Intensity,0.1523
2020-02-25 13:15:00,Volume Intensity,0.2146
2020-02-25 13:30:00,Volume Intensity,0.0791
2020-02-25 13:45:00,Volume Intensity,0.3069
2020-02-25 14:00:00,Volume Intensity,0.3049
2020-02-25 14:15:00,Volume Intensity,0.1493
2020-02-25 14:30:00,Volume Intensity,0.1487
2020-02-25 14:45:00,Volume Intensity,0.1468
2020-02-25 15:00:00,Volume Intensity,0.1873
2020-02-25 15:15:00,Volume Intensity,0.1276
2020-02-25 15:30:00,Volume Intensity,0.2256
2020-02-25 15:45:00,Volume Intensity,0.2188
2020-02-25 16:00:00,Volume Intensity,0.1108
2020-02-25 16:15:00,Volume Intensity,0.1783
2020-02-25 16:30:00,Volume Intensity,0.1442
2020-02-25 16:45:00,Volume Intensity,0.2279
2020-02-25 17:00:00,Volume Intensity,0.2416
2020-02-25 17:15:00,Volume Intensity,0.1397
2020-02-25 17:30:00,Volume Intensity,0.143
2020-02-25 17:45:00,Volume Intensity,0.1545
2020-02-25 18:00:00,Volume Intensity,0.1499
2020-02-25 18:15:00,Volume Intensity,0.4542
2020-02-25 18:30:00,Volume Intensity,0.1391
2020-02-25 18:45:00,Volume Intensity,0.2163
2020-02-25 19:00:00,Volume Intensity,0.2287
2020-02-25 19:15:00,Volume Intensity,0.1267
2020-02-25 19:30:00,Volume Intensity,0.2705
2020-02-25 19:45:00,Volume Intensity,0.2832
2020-02-25 20:00:00,Volume Intensity,0.2213
2020-02-25 20:15:00,Volume Intensity,0.297
2020-02-25 20:30:00,Volume Intensity,0.0942
2020-02-25 20:45:00,Volume Intensity,0.3957
2020-02-25 21:00:00,Volume Intensity,0.3142
2020-02-25 21:15:00,Volume Intensity,0.0778
2020-02-25 21:30:00,Volume Intensity,0.2662
2020-02-25 21:45:00,Volume Intensity,0.1722
2020-02-25 22:00:00,Volume Intensity,0.2546
2020-02-25 22:15:00,Volume Intensity,0.2626
2020-02-25 22:30:00,Volume Intensity,0.2642
2020-02-25 22:45:00,Volume Intensity,0.1341
2020-02-25 23:00:00,Volume Intensity,0.2673
2020-02-25 23:15:00,Volume Intensity,0.1858
2020-02-25 23:30:00,Volume Intensity,0.2114
2020-02-25 23:45:00,Volume Intensity,0.2597
