Date,Series,Value
2020-04-23 00:00:00,Volume Intensity,0.1533
2020-04-23 00:15:00,Volume Intensity,0.1492
2020-04-23 00:30:00,Volume Intensity,0.1276
2020-04-23 00:45:00,Volume Intensity,0.0494
2020-04-23 01:00:00,Volume Intensity,0.0254
2020-04-23 01:15:00,Volume Intensity,0
2020-04-23 01:30:00,Volume Intensity,0.0262
2020-04-23 01:45:00,Volume Intensity,0.0528
2020-04-23 02:00:00,Volume Intensity,0.0255
2020-04-23 02:15:00,Volume Intensity,0.0247
2020-04-23 02:30:00,Volume Intensity,0
2020-04-23 02:45:00,Volume Intensity,0.0573
2020-04-23 03:00:00,Volume Intensity,0.0286
2020-04-23 03:15:00,Volume Intensity,0.0297
2020-04-23 03:30:00,Volume Intensity,0.0278
2020-04-23 03:45:00,Volume Intensity,0
2020-04-23 04:00:00,Volume Intensity,0
2020-04-23 04:15:00,Volume Intensity,0
2020-04-23 04:30:00,Volume Intensity,0.027
2020-04-23 04:45:00,Volume Intensity,0
2020-04-23 05:00:00,Volume Intensity,0
2020-04-23 05:15:00,Volume Intensity,0
2020-04-23 05:30:00,Volume Intensity,0.07
2020-04-23 05:45:00,Volume Intensity,0
2020-04-23 06:00:00,Volume Intensity,0.0241
2020-04-23 06:15:00,Volume Intensity,0.0746
2020-04-23 06:30:00,Volume Intensity,0.0472
2020-04-23 06:45:00,Volume Intensity,0
2020-04-23 07:00:00,Volume Intensity,0.0222
2020-04-23 07:15:00,Volume Intensity,0
2020-04-23 07:30:00,Volume Intensity,0
2020-04-23 07:45:00,Volume Intensity,0.0813
2020-04-23 08:00:00,Volume Intensity,0.0414
2020-04-23 08:15:00,Volume Intensity,0
2020-04-23 08:30:00,Volume Intensity,0.0181
2020-04-23 08:45:00,Volume Intensity,0
2020-04-23 09:00:00,Volume Intensity,0
2020-04-23 09:15:00,Volume Intensity,0.0168
2020-04-23 09:30:00,Volume Intensity,0
2020-04-23 09:45:00,Volume Intensity,0.0326
2020-04-23 10:00:00,Volume Intensity,0.0333
2020-04-23 10:15:00,Volume Intensity,0.0323
2020-04-23 10:30:00,Volume Intensity,0.0149
2020-04-23 10:45:00,Volume Intensity,0
2020-04-23 11:00:00,Volume Intensity,0
2020-04-23 11:15:00,Volume Intensity,0.0312
2020-04-23 11:30:00,Volume Intensity,0.0149
2020-04-23 11:45:00,Volume Intensity,0.0153
2020-04-23 12:00:00,Volume Intensity,0.0305
2020-04-23 12:15:00,Volume Intensity,0.0147
2020-04-23 12:30:00,Volume Intensity,0.0143
2020-04-23 12:45:00,Volume Intensity,0.0153
2020-04-23 13:00:00,Volume Intensity,0.0154
2020-04-23 13:15:00,Volume Intensity,0.0446
2020-04-23 13:30:00,Volume Intensity,0.0425
2020-04-23 13:45:00,Volume Intensity,0.0141
2020-04-23 14:00:00,Volume Intensity,0
2020-04-23 14:15:00,Volume Intensity,0.0151
2020-04-23 14:30:00,Volume Intensity,0.0287
2020-04-23 14:45:00,Volume Intensity,0
2020-04-23 15:00:00,Volume Intensity,0.0285
2020-04-23 15:15:00,Volume Intensity,0
2020-04-23 15:30:00,Volume Intensity,0.0144
2020-04-23 15:45:00,Volume Intensity,0.056
2020-04-23 16:00:00,Volume Intensity,0
2020-04-23 16:15:00,Volume Intensity,0.0144
2020-04-23 16:30:00,Volume Intensity,0.0442
2020-04-23 16:45:00,Volume Intensity,0
2020-04-23 17:00:00,Volume Intensity,0.06
2020-04-23 17:15:00,Volume Intensity,0.0318
2020-04-23 17:30:00,Volume Intensity,0.0303
2020-04-23 17:45:00,Volume Intensity,0.0161
2020-04-23 18:00:00,Volume Intensity,0.0297
2020-04-23 18:15:00,Volume Intensity,0.0484
2020-04-23 18:30:00,Volume Intensity,0.0325
2020-04-23 18:45:00,Volume Intensity,0.0336
2020-04-23 19:00:00,Volume Intensity,0
2020-04-23 19:15:00,Volume Intensity,0.0728
2020-04-23 19:30:00,Volume Intensity,0.0806
2020-04-23 19:45:00,Volume Intensity,0.0756
2020-04-23 20:00:00,Volume Intensity,0.033
2020-04-23 20:15:00,Volume Intensity,0.0179
2020-04-23 20:30:00,Volume Intensity,0.0349
2020-04-23 20:45:00,Volume Intensity,0.0183
2020-04-23 21:00:00,Volume Intensity,0.0204
2020-04-23 21:15:00,Volume Intensity,0.0641
2020-04-23 21:30:00,Volume Intensity,0.0205
2020-04-23 21:45:00,Volume Intensity,0
2020-04-23 22:00:00,Volume Intensity,0.0197
2020-04-23 22:15:00,Volume Intensity,0
2020-04-23 22:30:00,Volume Intensity,0.0228
2020-04-23 22:45:00,Volume Intensity,0.0227
2020-04-23 23:00:00,Volume Intensity,0.069
2020-04-23 23:15:00,Volume Intensity,0
2020-04-23 23:30:00,Volume Intensity,0.0231
2020-04-23 23:45:00,Volume Intensity,0
