Date,Series,Value
2020-02-27 00:00:00,Volume Intensity,0.0993
2020-02-27 00:15:00,Volume Intensity,0.2222
2020-02-27 00:30:00,Volume Intensity,0.135
2020-02-27 00:45:00,Volume Intensity,0.269
2020-02-27 01:00:00,Volume Intensity,0.1461
2020-02-27 01:15:00,Volume Intensity,0.3007
2020-02-27 01:30:00,Volume Intensity,0.1694
2020-02-27 01:45:00,Volume Intensity,0.0929
2020-02-27 02:00:00,Volume Intensity,0
2020-02-27 02:15:00,Volume Intensity,0.3331
2020-02-27 02:30:00,Volume Intensity,0.1105
2020-02-27 02:45:00,Volume Intensity,0.2492
2020-02-27 03:00:00,Volume Intensity,0.1797
2020-02-27 03:15:00,Volume Intensity,0.1117
2020-02-27 03:30:00,Volume Intensity,0.0894
2020-02-27 03:45:00,Volume Intensity,0.1535
2020-02-27 04:00:00,Volume Intensity,0.0834
2020-02-27 04:15:00,Volume Intensity,0
2020-02-27 04:30:00,Volume Intensity,0.269
2020-02-27 04:45:00,Volume Intensity,0.0569
2020-02-27 05:00:00,Volume Intensity,0.3058
2020-02-27 05:15:00,Volume Intensity,0.027
2020-02-27 05:30:00,Volume Intensity,0.0866
2020-02-27 05:45:00,Volume Intensity,0.1574
2020-02-27 06:00:00,Volume Intensity,0.1062
2020-02-27 06:15:00,Volume Intensity,0.0497
2020-02-27 06:30:00,Volume Intensity,0.1977
2020-02-27 06:45:00,Volume Intensity,0.2811
2020-02-27 07:00:00,Volume Intensity,0.0941
2020-02-27 07:15:00,Volume Intensity,0.0966
2020-02-27 07:30:00,Volume Intensity,0.2419
2020-02-27 07:45:00,Volume Intensity,0.1037
2020-02-27 08:00:00,Volume Intensity,0.2475
2020-02-27 08:15:00,Volume Intensity,0.1842
2020-02-27 08:30:00,Volume Intensity,0.1084
2020-02-27 08:45:00,Volume Intensity,0.1314
2020-02-27 09:00:00,Volume Intensity,0.116
2020-02-27 09:15:00,Volume Intensity,0.1669
2020-02-27 09:30:00,Volume Intensity,0.0886
2020-02-27 09:45:00,Volume Intensity,0.2178
2020-02-27 10:00:00,Volume Intensity,0.146
2020-02-27 10:15:00,Volume Intensity,0.2645
2020-02-27 10:30:00,Volume Intensity,0.1947
2020-02-27 10:45:00,Volume Intensity,0.1077
2020-02-27 11:00:00,Volume Intensity,0.2941
2020-02-27 11:15:00,Volume Intensity,0.1759
2020-02-27 11:30:00,Volume Intensity,0.1496
2020-02-27 11:45:00,Volume Intensity,0.1996
2020-02-27 12:00:00,Volume Intensity,0.1583
2020-02-27 12:15:00,Volume Intensity,0.1897
2020-02-27 12:30:00,Volume Intensity,0.1376
2020-02-27 12:45:00,Volume Intensity,0.0478
2020-02-27 13:00:00,Volume Intensity,0.1543
2020-02-27 13:15:00,Volume Intensity,0.1049
2020-02-27 13:30:00,Volume Intensity,0.0756
2020-02-27 13:45:00,Volume Intensity,0.1877
2020-02-27 14:00:00,Volume Intensity,0.0437
2020-02-27 14:15:00,Volume Intensity,0.2039
2020-02-27 14:30:00,Volume Intensity,0.1017
2020-02-27 14:45:00,Volume Intensity,0.1543
2020-02-27 15:00:00,Volume Intensity,0.1237
2020-02-27 15:15:00,Volume Intensity,0.2543
2020-02-27 15:30:00,Volume Intensity,0.1254
2020-02-27 15:45:00,Volume Intensity,0.1881
2020-02-27 16:00:00,Volume Intensity,0.0317
2020-02-27 16:15:00,Volume Intensity,0.1426
2020-02-27 16:30:00,Volume Intensity,0.1403
2020-02-27 16:45:00,Volume Intensity,0
2020-02-27 17:00:00,Volume Intensity,0.1131
2020-02-27 17:15:00,Volume Intensity,0.2887
2020-02-27 17:30:00,Volume Intensity,0.079
2020-02-27 17:45:00,Volume Intensity,0.0777
2020-02-27 18:00:00,Volume Intensity,0.1481
2020-02-27 18:15:00,Volume Intensity,0.1295
2020-02-27 18:30:00,Volume Intensity,0.1071
2020-02-27 18:45:00,Volume Intensity,0.1188
2020-02-27 19:00:00,Volume Intensity,0.2484
2020-02-27 19:15:00,Volume Intensity,0.2412
2020-02-27 19:30:00,Volume Intensity,0.0997
2020-02-27 19:45:00,Volume Intensity,0.1877
2020-02-27 20:00:00,Volume Intensity,0.2365
2020-02-27 20:15:00,Volume Intensity,0.1415
2020-02-27 20:30:00,Volume Intensity,0.0745
2020-02-27 20:45:00,Volume Intensity,0.1668
2020-02-27 21:00:00,Volume Intensity,0.2529
2020-02-27 21:15:00,Volume Intensity,0.1849
2020-02-27 21:30:00,Volume Intensity,0.115
2020-02-27 21:45:00,Volume Intensity,0.1038
2020-02-27 22:00:00,Volume Intensity,0.1053
2020-02-27 22:15:00,Volume Intensity,0.127
2020-02-27 22:30:00,Volume Intensity,0.109
2020-02-27 22:45:00,Volume Intensity,0.1098
2020-02-27 23:00:00,Volume Intensity,0.1083
2020-02-27 23:15:00,Volume Intensity,0.1877
2020-02-27 23:30:00,Volume Intensity,0.2899
2020-02-27 23:45:00,Volume Intensity,0.2353
