Date,Series,Value
2020-02-07 00:00:00,Volume Intensity,0
2020-02-07 00:15:00,Volume Intensity,0
2020-02-07 00:30:00,Volume Intensity,0.0224
2020-02-07 00:45:00,Volume Intensity,0
2020-02-07 01:00:00,Volume Intensity,0.0247
2020-02-07 01:15:00,Volume Intensity,0
2020-02-07 01:30:00,Volume Intensity,0
2020-02-07 01:45:00,Volume Intensity,0
2020-02-07 02:00:00,Volume Intensity,0.0271
2020-02-07 02:15:00,Volume Intensity,0.0258
2020-02-07 02:30:00,Volume Intensity,0
2020-02-07 02:45:00,Volume Intensity,0
2020-02-07 03:00:00,Volume Intensity,0
2020-02-07 03:15:00,Volume Intensity,0
2020-02-07 03:30:00,Volume Intensity,0.0304
2020-02-07 03:45:00,Volume Intensity,0
2020-02-07 04:00:00,Volume Intensity,0
2020-02-07 04:15:00,Volume Intensity,0
2020-02-07 04:30:00,Volume Intensity,0
2020-02-07 04:45:00,Volume Intensity,0.0289
2020-02-07 05:00:00,Volume Intensity,0.0317
2020-02-07 05:15:00,Volume Intensity,0.0654
2020-02-07 05:30:00,Volume Intensity,0
2020-02-07 05:45:00,Volume Intensity,0
2020-02-07 06:00:00,Volume Intensity,0.027
2020-02-07 06:15:00,Volume Intensity,0.0288
2020-02-07 06:30:00,Volume Intensity,0
2020-02-07 06:45:00,Volume Intensity,0
2020-02-07 07:00:00,Volume Intensity,0
2020-02-07 07:15:00,Volume Intensity,0.025
2020-02-07 07:30:00,Volume Intensity,0.023
2020-02-07 07:45:00,Volume Intensity,0
2020-02-07 08:00:00,Volume Intensity,0
2020-02-07 08:15:00,Volume Intensity,0
2020-02-07 08:30:00,Volume Intensity,0
2020-02-07 08:45:00,Volume Intensity,0.0206
2020-02-07 09:00:00,Volume Intensity,0
2020-02-07 09:15:00,Volume Intensity,0
2020-02-07 09:30:00,Volume Intensity,0.0174
2020-02-07 09:45:00,Volume Intensity,0.0175
2020-02-07 10:00:00,Volume Intensity,0.0196
2020-02-07 10:15:00,Volume Intensity,0.0361
2020-02-07 10:30:00,Volume Intensity,0
2020-02-07 10:45:00,Volume Intensity,0
2020-02-07 11:00:00,Volume Intensity,0
2020-02-07 11:15:00,Volume Intensity,0
2020-02-07 11:30:00,Volume Intensity,0.016
2020-02-07 11:45:00,Volume Intensity,0.0153
2020-02-07 12:00:00,Volume Intensity,0.0511
2020-02-07 12:15:00,Volume Intensity,0.0166
2020-02-07 12:30:00,Volume Intensity,0.0495
2020-02-07 12:45:00,Volume Intensity,0.032
2020-02-07 13:00:00,Volume Intensity,0.0163
2020-02-07 13:15:00,Volume Intensity,0.0324
2020-02-07 13:30:00,Volume Intensity,0.0329
2020-02-07 13:45:00,Volume Intensity,0.0155
2020-02-07 14:00:00,Volume Intensity,0.0164
2020-02-07 14:15:00,Volume Intensity,0.0468
2020-02-07 14:30:00,Volume Intensity,0
2020-02-07 14:45:00,Volume Intensity,0.0153
2020-02-07 15:00:00,Volume Intensity,0.0327
2020-02-07 15:15:00,Volume Intensity,0.0157
2020-02-07 15:30:00,Volume Intensity,0.015
2020-02-07 15:45:00,Volume Intensity,0.0327
2020-02-07 16:00:00,Volume Intensity,0.0327
2020-02-07 16:15:00,Volume Intensity,0.0165
2020-02-07 16:30:00,Volume Intensity,0.0151
2020-02-07 16:45:00,Volume Intensity,0
2020-02-07 17:00:00,Volume Intensity,0.0167
2020-02-07 17:15:00,Volume Intensity,0.0349
2020-02-07 17:30:00,Volume Intensity,0.0156
2020-02-07 17:45:00,Volume Intensity,0
2020-02-07 18:00:00,Volume Intensity,0.0174
2020-02-07 18:15:00,Volume Intensity,0.0177
2020-02-07 18:30:00,Volume Intensity,0
2020-02-07 18:45:00,Volume Intensity,0.0353
2020-02-07 19:00:00,Volume Intensity,0.0173
2020-02-07 19:15:00,Volume Intensity,0.035
2020-02-07 19:30:00,Volume Intensity,0
2020-02-07 19:45:00,Volume Intensity,0
2020-02-07 20:00:00,Volume Intensity,0
2020-02-07 20:15:00,Volume Intensity,0.0398
2020-02-07 20:30:00,Volume Intensity,0
2020-02-07 20:45:00,Volume Intensity,0.0211
2020-02-07 21:00:00,Volume Intensity,0
2020-02-07 21:15:00,Volume Intensity,0.0211
2020-02-07 21:30:00,Volume Intensity,0
2020-02-07 21:45:00,Volume Intensity,0
2020-02-07 22:00:00,Volume Intensity,0
2020-02-07 22:15:00,Volume Intensity,0
2020-02-07 22:30:00,Volume Intensity,0
2020-02-07 22:45:00,Volume Intensity,0
2020-02-07 23:00:00,Volume Intensity,0.0249
2020-02-07 23:15:00,Volume Intensity,0
2020-02-07 23:30:00,Volume Intensity,0
2020-02-07 23:45:00,Volume Intensity,0
