Date,Series,Value
2020-04-07 00:00:00,Volume Intensity,0.6692
2020-04-07 00:15:00,Volume Intensity,0.7074
2020-04-07 00:30:00,Volume Intensity,0.5227
2020-04-07 00:45:00,Volume Intensity,1.0215
2020-04-07 01:00:00,Volume Intensity,0.8134
2020-04-07 01:15:00,Volume Intensity,0.4006
2020-04-07 01:30:00,Volume Intensity,0.7485
2020-04-07 01:45:00,Volume Intensity,0.358
2020-04-07 02:00:00,Volume Intensity,0.1339
2020-04-07 02:15:00,Volume Intensity,0.314
2020-04-07 02:30:00,Volume Intensity,0.7457
2020-04-07 02:45:00,Volume Intensity,1.1782
2020-04-07 03:00:00,Volume Intensity,0.7574
2020-04-07 03:15:00,Volume Intensity,0.7241
2020-04-07 03:30:00,Volume Intensity,0.4911
2020-04-07 03:45:00,Volume Intensity,0.088
2020-04-07 04:00:00,Volume Intensity,0.6501
2020-04-07 04:15:00,Volume Intensity,0.6171
2020-04-07 04:30:00,Volume Intensity,0.4705
2020-04-07 04:45:00,Volume Intensity,0.5874
2020-04-07 05:00:00,Volume Intensity,1.2306
2020-04-07 05:15:00,Volume Intensity,0.4409
2020-04-07 05:30:00,Volume Intensity,0.7914
2020-04-07 05:45:00,Volume Intensity,0.3661
2020-04-07 06:00:00,Volume Intensity,0.7339
2020-04-07 06:15:00,Volume Intensity,0.8325
2020-04-07 06:30:00,Volume Intensity,0.3545
2020-04-07 06:45:00,Volume Intensity,1.483
2020-04-07 07:00:00,Volume Intensity,0.7276
2020-04-07 07:15:00,Volume Intensity,0.6877
2020-04-07 07:30:00,Volume Intensity,0.981
2020-04-07 07:45:00,Volume Intensity,0.692
2020-04-07 08:00:00,Volume Intensity,0.6103
2020-04-07 08:15:00,Volume Intensity,0.8978
2020-04-07 08:30:00,Volume Intensity,0.5542
2020-04-07 08:45:00,Volume Intensity,0.8415
2020-04-07 09:00:00,Volume Intensity,1.1559
2020-04-07 09:15:00,Volume Intensity,0.5319
2020-04-07 09:30:00,Volume Intensity,1.019
2020-04-07 09:45:00,Volume Intensity,0.6697
2020-04-07 10:00:00,Volume Intensity,0.6904
2020-04-07 10:15:00,Volume Intensity,0.6262
2020-04-07 10:30:00,Volume Intensity,0.6085
2020-04-07 10:45:00,Volume Intensity,0.6326
2020-04-07 11:00:00,Volume Intensity,0.6159
2020-04-07 11:15:00,Volume Intensity,0.8942
2020-04-07 11:30:00,Volume Intensity,0.7992
2020-04-07 11:45:00,Volume Intensity,0.7306
2020-04-07 12:00:00,Volume Intensity,0.8561
2020-04-07 12:15:00,Volume Intensity,0.9745
2020-04-07 12:30:00,Volume Intensity,0.7557
2020-04-07 12:45:00,Volume Intensity,0.5128
2020-04-07 13:00:00,Volume Intensity,0.5657
2020-04-07 13:15:00,Volume Intensity,0.6416
2020-04-07 13:30:00,Volume Intensity,0.7375
2020-04-07 13:45:00,Volume Intensity,0.952
2020-04-07 14:00:00,Volume Intensity,0.5112
2020-04-07 14:15:00,Volume Intensity,0.8049
2020-04-07 14:30:00,Volume Intensity,0.5361
2020-04-07 14:45:00,Volume Intensity,0.5708
2020-04-07 15:00:00,Volume Intensity,0.7213
2020-04-07 15:15:00,Volume Intensity,0.3156
2020-04-07 15:30:00,Volume Intensity,0.6203
2020-04-07 15:45:00,Volume Intensity,0.4965
2020-04-07 16:00:00,Volume Intensity,1.1351
2020-04-07 16:15:00,Volume Intensity,0.5718
2020-04-07 16:30:00,Volume Intensity,0.5321
2020-04-07 16:45:00,Volume Intensity,0.8959
2020-04-07 17:00:00,Volume Intensity,0.5851
2020-04-07 17:15:00,Volume Intensity,0.8949
2020-04-07 17:30:00,Volume Intensity,0.5983
2020-04-07 17:45:00,Volume Intensity,0.7502
2020-04-07 18:00:00,Volume Intensity,0.8701
2020-04-07 18:15:00,Volume Intensity,0.7191
2020-04-07 18:30:00,Volume Intensity,0.889
2020-04-07 18:45:00,Volume Intensity,0.6743
2020-04-07 19:00:00,Volume Intensity,0.6319
2020-04-07 19:15:00,Volume Intensity,0.4466
2020-04-07 19:30:00,Volume Intensity,0.7541
2020-04-07 19:45:00,Volume Intensity,0.7097
2020-04-07 20:00:00,Volume Intensity,0.3502
2020-04-07 20:15:00,Volume Intensity,0.7418
2020-04-07 20:30:00,Volume Intensity,0.7037
2020-04-07 20:45:00,Volume Intensity,0.8254
2020-04-07 21:00:00,Volume Intensity,0.6401
2020-04-07 21:15:00,Volume Intensity,1.2371
2020-04-07 21:30:00,Volume Intensity,0.6632
2020-04-07 21:45:00,Volume Intensity,0.6349
2020-04-07 22:00:00,Volume Intensity,0.5844
2020-04-07 22:15:00,Volume Intensity,0.6007
2020-04-07 22:30:00,Volume Intensity,0.53
2020-04-07 22:45:00,Volume Intensity,0.6928
2020-04-07 23:00:00,Volume Intensity,0.3997
2020-04-07 23:15:00,Volume Intensity,0.8913
2020-04-07 23:30:00,Volume Intensity,0.4353
2020-04-07 23:45:00,Volume Intensity,0.6816
