Date,Series,Value
2020-04-16 00:00:00,Volume Intensity,0.8186
2020-04-16 00:15:00,Volume Intensity,0.3916
2020-04-16 00:30:00,Volume Intensity,1.0562
2020-04-16 00:45:00,Volume Intensity,1.2443
2020-04-16 01:00:00,Volume Intensity,0.5976
2020-04-16 01:15:00,Volume Intensity,0.2188
2020-04-16 01:30:00,Volume Intensity,0.8919
2020-04-16 01:45:00,Volume Intensity,0.3706
2020-04-16 02:00:00,Volume Intensity,0.4645
2020-04-16 02:15:00,Volume Intensity,0.5109
2020-04-16 02:30:00,Volume Intensity,0.3419
2020-04-16 02:45:00,Volume Intensity,0.7723
2020-04-16 03:00:00,Volume Intensity,1.3077
2020-04-16 03:15:00,Volume Intensity,0.6899
2020-04-16 03:30:00,Volume Intensity,0.2942
2020-04-16 03:45:00,Volume Intensity,0.5663
2020-04-16 04:00:00,Volume Intensity,0.5495
2020-04-16 04:15:00,Volume Intensity,1.524
2020-04-16 04:30:00,Volume Intensity,0.6489
2020-04-16 04:45:00,Volume Intensity,0.8366
2020-04-16 05:00:00,Volume Intensity,0.4283
2020-04-16 05:15:00,Volume Intensity,0.5518
2020-04-16 05:30:00,Volume Intensity,0.7088
2020-04-16 05:45:00,Volume Intensity,0.4442
2020-04-16 06:00:00,Volume Intensity,0.5089
2020-04-16 06:15:00,Volume Intensity,0.6418
2020-04-16 06:30:00,Volume Intensity,0.9089
2020-04-16 06:45:00,Volume Intensity,0.8405
2020-04-16 07:00:00,Volume Intensity,0.7795
2020-04-16 07:15:00,Volume Intensity,1.1562
2020-04-16 07:30:00,Volume Intensity,1.0327
2020-04-16 07:45:00,Volume Intensity,0.4619
2020-04-16 08:00:00,Volume Intensity,0.4783
2020-04-16 08:15:00,Volume Intensity,0.5658
2020-04-16 08:30:00,Volume Intensity,0.6641
2020-04-16 08:45:00,Volume Intensity,0.4876
2020-04-16 09:00:00,Volume Intensity,0.8282
2020-04-16 09:15:00,Volume Intensity,0.6799
2020-04-16 09:30:00,Volume Intensity,0.5889
2020-04-16 09:45:00,Volume Intensity,0.6494
2020-04-16 10:00:00,Volume Intensity,0.3289
2020-04-16 10:15:00,Volume Intensity,0.6215
2020-04-16 10:30:00,Volume Intensity,0.785
2020-04-16 10:45:00,Volume Intensity,0.478
2020-04-16 11:00:00,Volume Intensity,0.922
2020-04-16 11:15:00,Volume Intensity,0.6739
2020-04-16 11:30:00,Volume Intensity,0.9841
2020-04-16 11:45:00,Volume Intensity,0.7374
2020-04-16 12:00:00,Volume Intensity,0.9401
2020-04-16 12:15:00,Volume Intensity,0.8671
2020-04-16 12:30:00,Volume Intensity,1.1539
2020-04-16 12:45:00,Volume Intensity,0.8376
2020-04-16 13:00:00,Volume Intensity,0.5731
2020-04-16 13:15:00,Volume Intensity,0.8377
2020-04-16 13:30:00,Volume Intensity,0.613
2020-04-16 13:45:00,Volume Intensity,0.2641
2020-04-16 14:00:00,Volume Intensity,0.8083
2020-04-16 14:15:00,Volume Intensity,0.5704
2020-04-16 14:30:00,Volume Intensity,0.6471
2020-04-16 14:45:00,Volume Intensity,0.3506
2020-04-16 15:00:00,Volume Intensity,0.4143
2020-04-16 15:15:00,Volume Intensity,0.4218
2020-04-16 15:30:00,Volume Intensity,0.4275
2020-04-16 15:45:00,Volume Intensity,0.6675
2020-04-16 16:00:00,Volume Intensity,0.8693
2020-04-16 16:15:00,Volume Intensity,0.7362
2020-04-16 16:30:00,Volume Intensity,0.5012
2020-04-16 16:45:00,Volume Intensity,0.4608
2020-04-16 17:00:00,Volume Intensity,0.5978
2020-04-16 17:15:00,Volume Intensity,0.54
2020-04-16 17:30:00,Volume Intensity,0.6826
2020-04-16 17:45:00,Volume Intensity,0.5926
2020-04-16 18:00:00,Volume Intensity,0.5166
2020-04-16 18:15:00,Volume Intensity,0.86
2020-04-16 18:30:00,Volume Intensity,0.6605
2020-04-16 18:45:00,Volume Intensity,0.6306
2020-04-16 19:00:00,Volume Intensity,0.6314
2020-04-16 19:15:00,Volume Intensity,0.618
2020-04-16 19:30:00,Volume Intensity,0.4895
2020-04-16 19:45:00,Volume Intensity,0.6997
2020-04-16 20:00:00,Volume Intensity,0.9002
2020-04-16 20:15:00,Volume Intensity,0.6791
2020-04-16 20:30:00,Volume Intensity,0.6673
2020-04-16 20:45:00,Volume Intensity,0.8366
2020-04-16 21:00:00,Volume Intensity,0.5004
2020-04-16 21:15:00,Volume Intensity,0.9087
2020-04-16 21:30:00,Volume Intensity,0.8363
2020-04-16 21:45:00,Volume Intensity,0.649
2020-04-16 22:00:00,Volume Intensity,0.548
2020-04-16 22:15:00,Volume Intensity,0.1894
2020-04-16 22:30:00,Volume Intensity,0.7426
2020-04-16 22:45:00,Volume Intensity,0.431
2020-04-16 23:00:00,Volume Intensity,0.3477
2020-04-16 23:15:00,Volume Intensity,0.7406
2020-04-16 23:30:00,Volume Intensity,0.5582
2020-04-16 23:45:00,Volume Intensity,0.6452
