Date,Series,Value
2020-02-21 00:00:00,Volume Intensity,0.0252
2020-02-21 00:15:00,Volume Intensity,0.0239
2020-02-21 00:30:00,Volume Intensity,0.0717
2020-02-21 00:45:00,Volume Intensity,0.0482
2020-02-21 01:00:00,Volume Intensity,0.049
2020-02-21 01:15:00,Volume Intensity,0
2020-02-21 01:30:00,Volume Intensity,0.0743
2020-02-21 01:45:00,Volume Intensity,0
2020-02-21 02:00:00,Volume Intensity,0.025
2020-02-21 02:15:00,Volume Intensity,0
2020-02-21 02:30:00,Volume Intensity,0
2020-02-21 02:45:00,Volume Intensity,0
2020-02-21 03:00:00,Volume Intensity,0.1134
2020-02-21 03:15:00,Volume Intensity,0
2020-02-21 03:30:00,Volume Intensity,0
2020-02-21 03:45:00,Volume Intensity,0
2020-02-21 04:00:00,Volume Intensity,0.0293
2020-02-21 04:15:00,Volume Intensity,0.061
2020-02-21 04:30:00,Volume Intensity,0.0932
2020-02-21 04:45:00,Volume Intensity,0
2020-02-21 05:00:00,Volume Intensity,0.0278
2020-02-21 05:15:00,Volume Intensity,0
2020-02-21 05:30:00,Volume Intensity,0.0923
2020-02-21 05:45:00,Volume Intensity,0.0489
2020-02-21 06:00:00,Volume Intensity,0.0805
2020-02-21 06:15:00,Volume Intensity,0.0281
2020-02-21 06:30:00,Volume Intensity,0
2020-02-21 06:45:00,Volume Intensity,0.0511
2020-02-21 07:00:00,Volume Intensity,0
2020-02-21 07:15:00,Volume Intensity,0
2020-02-21 07:30:00,Volume Intensity,0.0231
2020-02-21 07:45:00,Volume Intensity,0
2020-02-21 08:00:00,Volume Intensity,0
2020-02-21 08:15:00,Volume Intensity,0.0213
2020-02-21 08:30:00,Volume Intensity,0
2020-02-21 08:45:00,Volume Intensity,0
2020-02-21 09:00:00,Volume Intensity,0.0717
2020-02-21 09:15:00,Volume Intensity,0.1067
2020-02-21 09:30:00,Volume Intensity,0.0362
2020-02-21 09:45:00,Volume Intensity,0.019
2020-02-21 10:00:00,Volume Intensity,0.0369
2020-02-21 10:15:00,Volume Intensity,0.0709
2020-02-21 10:30:00,Volume Intensity,0.0345
2020-02-21 10:45:00,Volume Intensity,0
2020-02-21 11:00:00,Volume Intensity,0.017
2020-02-21 11:15:00,Volume Intensity,0.0176
2020-02-21 11:30:00,Volume Intensity,0.015
2020-02-21 11:45:00,Volume Intensity,0.035
2020-02-21 12:00:00,Volume Intensity,0.0162
2020-02-21 12:15:00,Volume Intensity,0.0176
2020-02-21 12:30:00,Volume Intensity,0.0141
2020-02-21 12:45:00,Volume Intensity,0.0514
2020-02-21 13:00:00,Volume Intensity,0.0331
2020-02-21 13:15:00,Volume Intensity,0.048
2020-02-21 13:30:00,Volume Intensity,0
2020-02-21 13:45:00,Volume Intensity,0.0164
2020-02-21 14:00:00,Volume Intensity,0.0652
2020-02-21 14:15:00,Volume Intensity,0.0491
2020-02-21 14:30:00,Volume Intensity,0.0154
2020-02-21 14:45:00,Volume Intensity,0.0659
2020-02-21 15:00:00,Volume Intensity,0.0153
2020-02-21 15:15:00,Volume Intensity,0
2020-02-21 15:30:00,Volume Intensity,0.017
2020-02-21 15:45:00,Volume Intensity,0
2020-02-21 16:00:00,Volume Intensity,0
2020-02-21 16:15:00,Volume Intensity,0
2020-02-21 16:30:00,Volume Intensity,0
2020-02-21 16:45:00,Volume Intensity,0
2020-02-21 17:00:00,Volume Intensity,0.0334
2020-02-21 17:15:00,Volume Intensity,0.0161
2020-02-21 17:30:00,Volume Intensity,0.0157
2020-02-21 17:45:00,Volume Intensity,0.0324
2020-02-21 18:00:00,Volume Intensity,0.0701
2020-02-21 18:15:00,Volume Intensity,0
2020-02-21 18:30:00,Volume Intensity,0.0347
2020-02-21 18:45:00,Volume Intensity,0.1323
2020-02-21 19:00:00,Volume Intensity,0.0887
2020-02-21 19:15:00,Volume Intensity,0.1094
2020-02-21 19:30:00,Volume Intensity,0.108
2020-02-21 19:45:00,Volume Intensity,0.1244
2020-02-21 20:00:00,Volume Intensity,0.0363
2020-02-21 20:15:00,Volume Intensity,0.0423
2020-02-21 20:30:00,Volume Intensity,0.0568
2020-02-21 20:45:00,Volume Intensity,0.1066
2020-02-21 21:00:00,Volume Intensity,0.1602
2020-02-21 21:15:00,Volume Intensity,0.0605
2020-02-21 21:30:00,Volume Intensity,0.1369
2020-02-21 21:45:00,Volume Intensity,0.04
2020-02-21 22:00:00,Volume Intensity,0.0908
2020-02-21 22:15:00,Volume Intensity,0.0217
2020-02-21 22:30:00,Volume Intensity,0
2020-02-21 22:45:00,Volume Intensity,0.0736
2020-02-21 23:00:00,Volume Intensity,0.1645
2020-02-21 23:15:00,Volume Intensity,0.0512
2020-02-21 23:30:00,Volume Intensity,0.0809
2020-02-21 23:45:00,Volume Intensity,0
