Date,Series,Value
2020-02-22 00:00:00,Volume Intensity,0.1044
2020-02-22 00:15:00,Volume Intensity,0.0292
2020-02-22 00:30:00,Volume Intensity,0.0247
2020-02-22 00:45:00,Volume Intensity,0
2020-02-22 01:00:00,Volume Intensity,0.0295
2020-02-22 01:15:00,Volume Intensity,0.0958
2020-02-22 01:30:00,Volume Intensity,0.0592
2020-02-22 01:45:00,Volume Intensity,0.1804
2020-02-22 02:00:00,Volume Intensity,0.0269
2020-02-22 02:15:00,Volume Intensity,0.0666
2020-02-22 02:30:00,Volume Intensity,0.0345
2020-02-22 02:45:00,Volume Intensity,0.0369
2020-02-22 03:00:00,Volume Intensity,0.1172
2020-02-22 03:15:00,Volume Intensity,0.0403
2020-02-22 03:30:00,Volume Intensity,0.0705
2020-02-22 03:45:00,Volume Intensity,0.1515
2020-02-22 04:00:00,Volume Intensity,0
2020-02-22 04:15:00,Volume Intensity,0.1602
2020-02-22 04:30:00,Volume Intensity,0
2020-02-22 04:45:00,Volume Intensity,0.0423
2020-02-22 05:00:00,Volume Intensity,0.0409
2020-02-22 05:15:00,Volume Intensity,0
2020-02-22 05:30:00,Volume Intensity,0.0848
2020-02-22 05:45:00,Volume Intensity,0
2020-02-22 06:00:00,Volume Intensity,0.0353
2020-02-22 06:15:00,Volume Intensity,0.0793
2020-02-22 06:30:00,Volume Intensity,0.1153
2020-02-22 06:45:00,Volume Intensity,0.0362
2020-02-22 07:00:00,Volume Intensity,0
2020-02-22 07:15:00,Volume Intensity,0.0336
2020-02-22 07:30:00,Volume Intensity,0.1446
2020-02-22 07:45:00,Volume Intensity,0.0607
2020-02-22 08:00:00,Volume Intensity,0
2020-02-22 08:15:00,Volume Intensity,0.2343
2020-02-22 08:30:00,Volume Intensity,0.0823
2020-02-22 08:45:00,Volume Intensity,0.0589
2020-02-22 09:00:00,Volume Intensity,0.1717
2020-02-22 09:15:00,Volume Intensity,0.1496
2020-02-22 09:30:00,Volume Intensity,0.209
2020-02-22 09:45:00,Volume Intensity,0.0867
2020-02-22 10:00:00,Volume Intensity,0.1443
2020-02-22 10:15:00,Volume Intensity,0.2801
2020-02-22 10:30:00,Volume Intensity,0.0315
2020-02-22 10:45:00,Volume Intensity,0.0291
2020-02-22 11:00:00,Volume Intensity,0.1567
2020-02-22 11:15:00,Volume Intensity,0.0803
2020-02-22 11:30:00,Volume Intensity,0.1153
2020-02-22 11:45:00,Volume Intensity,0.1425
2020-02-22 12:00:00,Volume Intensity,0.0278
2020-02-22 12:15:00,Volume Intensity,0.1681
2020-02-22 12:30:00,Volume Intensity,0.1157
2020-02-22 12:45:00,Volume Intensity,0.0528
2020-02-22 13:00:00,Volume Intensity,0.0553
2020-02-22 13:15:00,Volume Intensity,0.1728
2020-02-22 13:30:00,Volume Intensity,0.0565
2020-02-22 13:45:00,Volume Intensity,0.0857
2020-02-22 14:00:00,Volume Intensity,0.1406
2020-02-22 14:15:00,Volume Intensity,0.064
2020-02-22 14:30:00,Volume Intensity,0.0283
2020-02-22 14:45:00,Volume Intensity,0.1448
2020-02-22 15:00:00,Volume Intensity,0.0275
2020-02-22 15:15:00,Volume Intensity,0.0524
2020-02-22 15:30:00,Volume Intensity,0
2020-02-22 15:45:00,Volume Intensity,0.1484
2020-02-22 16:00:00,Volume Intensity,0.0808
2020-02-22 16:15:00,Volume Intensity,0.1245
2020-02-22 16:30:00,Volume Intensity,0.09
2020-02-22 16:45:00,Volume Intensity,0.0623
2020-02-22 17:00:00,Volume Intensity,0.0582
2020-02-22 17:15:00,Volume Intensity,0.2014
2020-02-22 17:30:00,Volume Intensity,0
2020-02-22 17:45:00,Volume Intensity,0.0665
2020-02-22 18:00:00,Volume Intensity,0.0862
2020-02-22 18:15:00,Volume Intensity,0
2020-02-22 18:30:00,Volume Intensity,0.3575
2020-02-22 18:45:00,Volume Intensity,0.3037
2020-02-22 19:00:00,Volume Intensity,0.1394
2020-02-22 19:15:00,Volume Intensity,0.0598
2020-02-22 19:30:00,Volume Intensity,0.1348
2020-02-22 19:45:00,Volume Intensity,0.076
2020-02-22 20:00:00,Volume Intensity,0.0722
2020-02-22 20:15:00,Volume Intensity,0.2015
2020-02-22 20:30:00,Volume Intensity,0.106
2020-02-22 20:45:00,Volume Intensity,0.1046
2020-02-22 21:00:00,Volume Intensity,0.0777
2020-02-22 21:15:00,Volume Intensity,0.0764
2020-02-22 21:30:00,Volume Intensity,0.0774
2020-02-22 21:45:00,Volume Intensity,0.1258
2020-02-22 22:00:00,Volume Intensity,0.1252
2020-02-22 22:15:00,Volume Intensity,0.309
2020-02-22 22:30:00,Volume Intensity,0.1256
2020-02-22 22:45:00,Volume Intensity,0.0427
2020-02-22 23:00:00,Volume Intensity,0.1238
2020-02-22 23:15:00,Volume Intensity,0.1408
2020-02-22 23:30:00,Volume Intensity,0.4149
