Date,Series,Value
2020-04-11 00:00:00,Volume Intensity,0.8868
2020-04-11 00:15:00,Volume Intensity,0.9547
2020-04-11 00:30:00,Volume Intensity,0.7108
2020-04-11 00:45:00,Volume Intensity,0.6754
2020-04-11 01:00:00,Volume Intensity,0.9485
2020-04-11 01:15:00,Volume Intensity,0.4779
2020-04-11 01:30:00,Volume Intensity,0.4241
2020-04-11 01:45:00,Volume Intensity,0.2302
2020-04-11 02:00:00,Volume Intensity,0.5082
2020-04-11 02:15:00,Volume Intensity,0.3408
2020-04-11 02:30:00,Volume Intensity,0.4924
2020-04-11 02:45:00,Volume Intensity,0.8833
2020-04-11 03:00:00,Volume Intensity,0.5056
2020-04-11 03:15:00,Volume Intensity,0.3871
2020-04-11 03:30:00,Volume Intensity,1.0791
2020-04-11 03:45:00,Volume Intensity,0.3157
2020-04-11 04:00:00,Volume Intensity,0.7562
2020-04-11 04:15:00,Volume Intensity,1.3158
2020-04-11 04:30:00,Volume Intensity,0.4762
2020-04-11 04:45:00,Volume Intensity,0.5367
2020-04-11 05:00:00,Volume Intensity,0.1732
2020-04-11 05:15:00,Volume Intensity,0.8748
2020-04-11 05:30:00,Volume Intensity,0.2825
2020-04-11 05:45:00,Volume Intensity,0.5712
2020-04-11 06:00:00,Volume Intensity,0.8635
2020-04-11 06:15:00,Volume Intensity,0.6399
2020-04-11 06:30:00,Volume Intensity,0.6252
2020-04-11 06:45:00,Volume Intensity,1.2613
2020-04-11 07:00:00,Volume Intensity,0.8261
2020-04-11 07:15:00,Volume Intensity,0.9009
2020-04-11 07:30:00,Volume Intensity,0.7941
2020-04-11 07:45:00,Volume Intensity,0.8889
2020-04-11 08:00:00,Volume Intensity,0.3205
2020-04-11 08:15:00,Volume Intensity,0.9534
2020-04-11 08:30:00,Volume Intensity,0.7848
2020-04-11 08:45:00,Volume Intensity,0.5175
2020-04-11 09:00:00,Volume Intensity,0.4942
2020-04-11 09:15:00,Volume Intensity,1.2806
2020-04-11 09:30:00,Volume Intensity,1.331
2020-04-11 09:45:00,Volume Intensity,0.6967
2020-04-11 10:00:00,Volume Intensity,1.4286
2020-04-11 10:15:00,Volume Intensity,1.3607
2020-04-11 10:30:00,Volume Intensity,1.0912
2020-04-11 10:45:00,Volume Intensity,1.5608
2020-04-11 11:00:00,Volume Intensity,1.183
2020-04-11 11:15:00,Volume Intensity,1.8702
2020-04-11 11:30:00,Volume Intensity,1.4678
2020-04-11 11:45:00,Volume Intensity,1.4778
2020-04-11 12:00:00,Volume Intensity,1.1804
2020-04-11 12:15:00,Volume Intensity,1.6183
2020-04-11 12:30:00,Volume Intensity,0.5904
2020-04-11 12:45:00,Volume Intensity,1.2527
2020-04-11 13:00:00,Volume Intensity,0.8494
2020-04-11 13:15:00,Volume Intensity,1.5113
2020-04-11 13:30:00,Volume Intensity,1.2326
2020-04-11 13:45:00,Volume Intensity,1.2473
2020-04-11 14:00:00,Volume Intensity,1.0681
2020-04-11 14:15:00,Volume Intensity,1.2306
2020-04-11 14:30:00,Volume Intensity,1.0728
2020-04-11 14:45:00,Volume Intensity,0.9526
2020-04-11 15:00:00,Volume Intensity,1.576
2020-04-11 15:15:00,Volume Intensity,1.8422
2020-04-11 15:30:00,Volume Intensity,0.8305
2020-04-11 15:45:00,Volume Intensity,1.2376
2020-04-11 16:00:00,Volume Intensity,1.3049
2020-04-11 16:15:00,Volume Intensity,0.5334
2020-04-11 16:30:00,Volume Intensity,0.7075
2020-04-11 16:45:00,Volume Intensity,1.2008
2020-04-11 17:00:00,Volume Intensity,1.0065
2020-04-11 17:15:00,Volume Intensity,1.1343
2020-04-11 17:30:00,Volume Intensity,1.7411
2020-04-11 17:45:00,Volume Intensity,0.937
2020-04-11 18:00:00,Volume Intensity,0.6692
2020-04-11 18:15:00,Volume Intensity,0.9239
2020-04-11 18:30:00,Volume Intensity,1.0523
2020-04-11 18:45:00,Volume Intensity,1.9005
2020-04-11 19:00:00,Volume Intensity,0.7263
2020-04-11 19:15:00,Volume Intensity,0.7909
2020-04-11 19:30:00,Volume Intensity,1.4204
2020-04-11 19:45:00,Volume Intensity,1.3668
2020-04-11 20:00:00,Volume Intensity,1.4348
2020-04-11 20:15:00,Volume Intensity,1.1398
2020-04-11 20:30:00,Volume Intensity,1.3261
2020-04-11 20:45:00,Volume Intensity,1.5742
2020-04-11 21:00:00,Volume Intensity,1.1221
2020-04-11 21:15:00,Volume Intensity,1.0509
2020-04-11 21:30:00,Volume Intensity,1.5575
2020-04-11 21:45:00,Volume Intensity,1.5234
2020-04-11 22:00:00,Volume Intensity,1.1435
2020-04-11 22:15:00,Volume Intensity,1.0946
2020-04-11 22:30:00,Volume Intensity,1.7751
2020-04-11 22:45:00,Volume Intensity,1.4257
2020-04-11 23:00:00,Volume Intensity,1.1459
2020-04-11 23:15:00,Volume Intensity,1.3375
2020-04-11 23:30:00,Volume Intensity,1.1739
