Date,Series,Value
2020-03-05 00:00:00,Volume Intensity,0.2378
2020-03-05 00:15:00,Volume Intensity,0.1719
2020-03-05 00:30:00,Volume Intensity,0.1617
2020-03-05 00:45:00,Volume Intensity,0.3668
2020-03-05 01:00:00,Volume Intensity,0.0734
2020-03-05 01:15:00,Volume Intensity,0.2738
2020-03-05 01:30:00,Volume Intensity,0.0665
2020-03-05 01:45:00,Volume Intensity,0.1842
2020-03-05 02:00:00,Volume Intensity,0
2020-03-05 02:15:00,Volume Intensity,0.1766
2020-03-05 02:30:00,Volume Intensity,0.2123
2020-03-05 02:45:00,Volume Intensity,0.028
2020-03-05 03:00:00,Volume Intensity,0.2276
2020-03-05 03:15:00,Volume Intensity,0.1369
2020-03-05 03:30:00,Volume Intensity,0.1756
2020-03-05 03:45:00,Volume Intensity,0.1709
2020-03-05 04:00:00,Volume Intensity,0.2842
2020-03-05 04:15:00,Volume Intensity,0.1098
2020-03-05 04:30:00,Volume Intensity,0.5978
2020-03-05 04:45:00,Volume Intensity,0.1308
2020-03-05 05:00:00,Volume Intensity,0.0833
2020-03-05 05:15:00,Volume Intensity,0.2612
2020-03-05 05:30:00,Volume Intensity,0.1436
2020-03-05 05:45:00,Volume Intensity,0.2112
2020-03-05 06:00:00,Volume Intensity,0.2569
2020-03-05 06:15:00,Volume Intensity,0.2432
2020-03-05 06:30:00,Volume Intensity,0.1596
2020-03-05 06:45:00,Volume Intensity,0.0455
2020-03-05 07:00:00,Volume Intensity,0.2106
2020-03-05 07:15:00,Volume Intensity,0.2571
2020-03-05 07:30:00,Volume Intensity,0.2791
2020-03-05 07:45:00,Volume Intensity,0.0776
2020-03-05 08:00:00,Volume Intensity,0.1977
2020-03-05 08:15:00,Volume Intensity,0.1552
2020-03-05 08:30:00,Volume Intensity,0.1591
2020-03-05 08:45:00,Volume Intensity,0.1584
2020-03-05 09:00:00,Volume Intensity,0.2073
2020-03-05 09:15:00,Volume Intensity,0.2096
2020-03-05 09:30:00,Volume Intensity,0.3237
2020-03-05 09:45:00,Volume Intensity,0.1896
2020-03-05 10:00:00,Volume Intensity,0.1181
2020-03-05 10:15:00,Volume Intensity,0.319
2020-03-05 10:30:00,Volume Intensity,0.4352
2020-03-05 10:45:00,Volume Intensity,0.3177
2020-03-05 11:00:00,Volume Intensity,0.1699
2020-03-05 11:15:00,Volume Intensity,0.3823
2020-03-05 11:30:00,Volume Intensity,0.3291
2020-03-05 11:45:00,Volume Intensity,0.1767
2020-03-05 12:00:00,Volume Intensity,0.1817
2020-03-05 12:15:00,Volume Intensity,0.1832
2020-03-05 12:30:00,Volume Intensity,0.2665
2020-03-05 12:45:00,Volume Intensity,0.1817
2020-03-05 13:00:00,Volume Intensity,0.1885
2020-03-05 13:15:00,Volume Intensity,0.2176
2020-03-05 13:30:00,Volume Intensity,0.26
2020-03-05 13:45:00,Volume Intensity,0.1897
2020-03-05 14:00:00,Volume Intensity,0.1288
2020-03-05 14:15:00,Volume Intensity,0.2935
2020-03-05 14:30:00,Volume Intensity,0.1174
2020-03-05 14:45:00,Volume Intensity,0.3126
2020-03-05 15:00:00,Volume Intensity,0.2084
2020-03-05 15:30:00,Volume Intensity,0.1299
2020-03-05 15:45:00,Volume Intensity,0.1649
2020-03-05 16:00:00,Volume Intensity,0.2329
2020-03-05 16:15:00,Volume Intensity,0.1204
2020-03-05 16:30:00,Volume Intensity,0.3666
2020-03-05 16:45:00,Volume Intensity,0.1888
2020-03-05 17:00:00,Volume Intensity,0.2134
2020-03-05 17:15:00,Volume Intensity,0.0425
2020-03-05 17:30:00,Volume Intensity,0.1245
2020-03-05 17:45:00,Volume Intensity,0.2749
2020-03-05 18:00:00,Volume Intensity,0.2341
2020-03-05 18:15:00,Volume Intensity,0.0785
2020-03-05 18:30:00,Volume Intensity,0.2226
2020-03-05 18:45:00,Volume Intensity,0.3527
2020-03-05 19:00:00,Volume Intensity,0.2552
2020-03-05 19:15:00,Volume Intensity,0.1558
2020-03-05 19:30:00,Volume Intensity,0.1318
2020-03-05 19:45:00,Volume Intensity,0.2387
2020-03-05 20:00:00,Volume Intensity,0.2272
2020-03-05 20:15:00,Volume Intensity,0.2372
2020-03-05 20:30:00,Volume Intensity,0.0841
2020-03-05 20:45:00,Volume Intensity,0.2477
2020-03-05 21:00:00,Volume Intensity,0.2168
2020-03-05 21:15:00,Volume Intensity,0.1502
2020-03-05 21:30:00,Volume Intensity,0.1689
2020-03-05 21:45:00,Volume Intensity,0.211
2020-03-05 22:00:00,Volume Intensity,0.3874
2020-03-05 22:15:00,Volume Intensity,0.2347
2020-03-05 22:30:00,Volume Intensity,0.1641
2020-03-05 22:45:00,Volume Intensity,0.273
2020-03-05 23:00:00,Volume Intensity,0.3796
2020-03-05 23:15:00,Volume Intensity,0.0657
2020-03-05 23:30:00,Volume Intensity,0.1585
2020-03-05 23:45:00,Volume Intensity,0.1751
