Date,Series,Value
2019-03-15,Volume Intensity,0
2019-03-16,Volume Intensity,0
2019-03-17,Volume Intensity,0
2019-03-18,Volume Intensity,0
2019-03-19,Volume Intensity,0
2019-03-20,Volume Intensity,0
2019-03-21,Volume Intensity,0
2019-03-22,Volume Intensity,0
2019-03-23,Volume Intensity,0
2019-03-24,Volume Intensity,0
2019-03-25,Volume Intensity,0
2019-03-26,Volume Intensity,0
2019-03-27,Volume Intensity,0
2019-03-28,Volume Intensity,0.0002
2019-03-29,Volume Intensity,0.0002
2019-03-30,Volume Intensity,0.0003
2019-03-31,Volume Intensity,0
2019-04-01,Volume Intensity,0
2019-04-02,Volume Intensity,0.0003
2019-04-03,Volume Intensity,0
2019-04-04,Volume Intensity,0
2019-04-05,Volume Intensity,0
2019-04-06,Volume Intensity,0
2019-04-07,Volume Intensity,0
2019-04-08,Volume Intensity,0
2019-04-09,Volume Intensity,0
2019-04-10,Volume Intensity,0
2019-04-11,Volume Intensity,0
2019-04-12,Volume Intensity,0
2019-04-13,Volume Intensity,0
2019-04-14,Volume Intensity,0
2019-04-15,Volume Intensity,0
2019-04-16,Volume Intensity,0
2019-04-17,Volume Intensity,0
2019-04-18,Volume Intensity,0
2019-04-19,Volume Intensity,0
2019-04-20,Volume Intensity,0
2019-04-21,Volume Intensity,0
2019-04-22,Volume Intensity,0
2019-04-23,Volume Intensity,0
2019-04-24,Volume Intensity,0
2019-04-25,Volume Intensity,0
2019-04-26,Volume Intensity,0.0005
2019-04-27,Volume Intensity,0
2019-04-28,Volume Intensity,0
2019-04-29,Volume Intensity,0
2019-04-30,Volume Intensity,0
2019-05-01,Volume Intensity,0
2019-05-02,Volume Intensity,0
2019-05-03,Volume Intensity,0
2019-05-04,Volume Intensity,0
2019-05-05,Volume Intensity,0
2019-05-06,Volume Intensity,0
2019-05-07,Volume Intensity,0
2019-05-08,Volume Intensity,0.0002
2019-05-09,Volume Intensity,0
2019-05-10,Volume Intensity,0.0002
2019-05-11,Volume Intensity,0
2019-05-12,Volume Intensity,0
2019-05-13,Volume Intensity,0
2019-05-14,Volume Intensity,0
2019-05-15,Volume Intensity,0
2019-05-16,Volume Intensity,0
2019-05-17,Volume Intensity,0
2019-05-18,Volume Intensity,0
2019-05-19,Volume Intensity,0
2019-05-20,Volume Intensity,0
2019-05-21,Volume Intensity,0
2019-05-22,Volume Intensity,0
2019-05-23,Volume Intensity,0
2019-05-24,Volume Intensity,0
2019-05-25,Volume Intensity,0.0003
2019-05-26,Volume Intensity,0
2019-05-27,Volume Intensity,0
2019-05-28,Volume Intensity,0
2019-05-29,Volume Intensity,0
2019-05-30,Volume Intensity,0
2019-05-31,Volume Intensity,0
2019-06-01,Volume Intensity,0
2019-06-02,Volume Intensity,0
2019-06-03,Volume Intensity,0
2019-06-04,Volume Intensity,0
2019-06-05,Volume Intensity,0
2019-06-06,Volume Intensity,0
2019-06-07,Volume Intensity,0
2019-06-08,Volume Intensity,0
2019-06-09,Volume Intensity,0
2019-06-10,Volume Intensity,0
2019-06-11,Volume Intensity,0
2019-06-12,Volume Intensity,0
2019-06-13,Volume Intensity,0
2019-06-14,Volume Intensity,0
2019-06-15,Volume Intensity,0
2019-06-16,Volume Intensity,0
2019-06-17,Volume Intensity,0
2019-06-18,Volume Intensity,0
2019-06-19,Volume Intensity,0
2019-06-20,Volume Intensity,0
2019-06-21,Volume Intensity,0
2019-06-22,Volume Intensity,0
2019-06-23,Volume Intensity,0
2019-06-24,Volume Intensity,0
2019-06-25,Volume Intensity,0
2019-06-26,Volume Intensity,0
2019-06-27,Volume Intensity,0
2019-06-28,Volume Intensity,0
2019-06-29,Volume Intensity,0
2019-06-30,Volume Intensity,0
2019-07-01,Volume Intensity,0
2019-07-02,Volume Intensity,0
2019-07-03,Volume Intensity,0
2019-07-04,Volume Intensity,0
2019-07-05,Volume Intensity,0
2019-07-06,Volume Intensity,0
2019-07-07,Volume Intensity,0
2019-07-08,Volume Intensity,0
2019-07-09,Volume Intensity,0
2019-07-10,Volume Intensity,0
2019-07-11,Volume Intensity,0
2019-07-12,Volume Intensity,0.0004
2019-07-13,Volume Intensity,0
2019-07-14,Volume Intensity,0
2019-07-15,Volume Intensity,0
2019-07-16,Volume Intensity,0.0002
2019-07-17,Volume Intensity,0
2019-07-18,Volume Intensity,0
2019-07-19,Volume Intensity,0
2019-07-20,Volume Intensity,0
2019-07-21,Volume Intensity,0
2019-07-22,Volume Intensity,0
2019-07-23,Volume Intensity,0
2019-07-24,Volume Intensity,0.0002
2019-07-25,Volume Intensity,0
2019-07-26,Volume Intensity,0
2019-07-27,Volume Intensity,0
2019-07-28,Volume Intensity,0
2019-07-29,Volume Intensity,0
2019-07-30,Volume Intensity,0
2019-07-31,Volume Intensity,0
2019-08-01,Volume Intensity,0
2019-08-02,Volume Intensity,0.0004
2019-08-03,Volume Intensity,0
2019-08-04,Volume Intensity,0
2019-08-05,Volume Intensity,0.0002
2019-08-06,Volume Intensity,0
2019-08-07,Volume Intensity,0
2019-08-08,Volume Intensity,0
2019-08-09,Volume Intensity,0
2019-08-10,Volume Intensity,0
2019-08-11,Volume Intensity,0
2019-08-12,Volume Intensity,0
2019-08-13,Volume Intensity,0
2019-08-14,Volume Intensity,0
2019-08-15,Volume Intensity,0
2019-08-16,Volume Intensity,0
2019-08-17,Volume Intensity,0
2019-08-18,Volume Intensity,0
2019-08-19,Volume Intensity,0
2019-08-20,Volume Intensity,0
2019-08-21,Volume Intensity,0
2019-08-22,Volume Intensity,0
2019-08-23,Volume Intensity,0.0002
2019-08-24,Volume Intensity,0.0006
2019-08-25,Volume Intensity,0
2019-08-26,Volume Intensity,0
2019-08-27,Volume Intensity,0
2019-08-28,Volume Intensity,0
2019-08-29,Volume Intensity,0
2019-08-30,Volume Intensity,0
2019-08-31,Volume Intensity,0
2019-09-01,Volume Intensity,0
2019-09-02,Volume Intensity,0
2019-09-03,Volume Intensity,0
2019-09-04,Volume Intensity,0
2019-09-05,Volume Intensity,0
2019-09-06,Volume Intensity,0
2019-09-07,Volume Intensity,0
2019-09-08,Volume Intensity,0
2019-09-09,Volume Intensity,0
2019-09-10,Volume Intensity,0
2019-09-11,Volume Intensity,0
2019-09-12,Volume Intensity,0
2019-09-13,Volume Intensity,0
2019-09-14,Volume Intensity,0
2019-09-15,Volume Intensity,0.0003
2019-09-16,Volume Intensity,0
2019-09-17,Volume Intensity,0
2019-09-18,Volume Intensity,0
2019-09-19,Volume Intensity,0
2019-09-20,Volume Intensity,0
2019-09-21,Volume Intensity,0
2019-09-22,Volume Intensity,0
2019-09-23,Volume Intensity,0
2019-09-24,Volume Intensity,0
2019-09-25,Volume Intensity,0
2019-09-26,Volume Intensity,0
2019-09-27,Volume Intensity,0
2019-09-28,Volume Intensity,0
2019-09-29,Volume Intensity,0
2019-09-30,Volume Intensity,0
2019-10-01,Volume Intensity,0
2019-10-02,Volume Intensity,0
2019-10-03,Volume Intensity,0
2019-10-04,Volume Intensity,0
2019-10-05,Volume Intensity,0
2019-10-06,Volume Intensity,0
2019-10-07,Volume Intensity,0
2019-10-08,Volume Intensity,0.0002
2019-10-09,Volume Intensity,0.0002
2019-10-10,Volume Intensity,0
2019-10-11,Volume Intensity,0.0002
2019-10-12,Volume Intensity,0
2019-10-13,Volume Intensity,0.0004
2019-10-14,Volume Intensity,0
2019-10-15,Volume Intensity,0
2019-10-16,Volume Intensity,0
2019-10-17,Volume Intensity,0
2019-10-18,Volume Intensity,0.0002
2019-10-19,Volume Intensity,0
2019-10-20,Volume Intensity,0
2019-10-21,Volume Intensity,0
2019-10-22,Volume Intensity,0.0002
2019-10-23,Volume Intensity,0
2019-10-24,Volume Intensity,0
2019-10-25,Volume Intensity,0
2019-10-26,Volume Intensity,0
2019-10-27,Volume Intensity,0
2019-10-28,Volume Intensity,0
2019-10-29,Volume Intensity,0
2019-10-30,Volume Intensity,0
2019-10-31,Volume Intensity,0
2019-11-01,Volume Intensity,0
2019-11-02,Volume Intensity,0
2019-11-03,Volume Intensity,0
2019-11-04,Volume Intensity,0
2019-11-05,Volume Intensity,0
2019-11-06,Volume Intensity,0
2019-11-07,Volume Intensity,0
2019-11-08,Volume Intensity,0
2019-11-09,Volume Intensity,0
2019-11-10,Volume Intensity,0
2019-11-11,Volume Intensity,0
2019-11-12,Volume Intensity,0
2019-11-13,Volume Intensity,0
2019-11-14,Volume Intensity,0
2019-11-15,Volume Intensity,0
2019-11-16,Volume Intensity,0
2019-11-17,Volume Intensity,0
2019-11-18,Volume Intensity,0
2019-11-19,Volume Intensity,0
2019-11-20,Volume Intensity,0
2019-11-21,Volume Intensity,0
2019-11-22,Volume Intensity,0
2019-11-23,Volume Intensity,0
2019-11-24,Volume Intensity,0
2019-11-25,Volume Intensity,0.0002
2019-11-26,Volume Intensity,0
2019-11-27,Volume Intensity,0
2019-11-28,Volume Intensity,0
2019-11-29,Volume Intensity,0
2019-11-30,Volume Intensity,0
2019-12-01,Volume Intensity,0
2019-12-02,Volume Intensity,0.0002
2019-12-03,Volume Intensity,0
2019-12-04,Volume Intensity,0.0002
2019-12-05,Volume Intensity,0
2019-12-06,Volume Intensity,0
2019-12-07,Volume Intensity,0
2019-12-08,Volume Intensity,0
2019-12-09,Volume Intensity,0
2019-12-10,Volume Intensity,0
2019-12-11,Volume Intensity,0
2019-12-12,Volume Intensity,0
2019-12-13,Volume Intensity,0
2019-12-14,Volume Intensity,0
2019-12-15,Volume Intensity,0
2019-12-16,Volume Intensity,0
2019-12-17,Volume Intensity,0
2019-12-18,Volume Intensity,0
2019-12-19,Volume Intensity,0
2019-12-20,Volume Intensity,0
2019-12-21,Volume Intensity,0
2019-12-22,Volume Intensity,0
2019-12-23,Volume Intensity,0
2019-12-24,Volume Intensity,0
2019-12-25,Volume Intensity,0
2019-12-26,Volume Intensity,0
2019-12-27,Volume Intensity,0
2019-12-28,Volume Intensity,0
2019-12-29,Volume Intensity,0
2019-12-30,Volume Intensity,0
2019-12-31,Volume Intensity,0
2020-01-01,Volume Intensity,0
2020-01-02,Volume Intensity,0
2020-01-03,Volume Intensity,0.0002
2020-01-04,Volume Intensity,0
2020-01-05,Volume Intensity,0
2020-01-06,Volume Intensity,0
2020-01-07,Volume Intensity,0
2020-01-08,Volume Intensity,0
2020-01-09,Volume Intensity,0.0008
2020-01-10,Volume Intensity,0.0008
2020-01-11,Volume Intensity,0.0003
2020-01-12,Volume Intensity,0
2020-01-13,Volume Intensity,0
2020-01-14,Volume Intensity,0.0002
2020-01-15,Volume Intensity,0.0006
2020-01-16,Volume Intensity,0.0002
2020-01-17,Volume Intensity,0
2020-01-18,Volume Intensity,0.001
2020-01-19,Volume Intensity,0.0007
2020-01-20,Volume Intensity,0.0046
2020-01-21,Volume Intensity,0.0173
2020-01-22,Volume Intensity,0.0064
2020-01-23,Volume Intensity,0.0075
2020-01-24,Volume Intensity,0.0072
2020-01-25,Volume Intensity,0.0079
2020-01-26,Volume Intensity,0.0061
2020-01-27,Volume Intensity,0.0049
2020-01-28,Volume Intensity,0.0037
2020-01-29,Volume Intensity,0.0061
2020-01-30,Volume Intensity,0.0071
2020-01-31,Volume Intensity,0.0126
2020-02-01,Volume Intensity,0.0263
2020-02-02,Volume Intensity,0.0435
2020-02-03,Volume Intensity,0.046
2020-02-04,Volume Intensity,0.0608
2020-02-05,Volume Intensity,0.045
2020-02-06,Volume Intensity,0.0429
2020-02-07,Volume Intensity,0.0437
2020-02-08,Volume Intensity,0.0737
2020-02-09,Volume Intensity,0.0656
2020-02-10,Volume Intensity,0.0515
2020-02-11,Volume Intensity,0.0307
2020-02-12,Volume Intensity,0.037
2020-02-13,Volume Intensity,0.0386
2020-02-14,Volume Intensity,0.041
2020-02-15,Volume Intensity,0.0623
2020-02-16,Volume Intensity,0.0659
2020-02-17,Volume Intensity,0.0563
2020-02-18,Volume Intensity,0.0406
2020-02-19,Volume Intensity,0.0215
2020-02-20,Volume Intensity,0.0042
2020-02-21,Volume Intensity,0.0051
2020-02-22,Volume Intensity,0.0122
2020-02-23,Volume Intensity,0.0216
2020-02-24,Volume Intensity,0.0107
2020-02-25,Volume Intensity,0.0104
2020-02-26,Volume Intensity,0.0221
2020-02-27,Volume Intensity,0.0306
2020-02-28,Volume Intensity,0.1194
2020-02-29,Volume Intensity,0.0599
2020-03-01,Volume Intensity,0.037
2020-03-02,Volume Intensity,0.034
2020-03-03,Volume Intensity,0.0874
2020-03-04,Volume Intensity,0.0499
2020-03-05,Volume Intensity,0.1406
2020-03-06,Volume Intensity,0.1123
2020-03-07,Volume Intensity,0.0679
2020-03-08,Volume Intensity,0.0608
2020-03-09,Volume Intensity,0.0535
2020-03-10,Volume Intensity,0.0754
2020-03-11,Volume Intensity,0.0519
2020-03-12,Volume Intensity,0.0624
2020-03-13,Volume Intensity,0.0974
2020-03-14,Volume Intensity,0.2121
2020-03-15,Volume Intensity,0.1485
2020-03-16,Volume Intensity,0.1737
2020-03-17,Volume Intensity,0.2968
2020-03-18,Volume Intensity,0.2195
2020-03-19,Volume Intensity,0.1738
2020-03-20,Volume Intensity,0.2968
2020-03-21,Volume Intensity,0.231
2020-03-22,Volume Intensity,0.3162
2020-03-23,Volume Intensity,0.2419
2020-03-24,Volume Intensity,0.2417
2020-03-25,Volume Intensity,0.2307
2020-03-26,Volume Intensity,0.2074
2020-03-27,Volume Intensity,0.1876
2020-03-28,Volume Intensity,0.2844
2020-03-29,Volume Intensity,0.427
2020-03-30,Volume Intensity,0.2549
2020-03-31,Volume Intensity,0.2317
2020-04-01,Volume Intensity,0.194
2020-04-02,Volume Intensity,0.3226
2020-04-03,Volume Intensity,0.3132
2020-04-04,Volume Intensity,0.2942
2020-04-05,Volume Intensity,0.3038
2020-04-06,Volume Intensity,0.5207
2020-04-07,Volume Intensity,0.2253
2020-04-08,Volume Intensity,0.2264
2020-04-09,Volume Intensity,0.297
2020-04-10,Volume Intensity,0.2203
2020-04-11,Volume Intensity,0.2053
2020-04-12,Volume Intensity,0.2196
2020-04-13,Volume Intensity,0.232
2020-04-14,Volume Intensity,0.131
2020-04-15,Volume Intensity,0.1452
2020-04-16,Volume Intensity,0.1563
2020-04-17,Volume Intensity,0.2062
2020-04-18,Volume Intensity,0.207
2020-04-19,Volume Intensity,0.2566
2020-04-20,Volume Intensity,0.1427
2020-04-21,Volume Intensity,0.1142
2020-04-22,Volume Intensity,0.1676
2020-04-23,Volume Intensity,0.286
2020-04-24,Volume Intensity,0.182
2020-04-25,Volume Intensity,0.1486
2020-04-26,Volume Intensity,0.1994
2020-04-27,Volume Intensity,0.1294
2020-04-28,Volume Intensity,0.1481
