url,mobile_url,date,title,dt,week,source
https://www.iol.co.za/news/world/trumps-covid-19-disinfectant-ideas-horrify-health-experts-47174380,https://www.iol.co.za/amp/news/world/trumps-covid-19-disinfectant-ideas-horrify-health-experts-47174380,2020-04-24,Trump Covid - 19 disinfectant ideas horrify health experts,2020-04-24T21:00:00Z,2020-04-20,www.iol.co.za
https://sputniknews.com/us/202004241079085961-trump-claims-remark-about-injecting-disinfectant-in-covid-19-patients-was-sarcasm/,https://sputniknews.com/amp/us/202004241079085961-trump-claims-remark-about-injecting-disinfectant-in-covid-19-patients-was-sarcasm/,2020-04-24,Trump Claims Remark About Injecting Disinfectant in COVID - 19 Patients Was  Sarcasm,2020-04-24T21:00:00Z,2020-04-20,sputniknews.com
https://thepeninsulaqatar.com/article/24/04/2020/Coronavirus-and-COVID-19-Fact-versus-fiction,NA,2020-04-24,Coronavirus and COVID - 19 : Fact versus fiction,2020-04-24T21:00:00Z,2020-04-20,thepeninsulaqatar.com
https://www.insideedition.com/do-not-drink-bleach-do-not-inject-bleach-after-trumps-coronavirus-treatment-musings-warnings-abound,https://www.insideedition.com/do-not-drink-bleach-do-not-inject-bleach-after-trumps-coronavirus-treatment-musings-warnings-abound?amp,2020-04-24,"Do Not Drink Bleach . Do Not Inject Bleach . After Trump Coronavirus Treatment Musings , Warnings Abound .",2020-04-24T21:15:00Z,2020-04-20,www.insideedition.com
https://www.cbsnews.com/news/cristina-cuomo-bleach-bath-clorox-treat-covid-19-symptoms-doctors-say-absolutely-not-coroanvirus/,https://www.cbsnews.com/amp/news/cristina-cuomo-bleach-bath-clorox-treat-covid-19-symptoms-doctors-say-absolutely-not-coroanvirus/,2020-04-24,Can bathing in bleach treat COVID - 19 symptoms ? Doctors say absolutely not,2020-04-24T21:30:00Z,2020-04-20,www.cbsnews.com
https://www.veteranstoday.com/2020/04/24/trump-new-covid-19-cure-from-disgraced-alien-cult-leader/,NA,2020-04-24,Trump  New COVID 19 Cure From Disgraced Alien Cult Leader ( Also treating Trump Alzheimer - with no success obviously ) – Veterans Today | Military Foreign Affairs Policy Journal for Clandestine Services,2020-04-24T21:45:00Z,2020-04-20,www.veteranstoday.com
https://mix947columbus.iheart.com/featured/toby-knapp/content/2020-04-24-coronavirus-bleach-tanning-clorox-probably-not-the-way-to-stop-rona/,NA,2020-04-24,"# CORONAVIRUS : Bleach , Tanning , Clorox probably not the way to stop  RONA ! | Mix 94 . 7",2020-04-24T22:00:00Z,2020-04-20,mix947columbus.iheart.com
https://www.self.com/story/coronavirus-bleach,https://www.self.com/story/coronavirus-bleach/amp,2020-04-24,"Coronavirus and Bleach : No , You Should Not Use Disinfectants in Your Body to Treat Coronavirus",2020-04-24T22:00:00Z,2020-04-20,www.self.com
https://www.telemetro.com/internacionales/2020/04/24/eeuu-supera-50-000-muertes-por-covid-19-en-medio-polemica-por-desinfectantes/2803930.html,https://www.telemetro.com/internacionales/2020/04/24/eeuu-supera-50-000-muertes-por-covid-19-en-medio-polemica-por-desinfectantes/2803930.amp.html,2020-04-24,EEUU supera 50 . 000 muertes por COVID - 19 en medio polémica por desinfectantes,2020-04-24T22:00:00Z,2020-04-20,www.telemetro.com
https://max1063.iheart.com/featured/toby-knapp/content/2020-04-24-coronavirus-bleach-tanning-clorox-probably-not-the-way-to-stop-rona/,NA,2020-04-24,"# CORONAVIRUS : Bleach , Tanning , Clorox probably not the way to stop  RONA ! | Max 106 . 3",2020-04-24T22:15:00Z,2020-04-20,max1063.iheart.com
https://www.prnewswire.com:443/news-releases/national-alliance-for-hispanic-health-issues-covid-19-fraud-warning-301047105.html,NA,2020-04-24,National Alliance for Hispanic Health Issues COVID - 19 Fraud Warning,2020-04-24T22:30:00Z,2020-04-20,www.prnewswire.com
https://www.webmd.com/lung/news/20200424/webmd-doctors-do-not-ingest-infect-disinfectants,NA,2020-04-24,"WebMD Doctors : Do Not Ingest , Inject Disinfectant",2020-04-24T22:45:00Z,2020-04-20,www.webmd.com
https://www.ibtimes.co.in/inject-disinfectant-into-coronavirus-patients-donald-trumps-remark-shocks-medical-community-818363,https://amp.ibtimes.co.in/inject-disinfectant-into-coronavirus-patients-donald-trumps-remark-shocks-medical-community-818363,2020-04-24,Inject disinfectant into coronavirus patient : Donald Trump remark shocks medical community,2020-04-24T22:45:00Z,2020-04-20,www.ibtimes.co.in
https://www.cnsnews.com/blog/craig-bannister/christina-cuomo-says-she-took-clorox-bleach-baths-combat-coronavirus,NA,2020-04-24,Christina Cuomo Says She Took Clorox Bleach Baths to Combat Coronavirus,2020-04-24T23:45:00Z,2020-04-20,www.cnsnews.com
https://boingboing.net/2020/04/24/man-peddling-bleach-as-coronav.html,https://boingboing.net/2020/04/24/man-peddling-bleach-as-coronav.html/amp,2020-04-24,Man peddling bleach as coronavirus  cure  wrote to Trump this week,2020-04-24T23:45:00Z,2020-04-20,boingboing.net
