Date,Series,Value
2020-03-07 00:00:00,Volume Intensity,0.2218
2020-03-07 00:15:00,Volume Intensity,0.1453
2020-03-07 00:30:00,Volume Intensity,0.081
2020-03-07 00:45:00,Volume Intensity,0.1668
2020-03-07 01:00:00,Volume Intensity,0.3923
2020-03-07 01:15:00,Volume Intensity,0.1383
2020-03-07 01:30:00,Volume Intensity,0.1051
2020-03-07 01:45:00,Volume Intensity,0.6889
2020-03-07 02:00:00,Volume Intensity,0.1989
2020-03-07 02:15:00,Volume Intensity,0.2652
2020-03-07 02:30:00,Volume Intensity,0.3019
2020-03-07 02:45:00,Volume Intensity,0.5214
2020-03-07 03:00:00,Volume Intensity,0.0373
2020-03-07 03:15:00,Volume Intensity,0.4027
2020-03-07 03:30:00,Volume Intensity,0.2243
2020-03-07 03:45:00,Volume Intensity,0.4887
2020-03-07 04:00:00,Volume Intensity,0.1614
2020-03-07 04:15:00,Volume Intensity,0.0387
2020-03-07 04:30:00,Volume Intensity,0.5263
2020-03-07 04:45:00,Volume Intensity,0.6005
2020-03-07 05:00:00,Volume Intensity,0.3823
2020-03-07 05:15:00,Volume Intensity,0.2611
2020-03-07 05:30:00,Volume Intensity,0.1221
2020-03-07 05:45:00,Volume Intensity,0.3285
2020-03-07 06:00:00,Volume Intensity,0.1087
2020-03-07 06:15:00,Volume Intensity,0.0996
2020-03-07 06:30:00,Volume Intensity,0.1719
2020-03-07 06:45:00,Volume Intensity,0.204
2020-03-07 07:00:00,Volume Intensity,0.2495
2020-03-07 07:15:00,Volume Intensity,0.4004
2020-03-07 07:30:00,Volume Intensity,0.2501
2020-03-07 07:45:00,Volume Intensity,0.1577
2020-03-07 08:00:00,Volume Intensity,0.5439
2020-03-07 08:15:00,Volume Intensity,0.319
2020-03-07 08:30:00,Volume Intensity,0.5594
2020-03-07 08:45:00,Volume Intensity,0.3825
2020-03-07 09:00:00,Volume Intensity,0.4458
2020-03-07 09:15:00,Volume Intensity,0.3108
2020-03-07 09:30:00,Volume Intensity,0.3134
2020-03-07 09:45:00,Volume Intensity,0.2119
2020-03-07 10:00:00,Volume Intensity,0.2044
2020-03-07 10:15:00,Volume Intensity,0.3139
2020-03-07 10:30:00,Volume Intensity,0.392
2020-03-07 10:45:00,Volume Intensity,0.4524
2020-03-07 11:00:00,Volume Intensity,0.4787
2020-03-07 11:15:00,Volume Intensity,0.5755
2020-03-07 11:30:00,Volume Intensity,0.6723
2020-03-07 11:45:00,Volume Intensity,0.7775
2020-03-07 12:00:00,Volume Intensity,0.3884
2020-03-07 12:15:00,Volume Intensity,0.5803
2020-03-07 12:30:00,Volume Intensity,0.7368
2020-03-07 12:45:00,Volume Intensity,0.4635
2020-03-07 13:00:00,Volume Intensity,0.2375
2020-03-07 13:15:00,Volume Intensity,0.7546
2020-03-07 13:30:00,Volume Intensity,0.4933
2020-03-07 13:45:00,Volume Intensity,0.5578
2020-03-07 14:00:00,Volume Intensity,0.4509
2020-03-07 14:15:00,Volume Intensity,0.9109
2020-03-07 14:30:00,Volume Intensity,0.3813
2020-03-07 14:45:00,Volume Intensity,0.5853
2020-03-07 15:00:00,Volume Intensity,0.4192
2020-03-07 15:15:00,Volume Intensity,0.5615
2020-03-07 15:30:00,Volume Intensity,0.5588
2020-03-07 15:45:00,Volume Intensity,0.3819
2020-03-07 16:00:00,Volume Intensity,0.1654
2020-03-07 16:15:00,Volume Intensity,0.7175
2020-03-07 16:30:00,Volume Intensity,0.2743
2020-03-07 16:45:00,Volume Intensity,0.4316
2020-03-07 17:00:00,Volume Intensity,0.389
2020-03-07 17:15:00,Volume Intensity,0.2732
2020-03-07 17:30:00,Volume Intensity,0.3818
2020-03-07 17:45:00,Volume Intensity,0.2555
2020-03-07 18:00:00,Volume Intensity,0.2251
2020-03-07 18:15:00,Volume Intensity,0.1545
2020-03-07 18:30:00,Volume Intensity,0.6258
2020-03-07 18:45:00,Volume Intensity,0.4061
2020-03-07 19:00:00,Volume Intensity,0.3207
2020-03-07 19:15:00,Volume Intensity,0.2553
2020-03-07 19:30:00,Volume Intensity,0.6553
2020-03-07 19:45:00,Volume Intensity,0.2971
2020-03-07 20:00:00,Volume Intensity,0.3771
2020-03-07 20:15:00,Volume Intensity,0.5478
2020-03-07 20:30:00,Volume Intensity,0.782
2020-03-07 20:45:00,Volume Intensity,0.4036
2020-03-07 21:00:00,Volume Intensity,0.2972
2020-03-07 21:15:00,Volume Intensity,0.4808
2020-03-07 21:30:00,Volume Intensity,0.952
2020-03-07 21:45:00,Volume Intensity,0.6233
2020-03-07 22:00:00,Volume Intensity,0.1641
2020-03-07 22:15:00,Volume Intensity,0.2672
2020-03-07 22:30:00,Volume Intensity,0.2837
2020-03-07 22:45:00,Volume Intensity,0.4602
2020-03-07 23:00:00,Volume Intensity,0.2806
2020-03-07 23:15:00,Volume Intensity,0.6148
2020-03-07 23:30:00,Volume Intensity,0.6547
