Date,Series,Value
2020-04-05 00:00:00,Volume Intensity,1.2201
2020-04-05 00:15:00,Volume Intensity,1.1628
2020-04-05 00:30:00,Volume Intensity,0.5379
2020-04-05 00:45:00,Volume Intensity,2.4755
2020-04-05 01:00:00,Volume Intensity,0.8205
2020-04-05 01:15:00,Volume Intensity,1.3896
2020-04-05 01:30:00,Volume Intensity,1.924
2020-04-05 01:45:00,Volume Intensity,1.7412
2020-04-05 02:00:00,Volume Intensity,1.327
2020-04-05 02:15:00,Volume Intensity,0.6051
2020-04-05 02:30:00,Volume Intensity,1.9471
2020-04-05 02:45:00,Volume Intensity,2.0802
2020-04-05 03:00:00,Volume Intensity,0.7074
2020-04-05 03:15:00,Volume Intensity,0.5219
2020-04-05 03:30:00,Volume Intensity,1.9034
2020-04-05 03:45:00,Volume Intensity,2.0544
2020-04-05 04:00:00,Volume Intensity,0.7992
2020-04-05 04:15:00,Volume Intensity,1.6472
2020-04-05 04:30:00,Volume Intensity,1.0959
2020-04-05 04:45:00,Volume Intensity,0.8785
2020-04-05 05:00:00,Volume Intensity,1.4941
2020-04-05 05:15:00,Volume Intensity,0.5268
2020-04-05 05:30:00,Volume Intensity,1.3127
2020-04-05 05:45:00,Volume Intensity,0.9883
2020-04-05 06:00:00,Volume Intensity,0.9769
2020-04-05 06:15:00,Volume Intensity,1.5873
2020-04-05 06:30:00,Volume Intensity,1.6839
2020-04-05 06:45:00,Volume Intensity,1.3173
2020-04-05 07:00:00,Volume Intensity,0.8106
2020-04-05 07:15:00,Volume Intensity,1.5371
2020-04-05 07:30:00,Volume Intensity,1.0688
2020-04-05 07:45:00,Volume Intensity,1.1893
2020-04-05 08:00:00,Volume Intensity,0.7625
2020-04-05 08:15:00,Volume Intensity,0.6803
2020-04-05 08:30:00,Volume Intensity,0.6699
2020-04-05 08:45:00,Volume Intensity,0.6695
2020-04-05 09:00:00,Volume Intensity,1.4353
2020-04-05 09:15:00,Volume Intensity,0.4724
2020-04-05 09:30:00,Volume Intensity,1.2465
2020-04-05 09:45:00,Volume Intensity,0.9884
2020-04-05 10:00:00,Volume Intensity,1.0649
2020-04-05 10:15:00,Volume Intensity,0.8204
2020-04-05 10:30:00,Volume Intensity,1.2935
2020-04-05 10:45:00,Volume Intensity,1.0955
2020-04-05 11:00:00,Volume Intensity,1.6262
2020-04-05 11:15:00,Volume Intensity,1.8899
2020-04-05 11:30:00,Volume Intensity,1.0336
2020-04-05 11:45:00,Volume Intensity,0.7145
2020-04-05 12:00:00,Volume Intensity,1.5731
2020-04-05 12:15:00,Volume Intensity,1.1884
2020-04-05 12:30:00,Volume Intensity,0.7788
2020-04-05 12:45:00,Volume Intensity,0.7625
2020-04-05 13:00:00,Volume Intensity,2.2408
2020-04-05 13:15:00,Volume Intensity,1.1114
2020-04-05 13:30:00,Volume Intensity,0.654
2020-04-05 13:45:00,Volume Intensity,0.7375
2020-04-05 14:00:00,Volume Intensity,1.5984
2020-04-05 14:15:00,Volume Intensity,0.9265
2020-04-05 14:30:00,Volume Intensity,0.3916
2020-04-05 14:45:00,Volume Intensity,1.6544
2020-04-05 15:00:00,Volume Intensity,0.8401
2020-04-05 15:15:00,Volume Intensity,0.8723
2020-04-05 15:30:00,Volume Intensity,0.8052
2020-04-05 15:45:00,Volume Intensity,1.2349
2020-04-05 16:00:00,Volume Intensity,1.0041
2020-04-05 16:15:00,Volume Intensity,0.7769
2020-04-05 16:30:00,Volume Intensity,0.8972
2020-04-05 16:45:00,Volume Intensity,0.8666
2020-04-05 17:00:00,Volume Intensity,0.8581
2020-04-05 17:15:00,Volume Intensity,1.0057
2020-04-05 17:30:00,Volume Intensity,0.8623
2020-04-05 17:45:00,Volume Intensity,1.1812
2020-04-05 18:00:00,Volume Intensity,0.7414
2020-04-05 18:15:00,Volume Intensity,0.5183
2020-04-05 18:30:00,Volume Intensity,0.7308
2020-04-05 18:45:00,Volume Intensity,0.9547
2020-04-05 19:00:00,Volume Intensity,1.4146
2020-04-05 19:15:00,Volume Intensity,0.9421
2020-04-05 19:30:00,Volume Intensity,0.799
2020-04-05 19:45:00,Volume Intensity,1.2252
2020-04-05 20:00:00,Volume Intensity,0.7534
2020-04-05 20:15:00,Volume Intensity,1.3394
2020-04-05 20:30:00,Volume Intensity,0.8048
2020-04-05 20:45:00,Volume Intensity,0.617
2020-04-05 21:00:00,Volume Intensity,0.5631
2020-04-05 21:15:00,Volume Intensity,0.8048
2020-04-05 21:30:00,Volume Intensity,0.8511
2020-04-05 21:45:00,Volume Intensity,0.7383
2020-04-05 22:00:00,Volume Intensity,1.1012
2020-04-05 22:15:00,Volume Intensity,0.7713
2020-04-05 22:30:00,Volume Intensity,1.323
2020-04-05 22:45:00,Volume Intensity,0.6762
2020-04-05 23:00:00,Volume Intensity,0.8905
2020-04-05 23:15:00,Volume Intensity,1.0775
2020-04-05 23:30:00,Volume Intensity,0.7734
2020-04-05 23:45:00,Volume Intensity,0.7795
