Date,Series,Value
2020-03-06 00:00:00,Volume Intensity,0.4901
2020-03-06 00:15:00,Volume Intensity,0.0701
2020-03-06 00:30:00,Volume Intensity,0.1251
2020-03-06 00:45:00,Volume Intensity,0.0919
2020-03-06 01:00:00,Volume Intensity,0.2276
2020-03-06 01:15:00,Volume Intensity,0.0455
2020-03-06 01:30:00,Volume Intensity,0.1507
2020-03-06 01:45:00,Volume Intensity,0.2528
2020-03-06 02:00:00,Volume Intensity,0
2020-03-06 02:15:00,Volume Intensity,0.0516
2020-03-06 02:30:00,Volume Intensity,0.3784
2020-03-06 02:45:00,Volume Intensity,0.3946
2020-03-06 03:00:00,Volume Intensity,0.1439
2020-03-06 03:15:00,Volume Intensity,0.1553
2020-03-06 03:30:00,Volume Intensity,0.2308
2020-03-06 03:45:00,Volume Intensity,0.1795
2020-03-06 04:00:00,Volume Intensity,0.0634
2020-03-06 04:15:00,Volume Intensity,0.0309
2020-03-06 04:30:00,Volume Intensity,0.5199
2020-03-06 04:45:00,Volume Intensity,0.3498
2020-03-06 05:00:00,Volume Intensity,0.0261
2020-03-06 05:15:00,Volume Intensity,0.1579
2020-03-06 05:30:00,Volume Intensity,0.2436
2020-03-06 05:45:00,Volume Intensity,0.4342
2020-03-06 06:00:00,Volume Intensity,0.2897
2020-03-06 06:15:00,Volume Intensity,0.0538
2020-03-06 06:30:00,Volume Intensity,0.2748
2020-03-06 06:45:00,Volume Intensity,0.3302
2020-03-06 07:00:00,Volume Intensity,0.1821
2020-03-06 07:15:00,Volume Intensity,0.1489
2020-03-06 07:30:00,Volume Intensity,0.1917
2020-03-06 07:45:00,Volume Intensity,0.0406
2020-03-06 08:00:00,Volume Intensity,0.1278
2020-03-06 08:15:00,Volume Intensity,0.122
2020-03-06 08:30:00,Volume Intensity,0.3249
2020-03-06 08:45:00,Volume Intensity,0.5044
2020-03-06 09:00:00,Volume Intensity,0.334
2020-03-06 09:15:00,Volume Intensity,0.0955
2020-03-06 09:30:00,Volume Intensity,0.1424
2020-03-06 09:45:00,Volume Intensity,0.2254
2020-03-06 10:00:00,Volume Intensity,0.1504
2020-03-06 10:15:00,Volume Intensity,0.3042
2020-03-06 10:30:00,Volume Intensity,0.3043
2020-03-06 10:45:00,Volume Intensity,0.2238
2020-03-06 11:00:00,Volume Intensity,0.2966
2020-03-06 11:15:00,Volume Intensity,0.2254
2020-03-06 11:30:00,Volume Intensity,0.2654
2020-03-06 11:45:00,Volume Intensity,0.2379
2020-03-06 12:00:00,Volume Intensity,0.1439
2020-03-06 12:15:00,Volume Intensity,0.2145
2020-03-06 12:30:00,Volume Intensity,0.2523
2020-03-06 12:45:00,Volume Intensity,0.1307
2020-03-06 13:00:00,Volume Intensity,0.1697
2020-03-06 13:15:00,Volume Intensity,0.3445
2020-03-06 13:30:00,Volume Intensity,0.2987
2020-03-06 13:45:00,Volume Intensity,0.1446
2020-03-06 14:00:00,Volume Intensity,0.2727
2020-03-06 14:15:00,Volume Intensity,0.1796
2020-03-06 14:30:00,Volume Intensity,0.1496
2020-03-06 14:45:00,Volume Intensity,0.2482
2020-03-06 15:00:00,Volume Intensity,0.3076
2020-03-06 15:15:00,Volume Intensity,0.1849
2020-03-06 15:30:00,Volume Intensity,0.173
2020-03-06 15:45:00,Volume Intensity,0.201
2020-03-06 16:00:00,Volume Intensity,0.1931
2020-03-06 16:15:00,Volume Intensity,0.1287
2020-03-06 16:30:00,Volume Intensity,0.0779
2020-03-06 16:45:00,Volume Intensity,0.1521
2020-03-06 17:00:00,Volume Intensity,0.2302
2020-03-06 17:15:00,Volume Intensity,0.3146
2020-03-06 17:30:00,Volume Intensity,0.1797
2020-03-06 17:45:00,Volume Intensity,0.2883
2020-03-06 18:00:00,Volume Intensity,0.3731
2020-03-06 18:15:00,Volume Intensity,0.0991
2020-03-06 18:30:00,Volume Intensity,0.1912
2020-03-06 18:45:00,Volume Intensity,0.304
2020-03-06 19:00:00,Volume Intensity,0.3294
2020-03-06 19:15:00,Volume Intensity,0.2349
2020-03-06 19:30:00,Volume Intensity,0.2039
2020-03-06 19:45:00,Volume Intensity,0.2945
2020-03-06 20:00:00,Volume Intensity,0.4094
2020-03-06 20:15:00,Volume Intensity,0.1398
2020-03-06 20:30:00,Volume Intensity,0.1949
2020-03-06 20:45:00,Volume Intensity,0.1499
2020-03-06 21:00:00,Volume Intensity,0.513
2020-03-06 21:15:00,Volume Intensity,0.1414
2020-03-06 21:30:00,Volume Intensity,0.2668
2020-03-06 21:45:00,Volume Intensity,0.2127
2020-03-06 22:00:00,Volume Intensity,0.2089
2020-03-06 22:15:00,Volume Intensity,0.1911
2020-03-06 22:30:00,Volume Intensity,0.1394
2020-03-06 22:45:00,Volume Intensity,0.0955
2020-03-06 23:00:00,Volume Intensity,0.3901
2020-03-06 23:15:00,Volume Intensity,0.218
2020-03-06 23:30:00,Volume Intensity,0.0528
2020-03-06 23:45:00,Volume Intensity,0.149
