Date,Series,Value
2020-02-28 00:00:00,Volume Intensity,0.0499
2020-02-28 00:15:00,Volume Intensity,0.204
2020-02-28 00:30:00,Volume Intensity,0.2329
2020-02-28 00:45:00,Volume Intensity,0.2376
2020-02-28 01:00:00,Volume Intensity,0.1179
2020-02-28 01:15:00,Volume Intensity,0.0239
2020-02-28 01:30:00,Volume Intensity,0.1215
2020-02-28 01:45:00,Volume Intensity,0
2020-02-28 02:00:00,Volume Intensity,0.209
2020-02-28 02:15:00,Volume Intensity,0.1344
2020-02-28 02:30:00,Volume Intensity,0.2193
2020-02-28 02:45:00,Volume Intensity,0.2003
2020-02-28 03:00:00,Volume Intensity,0.199
2020-02-28 03:15:00,Volume Intensity,0.1379
2020-02-28 03:30:00,Volume Intensity,0.1123
2020-02-28 03:45:00,Volume Intensity,0.0534
2020-02-28 04:00:00,Volume Intensity,0.1647
2020-02-28 04:15:00,Volume Intensity,0.0578
2020-02-28 04:30:00,Volume Intensity,0.1757
2020-02-28 04:45:00,Volume Intensity,0.1589
2020-02-28 05:00:00,Volume Intensity,0.2712
2020-02-28 05:15:00,Volume Intensity,0.1784
2020-02-28 05:30:00,Volume Intensity,0.0572
2020-02-28 05:45:00,Volume Intensity,0.2751
2020-02-28 06:00:00,Volume Intensity,0.1132
2020-02-28 06:15:00,Volume Intensity,0.1373
2020-02-28 06:30:00,Volume Intensity,0.3319
2020-02-28 06:45:00,Volume Intensity,0.0539
2020-02-28 07:00:00,Volume Intensity,0.188
2020-02-28 07:15:00,Volume Intensity,0.0487
2020-02-28 07:30:00,Volume Intensity,0.0794
2020-02-28 07:45:00,Volume Intensity,0.1334
2020-02-28 08:00:00,Volume Intensity,0.273
2020-02-28 08:15:00,Volume Intensity,0.0624
2020-02-28 08:30:00,Volume Intensity,0.1246
2020-02-28 08:45:00,Volume Intensity,0.3283
2020-02-28 09:00:00,Volume Intensity,0.1109
2020-02-28 09:15:00,Volume Intensity,0.0812
2020-02-28 09:30:00,Volume Intensity,0.2143
2020-02-28 09:45:00,Volume Intensity,0.1652
2020-02-28 10:00:00,Volume Intensity,0.1214
2020-02-28 10:15:00,Volume Intensity,0.1153
2020-02-28 10:30:00,Volume Intensity,0.1876
2020-02-28 10:45:00,Volume Intensity,0.2546
2020-02-28 11:00:00,Volume Intensity,0.1617
2020-02-28 11:15:00,Volume Intensity,0.3714
2020-02-28 11:30:00,Volume Intensity,0.1908
2020-02-28 11:45:00,Volume Intensity,0.1669
2020-02-28 12:00:00,Volume Intensity,0.1136
2020-02-28 12:15:00,Volume Intensity,0.1368
2020-02-28 12:30:00,Volume Intensity,0.2374
2020-02-28 12:45:00,Volume Intensity,0.0337
2020-02-28 13:00:00,Volume Intensity,0.0942
2020-02-28 13:15:00,Volume Intensity,0.2781
2020-02-28 13:30:00,Volume Intensity,0.1832
2020-02-28 13:45:00,Volume Intensity,0.112
2020-02-28 14:00:00,Volume Intensity,0.1422
2020-02-28 14:15:00,Volume Intensity,0.2322
2020-02-28 14:30:00,Volume Intensity,0.1564
2020-02-28 14:45:00,Volume Intensity,0.2255
2020-02-28 15:00:00,Volume Intensity,0.1776
2020-02-28 15:15:00,Volume Intensity,0.2143
2020-02-28 15:30:00,Volume Intensity,0.1401
2020-02-28 15:45:00,Volume Intensity,0.0503
2020-02-28 16:00:00,Volume Intensity,0.1245
2020-02-28 16:15:00,Volume Intensity,0.0966
2020-02-28 16:30:00,Volume Intensity,0.1568
2020-02-28 16:45:00,Volume Intensity,0.1241
2020-02-28 17:00:00,Volume Intensity,0.2297
2020-02-28 17:15:00,Volume Intensity,0.1482
2020-02-28 17:30:00,Volume Intensity,0.0854
2020-02-28 17:45:00,Volume Intensity,0.3634
2020-02-28 18:00:00,Volume Intensity,0.2237
2020-02-28 18:15:00,Volume Intensity,0.1406
2020-02-28 18:30:00,Volume Intensity,0.1662
2020-02-28 18:45:00,Volume Intensity,0.1811
2020-02-28 19:00:00,Volume Intensity,0.2528
2020-02-28 19:15:00,Volume Intensity,0.2331
2020-02-28 19:30:00,Volume Intensity,0.1492
2020-02-28 19:45:00,Volume Intensity,0.1532
2020-02-28 20:00:00,Volume Intensity,0.166
2020-02-28 20:15:00,Volume Intensity,0.176
2020-02-28 20:30:00,Volume Intensity,0.111
2020-02-28 20:45:00,Volume Intensity,0.2078
2020-02-28 21:00:00,Volume Intensity,0.1985
2020-02-28 21:15:00,Volume Intensity,0.0621
2020-02-28 21:30:00,Volume Intensity,0.233
2020-02-28 21:45:00,Volume Intensity,0.0874
2020-02-28 22:00:00,Volume Intensity,0.217
2020-02-28 22:15:00,Volume Intensity,0.1621
2020-02-28 22:30:00,Volume Intensity,0.3022
2020-02-28 22:45:00,Volume Intensity,0.1187
2020-02-28 23:00:00,Volume Intensity,0.177
2020-02-28 23:15:00,Volume Intensity,0.2447
2020-02-28 23:30:00,Volume Intensity,0.1053
2020-02-28 23:45:00,Volume Intensity,0.1875
