Date,Series,Value
2020-03-22 00:00:00,Volume Intensity,1.7603
2020-03-22 00:15:00,Volume Intensity,1.7556
2020-03-22 00:30:00,Volume Intensity,2.0811
2020-03-22 00:45:00,Volume Intensity,1.0638
2020-03-22 01:00:00,Volume Intensity,0.3794
2020-03-22 01:15:00,Volume Intensity,3.0145
2020-03-22 01:30:00,Volume Intensity,1.2844
2020-03-22 01:45:00,Volume Intensity,1.1116
2020-03-22 02:00:00,Volume Intensity,1.6711
2020-03-22 02:15:00,Volume Intensity,1.7388
2020-03-22 02:30:00,Volume Intensity,0.86
2020-03-22 02:45:00,Volume Intensity,1.7425
2020-03-22 03:00:00,Volume Intensity,1.1965
2020-03-22 03:15:00,Volume Intensity,1.8727
2020-03-22 03:30:00,Volume Intensity,0.471
2020-03-22 03:45:00,Volume Intensity,1.8072
2020-03-22 04:00:00,Volume Intensity,2.5436
2020-03-22 04:15:00,Volume Intensity,0.5894
2020-03-22 04:30:00,Volume Intensity,1.3592
2020-03-22 04:45:00,Volume Intensity,1.9689
2020-03-22 05:00:00,Volume Intensity,1.5235
2020-03-22 05:15:00,Volume Intensity,5.0363
2020-03-22 05:30:00,Volume Intensity,1.3836
2020-03-22 05:45:00,Volume Intensity,1.5385
2020-03-22 06:00:00,Volume Intensity,1.6986
2020-03-22 06:15:00,Volume Intensity,1.9053
2020-03-22 06:30:00,Volume Intensity,1.0516
2020-03-22 06:45:00,Volume Intensity,1.6997
2020-03-22 07:00:00,Volume Intensity,1.1537
2020-03-22 07:15:00,Volume Intensity,1.2072
2020-03-22 07:30:00,Volume Intensity,1.5601
2020-03-22 07:45:00,Volume Intensity,0.7816
2020-03-22 08:00:00,Volume Intensity,1.5157
2020-03-22 08:15:00,Volume Intensity,0.9427
2020-03-22 08:30:00,Volume Intensity,0.8328
2020-03-22 08:45:00,Volume Intensity,2.1546
2020-03-22 09:00:00,Volume Intensity,1.0201
2020-03-22 09:15:00,Volume Intensity,0.9819
2020-03-22 09:30:00,Volume Intensity,0.8041
2020-03-22 09:45:00,Volume Intensity,2.0286
2020-03-22 10:00:00,Volume Intensity,1.2019
2020-03-22 10:15:00,Volume Intensity,1.3722
2020-03-22 10:30:00,Volume Intensity,1.4217
2020-03-22 10:45:00,Volume Intensity,1.1651
2020-03-22 11:00:00,Volume Intensity,1.8114
2020-03-22 11:15:00,Volume Intensity,2.0245
2020-03-22 11:30:00,Volume Intensity,1.5077
2020-03-22 11:45:00,Volume Intensity,1.7111
2020-03-22 12:00:00,Volume Intensity,1.4559
2020-03-22 12:15:00,Volume Intensity,0.8885
2020-03-22 12:30:00,Volume Intensity,1.3754
2020-03-22 12:45:00,Volume Intensity,1.8092
2020-03-22 13:00:00,Volume Intensity,2.0621
2020-03-22 13:15:00,Volume Intensity,1.8124
2020-03-22 13:30:00,Volume Intensity,1.9313
2020-03-22 13:45:00,Volume Intensity,1.8163
2020-03-22 14:00:00,Volume Intensity,1.7805
2020-03-22 14:15:00,Volume Intensity,1.3172
2020-03-22 14:30:00,Volume Intensity,1.1412
2020-03-22 14:45:00,Volume Intensity,1.5377
2020-03-22 15:00:00,Volume Intensity,1.7311
2020-03-22 15:15:00,Volume Intensity,1.2537
2020-03-22 15:30:00,Volume Intensity,1.0862
2020-03-22 15:45:00,Volume Intensity,1.6291
2020-03-22 16:00:00,Volume Intensity,1.1044
2020-03-22 16:15:00,Volume Intensity,1.0011
2020-03-22 16:30:00,Volume Intensity,1.2857
2020-03-22 16:45:00,Volume Intensity,1.2994
2020-03-22 17:00:00,Volume Intensity,1.2145
2020-03-22 17:15:00,Volume Intensity,1.5051
2020-03-22 17:30:00,Volume Intensity,0.6617
2020-03-22 17:45:00,Volume Intensity,1.9434
2020-03-22 18:00:00,Volume Intensity,1.4702
2020-03-22 18:15:00,Volume Intensity,0.9913
2020-03-22 18:30:00,Volume Intensity,0.5706
2020-03-22 18:45:00,Volume Intensity,1.7298
2020-03-22 19:00:00,Volume Intensity,1.5808
2020-03-22 19:15:00,Volume Intensity,1.4702
2020-03-22 19:30:00,Volume Intensity,1.7706
2020-03-22 19:45:00,Volume Intensity,1.3065
2020-03-22 20:00:00,Volume Intensity,1.8528
2020-03-22 20:15:00,Volume Intensity,1.1377
2020-03-22 20:30:00,Volume Intensity,1.5333
2020-03-22 20:45:00,Volume Intensity,1.6421
2020-03-22 21:00:00,Volume Intensity,1.5873
2020-03-22 21:15:00,Volume Intensity,1.1718
2020-03-22 21:30:00,Volume Intensity,0.5696
2020-03-22 21:45:00,Volume Intensity,1.3707
2020-03-22 22:00:00,Volume Intensity,0.8477
2020-03-22 22:15:00,Volume Intensity,0.8797
2020-03-22 22:30:00,Volume Intensity,1.6171
2020-03-22 22:45:00,Volume Intensity,1.3432
2020-03-22 23:00:00,Volume Intensity,0.8512
2020-03-22 23:15:00,Volume Intensity,1.4384
2020-03-22 23:30:00,Volume Intensity,1.2244
2020-03-22 23:45:00,Volume Intensity,2.0339
