Date,Series,Value
2020-03-08 00:00:00,Volume Intensity,0.6559
2020-03-08 00:15:00,Volume Intensity,0.5131
2020-03-08 00:30:00,Volume Intensity,0.2699
2020-03-08 00:45:00,Volume Intensity,0.5669
2020-03-08 01:00:00,Volume Intensity,0.5173
2020-03-08 01:15:00,Volume Intensity,0.6122
2020-03-08 01:30:00,Volume Intensity,0.4496
2020-03-08 01:45:00,Volume Intensity,0.4545
2020-03-08 02:00:00,Volume Intensity,0.3129
2020-03-08 02:15:00,Volume Intensity,0.4473
2020-03-08 02:30:00,Volume Intensity,0.4147
2020-03-08 02:45:00,Volume Intensity,0.0452
2020-03-08 03:00:00,Volume Intensity,0.4564
2020-03-08 03:15:00,Volume Intensity,0.1385
2020-03-08 03:30:00,Volume Intensity,0.3724
2020-03-08 03:45:00,Volume Intensity,0.1387
2020-03-08 04:00:00,Volume Intensity,0.3833
2020-03-08 04:15:00,Volume Intensity,0.302
2020-03-08 04:30:00,Volume Intensity,1.0622
2020-03-08 04:45:00,Volume Intensity,0.4968
2020-03-08 05:00:00,Volume Intensity,0.4566
2020-03-08 05:15:00,Volume Intensity,0.1931
2020-03-08 05:30:00,Volume Intensity,0.3229
2020-03-08 05:45:00,Volume Intensity,0.0736
2020-03-08 06:00:00,Volume Intensity,0.1913
2020-03-08 06:15:00,Volume Intensity,0.22
2020-03-08 06:30:00,Volume Intensity,0.6039
2020-03-08 06:45:00,Volume Intensity,0.2065
2020-03-08 07:00:00,Volume Intensity,0.1257
2020-03-08 07:15:00,Volume Intensity,0.5295
2020-03-08 07:30:00,Volume Intensity,0.4052
2020-03-08 07:45:00,Volume Intensity,0.4127
2020-03-08 08:00:00,Volume Intensity,0.1377
2020-03-08 08:15:00,Volume Intensity,0.1801
2020-03-08 08:30:00,Volume Intensity,0.271
2020-03-08 08:45:00,Volume Intensity,0.3814
2020-03-08 09:00:00,Volume Intensity,0.3157
2020-03-08 09:15:00,Volume Intensity,0.262
2020-03-08 09:30:00,Volume Intensity,0.205
2020-03-08 09:45:00,Volume Intensity,0.4797
2020-03-08 10:00:00,Volume Intensity,0.7086
2020-03-08 10:15:00,Volume Intensity,0.451
2020-03-08 10:30:00,Volume Intensity,0.2768
2020-03-08 10:45:00,Volume Intensity,0.608
2020-03-08 11:00:00,Volume Intensity,0.7141
2020-03-08 11:15:00,Volume Intensity,0.4087
2020-03-08 11:30:00,Volume Intensity,0.6682
2020-03-08 11:45:00,Volume Intensity,0.5104
2020-03-08 12:00:00,Volume Intensity,0.896
2020-03-08 12:15:00,Volume Intensity,0.4448
2020-03-08 12:30:00,Volume Intensity,0.0799
2020-03-08 12:45:00,Volume Intensity,0.7161
2020-03-08 13:00:00,Volume Intensity,0.2266
2020-03-08 13:15:00,Volume Intensity,0.6434
2020-03-08 13:30:00,Volume Intensity,0.8119
2020-03-08 13:45:00,Volume Intensity,0.5025
2020-03-08 14:00:00,Volume Intensity,0.3323
2020-03-08 14:15:00,Volume Intensity,0.1919
2020-03-08 14:30:00,Volume Intensity,0.2797
2020-03-08 14:45:00,Volume Intensity,0.5759
2020-03-08 15:00:00,Volume Intensity,0.2424
2020-03-08 15:15:00,Volume Intensity,0.1419
2020-03-08 15:30:00,Volume Intensity,0.7655
2020-03-08 15:45:00,Volume Intensity,0.5711
2020-03-08 16:00:00,Volume Intensity,0.4994
2020-03-08 16:15:00,Volume Intensity,0.4357
2020-03-08 16:30:00,Volume Intensity,0.4518
2020-03-08 16:45:00,Volume Intensity,0.5752
2020-03-08 17:00:00,Volume Intensity,0.2829
2020-03-08 17:15:00,Volume Intensity,0.1729
2020-03-08 17:30:00,Volume Intensity,0.1147
2020-03-08 17:45:00,Volume Intensity,0.1838
2020-03-08 18:00:00,Volume Intensity,0.3629
2020-03-08 18:15:00,Volume Intensity,0.3419
2020-03-08 18:30:00,Volume Intensity,0.4497
2020-03-08 18:45:00,Volume Intensity,0.4262
2020-03-08 19:00:00,Volume Intensity,0.4864
2020-03-08 19:15:00,Volume Intensity,0.2249
2020-03-08 19:30:00,Volume Intensity,0.2939
2020-03-08 19:45:00,Volume Intensity,0.3749
2020-03-08 20:00:00,Volume Intensity,0.574
2020-03-08 20:15:00,Volume Intensity,0.3365
2020-03-08 20:30:00,Volume Intensity,0.3885
2020-03-08 20:45:00,Volume Intensity,0.5393
2020-03-08 21:00:00,Volume Intensity,0.6002
2020-03-08 21:15:00,Volume Intensity,0.207
2020-03-08 21:30:00,Volume Intensity,0.3442
2020-03-08 21:45:00,Volume Intensity,0.5917
2020-03-08 22:00:00,Volume Intensity,0.3653
2020-03-08 22:15:00,Volume Intensity,0.5176
2020-03-08 22:30:00,Volume Intensity,0.5612
2020-03-08 22:45:00,Volume Intensity,0.1223
2020-03-08 23:00:00,Volume Intensity,0.4323
2020-03-08 23:15:00,Volume Intensity,0.0842
2020-03-08 23:30:00,Volume Intensity,0.3092
2020-03-08 23:45:00,Volume Intensity,0.41
