Date,Series,Value
2020-04-22 00:00:00,Volume Intensity,0.094
2020-04-22 00:15:00,Volume Intensity,0.0221
2020-04-22 00:30:00,Volume Intensity,0.0251
2020-04-22 00:45:00,Volume Intensity,0.0493
2020-04-22 01:00:00,Volume Intensity,0.0294
2020-04-22 01:15:00,Volume Intensity,0.0836
2020-04-22 01:30:00,Volume Intensity,0.0292
2020-04-22 01:45:00,Volume Intensity,0
2020-04-22 02:00:00,Volume Intensity,0.027
2020-04-22 02:15:00,Volume Intensity,0.056
2020-04-22 02:30:00,Volume Intensity,0.0827
2020-04-22 02:45:00,Volume Intensity,0
2020-04-22 03:00:00,Volume Intensity,0.0304
2020-04-22 03:15:00,Volume Intensity,0.0271
2020-04-22 03:30:00,Volume Intensity,0.0302
2020-04-22 03:45:00,Volume Intensity,0.028
2020-04-22 04:00:00,Volume Intensity,0
2020-04-22 04:15:00,Volume Intensity,0
2020-04-22 04:30:00,Volume Intensity,0.0572
2020-04-22 04:45:00,Volume Intensity,0.0274
2020-04-22 05:00:00,Volume Intensity,0.0271
2020-04-22 05:15:00,Volume Intensity,0.0771
2020-04-22 05:30:00,Volume Intensity,0.0787
2020-04-22 05:45:00,Volume Intensity,0
2020-04-22 06:00:00,Volume Intensity,0
2020-04-22 06:15:00,Volume Intensity,0
2020-04-22 06:30:00,Volume Intensity,0.0237
2020-04-22 06:45:00,Volume Intensity,0
2020-04-22 07:00:00,Volume Intensity,0
2020-04-22 07:15:00,Volume Intensity,0
2020-04-22 07:30:00,Volume Intensity,0.0218
2020-04-22 07:45:00,Volume Intensity,0.0382
2020-04-22 08:00:00,Volume Intensity,0.0199
2020-04-22 08:15:00,Volume Intensity,0.0185
2020-04-22 08:30:00,Volume Intensity,0.0353
2020-04-22 08:45:00,Volume Intensity,0.0362
2020-04-22 09:00:00,Volume Intensity,0
2020-04-22 09:15:00,Volume Intensity,0
2020-04-22 09:30:00,Volume Intensity,0.0514
2020-04-22 09:45:00,Volume Intensity,0.0166
2020-04-22 10:00:00,Volume Intensity,0.0343
2020-04-22 10:15:00,Volume Intensity,0.0512
2020-04-22 10:30:00,Volume Intensity,0.0154
2020-04-22 10:45:00,Volume Intensity,0
2020-04-22 11:00:00,Volume Intensity,0.0304
2020-04-22 11:15:00,Volume Intensity,0
2020-04-22 11:30:00,Volume Intensity,0.016
2020-04-22 11:45:00,Volume Intensity,0.0462
2020-04-22 12:00:00,Volume Intensity,0.029
2020-04-22 12:15:00,Volume Intensity,0.0331
2020-04-22 12:30:00,Volume Intensity,0.0298
2020-04-22 12:45:00,Volume Intensity,0.0308
2020-04-22 13:00:00,Volume Intensity,0.0607
2020-04-22 13:15:00,Volume Intensity,0.0286
2020-04-22 13:30:00,Volume Intensity,0
2020-04-22 13:45:00,Volume Intensity,0
2020-04-22 14:00:00,Volume Intensity,0.0314
2020-04-22 14:15:00,Volume Intensity,0.0416
2020-04-22 14:30:00,Volume Intensity,0.0411
2020-04-22 14:45:00,Volume Intensity,0.0437
2020-04-22 15:00:00,Volume Intensity,0.0563
2020-04-22 15:15:00,Volume Intensity,0.072
2020-04-22 15:30:00,Volume Intensity,0.014
2020-04-22 15:45:00,Volume Intensity,0.046
2020-04-22 16:00:00,Volume Intensity,0.0154
2020-04-22 16:15:00,Volume Intensity,0.0416
2020-04-22 16:30:00,Volume Intensity,0.0426
2020-04-22 16:45:00,Volume Intensity,0.0581
2020-04-22 17:00:00,Volume Intensity,0.0285
2020-04-22 17:15:00,Volume Intensity,0.0591
2020-04-22 17:30:00,Volume Intensity,0.0977
2020-04-22 17:45:00,Volume Intensity,0.0154
2020-04-22 18:00:00,Volume Intensity,0.0456
2020-04-22 18:15:00,Volume Intensity,0
2020-04-22 18:30:00,Volume Intensity,0.0475
2020-04-22 18:45:00,Volume Intensity,0.0513
2020-04-22 19:00:00,Volume Intensity,0.0843
2020-04-22 19:15:00,Volume Intensity,0
2020-04-22 19:30:00,Volume Intensity,0.0545
2020-04-22 19:45:00,Volume Intensity,0.0871
2020-04-22 20:00:00,Volume Intensity,0.1238
2020-04-22 20:15:00,Volume Intensity,0.0574
2020-04-22 20:30:00,Volume Intensity,0.1464
2020-04-22 20:45:00,Volume Intensity,0.1841
2020-04-22 21:00:00,Volume Intensity,0.0833
2020-04-22 21:15:00,Volume Intensity,0.1621
2020-04-22 21:30:00,Volume Intensity,0.06
2020-04-22 21:45:00,Volume Intensity,0.1013
2020-04-22 22:00:00,Volume Intensity,0.185
2020-04-22 22:15:00,Volume Intensity,0.1139
2020-04-22 22:30:00,Volume Intensity,0.1578
2020-04-22 22:45:00,Volume Intensity,0.0889
2020-04-22 23:00:00,Volume Intensity,0.1673
2020-04-22 23:15:00,Volume Intensity,0.2939
2020-04-22 23:30:00,Volume Intensity,0.0698
2020-04-22 23:45:00,Volume Intensity,0.0235
