Date,Series,Value
2020-04-09 00:00:00,Volume Intensity,0.7187
2020-04-09 00:15:00,Volume Intensity,0.3821
2020-04-09 00:30:00,Volume Intensity,0.587
2020-04-09 00:45:00,Volume Intensity,1.1873
2020-04-09 01:00:00,Volume Intensity,0.6782
2020-04-09 01:15:00,Volume Intensity,0.2929
2020-04-09 01:30:00,Volume Intensity,0.5891
2020-04-09 01:45:00,Volume Intensity,0.1595
2020-04-09 02:00:00,Volume Intensity,0.5727
2020-04-09 02:15:00,Volume Intensity,0.6145
2020-04-09 02:30:00,Volume Intensity,0.317
2020-04-09 02:45:00,Volume Intensity,0.7517
2020-04-09 03:00:00,Volume Intensity,0.5939
2020-04-09 03:15:00,Volume Intensity,0.9373
2020-04-09 03:30:00,Volume Intensity,1.2331
2020-04-09 03:45:00,Volume Intensity,0.7495
2020-04-09 04:00:00,Volume Intensity,0.6083
2020-04-09 04:15:00,Volume Intensity,0.4569
2020-04-09 04:30:00,Volume Intensity,0.7648
2020-04-09 04:45:00,Volume Intensity,0.6369
2020-04-09 05:00:00,Volume Intensity,0.3871
2020-04-09 05:15:00,Volume Intensity,0.568
2020-04-09 05:30:00,Volume Intensity,0.4242
2020-04-09 05:45:00,Volume Intensity,0.7601
2020-04-09 06:00:00,Volume Intensity,0.279
2020-04-09 06:15:00,Volume Intensity,0.6143
2020-04-09 06:30:00,Volume Intensity,0.5272
2020-04-09 06:45:00,Volume Intensity,0.8639
2020-04-09 07:00:00,Volume Intensity,0.4513
2020-04-09 07:15:00,Volume Intensity,1.0017
2020-04-09 07:30:00,Volume Intensity,0.4685
2020-04-09 07:45:00,Volume Intensity,0.4254
2020-04-09 08:00:00,Volume Intensity,0.9571
2020-04-09 08:15:00,Volume Intensity,0.7038
2020-04-09 08:30:00,Volume Intensity,0.3322
2020-04-09 08:45:00,Volume Intensity,0.5312
2020-04-09 09:00:00,Volume Intensity,0.4754
2020-04-09 09:15:00,Volume Intensity,0.4126
2020-04-09 09:30:00,Volume Intensity,0.442
2020-04-09 09:45:00,Volume Intensity,0.4217
2020-04-09 10:00:00,Volume Intensity,0.8636
2020-04-09 10:15:00,Volume Intensity,0.5704
2020-04-09 10:30:00,Volume Intensity,0.5987
2020-04-09 10:45:00,Volume Intensity,0.8099
2020-04-09 11:00:00,Volume Intensity,0.3707
2020-04-09 11:15:00,Volume Intensity,0.7234
2020-04-09 11:30:00,Volume Intensity,0.6233
2020-04-09 11:45:00,Volume Intensity,0.4704
2020-04-09 12:00:00,Volume Intensity,0.4279
2020-04-09 12:15:00,Volume Intensity,0.4002
2020-04-09 12:30:00,Volume Intensity,0.5067
2020-04-09 12:45:00,Volume Intensity,0.5006
2020-04-09 13:00:00,Volume Intensity,0.5396
2020-04-09 13:15:00,Volume Intensity,0.6215
2020-04-09 13:30:00,Volume Intensity,0.7064
2020-04-09 13:45:00,Volume Intensity,0.5646
2020-04-09 14:00:00,Volume Intensity,0.3722
2020-04-09 14:15:00,Volume Intensity,0.6733
2020-04-09 14:30:00,Volume Intensity,0.3523
2020-04-09 14:45:00,Volume Intensity,0.4625
2020-04-09 15:00:00,Volume Intensity,0.383
2020-04-09 15:15:00,Volume Intensity,0.5366
2020-04-09 15:30:00,Volume Intensity,0.3232
2020-04-09 15:45:00,Volume Intensity,0.3356
2020-04-09 16:00:00,Volume Intensity,0.3955
2020-04-09 16:15:00,Volume Intensity,0.3924
2020-04-09 16:30:00,Volume Intensity,0.4083
2020-04-09 16:45:00,Volume Intensity,0.2354
2020-04-09 17:00:00,Volume Intensity,0.6531
2020-04-09 17:15:00,Volume Intensity,0.3814
2020-04-09 17:30:00,Volume Intensity,0.6134
2020-04-09 17:45:00,Volume Intensity,0.2959
2020-04-09 18:00:00,Volume Intensity,0.3972
2020-04-09 18:15:00,Volume Intensity,0.5263
2020-04-09 18:30:00,Volume Intensity,0.4453
2020-04-09 18:45:00,Volume Intensity,0.4982
2020-04-09 19:00:00,Volume Intensity,0.8383
2020-04-09 19:15:00,Volume Intensity,0.4036
2020-04-09 19:30:00,Volume Intensity,0.3451
2020-04-09 19:45:00,Volume Intensity,0.3728
2020-04-09 20:00:00,Volume Intensity,0.4613
2020-04-09 20:15:00,Volume Intensity,0.7284
2020-04-09 20:30:00,Volume Intensity,0.6517
2020-04-09 20:45:00,Volume Intensity,0.4563
2020-04-09 21:00:00,Volume Intensity,0.8441
2020-04-09 21:15:00,Volume Intensity,0.918
2020-04-09 21:30:00,Volume Intensity,0.6469
2020-04-09 21:45:00,Volume Intensity,0.5137
2020-04-09 22:00:00,Volume Intensity,0.5036
2020-04-09 22:15:00,Volume Intensity,0.4817
2020-04-09 22:30:00,Volume Intensity,0.5496
2020-04-09 22:45:00,Volume Intensity,0.7665
2020-04-09 23:00:00,Volume Intensity,0.5116
2020-04-09 23:15:00,Volume Intensity,0.6104
2020-04-09 23:30:00,Volume Intensity,0.4565
2020-04-09 23:45:00,Volume Intensity,0.9146
