Date,Series,Value
2020-03-17 00:00:00,Volume Intensity,1.1962
2020-03-17 00:15:00,Volume Intensity,0.916
2020-03-17 00:30:00,Volume Intensity,0.8641
2020-03-17 00:45:00,Volume Intensity,0.388
2020-03-17 01:00:00,Volume Intensity,0.9743
2020-03-17 01:15:00,Volume Intensity,0.405
2020-03-17 01:30:00,Volume Intensity,0.8407
2020-03-17 01:45:00,Volume Intensity,0.6204
2020-03-17 02:00:00,Volume Intensity,0.5835
2020-03-17 02:15:00,Volume Intensity,1.1726
2020-03-17 02:30:00,Volume Intensity,1.0033
2020-03-17 02:45:00,Volume Intensity,0.4076
2020-03-17 03:00:00,Volume Intensity,0.431
2020-03-17 03:15:00,Volume Intensity,0.7107
2020-03-17 03:30:00,Volume Intensity,1.4859
2020-03-17 03:45:00,Volume Intensity,0.3683
2020-03-17 04:00:00,Volume Intensity,0.1758
2020-03-17 04:15:00,Volume Intensity,0.1565
2020-03-17 04:30:00,Volume Intensity,1.1784
2020-03-17 04:45:00,Volume Intensity,0.0821
2020-03-17 05:00:00,Volume Intensity,1.0873
2020-03-17 05:15:00,Volume Intensity,0.3206
2020-03-17 05:30:00,Volume Intensity,1.0373
2020-03-17 05:45:00,Volume Intensity,1.0043
2020-03-17 06:00:00,Volume Intensity,1.6223
2020-03-17 06:15:00,Volume Intensity,1.1176
2020-03-17 06:30:00,Volume Intensity,1.2458
2020-03-17 06:45:00,Volume Intensity,0.7843
2020-03-17 07:00:00,Volume Intensity,0.5257
2020-03-17 07:15:00,Volume Intensity,0.8082
2020-03-17 07:30:00,Volume Intensity,0.6757
2020-03-17 07:45:00,Volume Intensity,0.8578
2020-03-17 08:00:00,Volume Intensity,0.531
2020-03-17 08:15:00,Volume Intensity,1.4672
2020-03-17 08:30:00,Volume Intensity,0.4584
2020-03-17 08:45:00,Volume Intensity,1.0322
2020-03-17 09:00:00,Volume Intensity,1.0743
2020-03-17 09:15:00,Volume Intensity,0.5061
2020-03-17 09:30:00,Volume Intensity,0.591
2020-03-17 09:45:00,Volume Intensity,0.9356
2020-03-17 10:00:00,Volume Intensity,0.6036
2020-03-17 10:15:00,Volume Intensity,1.0204
2020-03-17 10:30:00,Volume Intensity,0.7213
2020-03-17 10:45:00,Volume Intensity,0.6825
2020-03-17 11:00:00,Volume Intensity,1.2522
2020-03-17 11:15:00,Volume Intensity,0.8927
2020-03-17 11:30:00,Volume Intensity,0.8477
2020-03-17 11:45:00,Volume Intensity,1.4155
2020-03-17 12:00:00,Volume Intensity,0.6478
2020-03-17 12:15:00,Volume Intensity,0.7131
2020-03-17 12:30:00,Volume Intensity,1.1175
2020-03-17 12:45:00,Volume Intensity,0.9944
2020-03-17 13:00:00,Volume Intensity,0.8931
2020-03-17 13:15:00,Volume Intensity,0.9315
2020-03-17 13:30:00,Volume Intensity,1.2216
2020-03-17 13:45:00,Volume Intensity,1.3605
2020-03-17 14:00:00,Volume Intensity,1.1663
2020-03-17 14:15:00,Volume Intensity,0.8185
2020-03-17 14:30:00,Volume Intensity,0.7133
2020-03-17 14:45:00,Volume Intensity,1.3421
2020-03-17 15:00:00,Volume Intensity,1.268
2020-03-17 15:15:00,Volume Intensity,0.9024
2020-03-17 15:30:00,Volume Intensity,0.9501
2020-03-17 15:45:00,Volume Intensity,0.8455
2020-03-17 16:00:00,Volume Intensity,0.8461
2020-03-17 16:15:00,Volume Intensity,0.6696
2020-03-17 16:30:00,Volume Intensity,1.4308
2020-03-17 16:45:00,Volume Intensity,0.7584
2020-03-17 17:00:00,Volume Intensity,0.7122
2020-03-17 17:15:00,Volume Intensity,0.6816
2020-03-17 17:45:00,Volume Intensity,1.3726
2020-03-17 18:00:00,Volume Intensity,1.0272
2020-03-17 18:15:00,Volume Intensity,1.1748
2020-03-17 18:30:00,Volume Intensity,1.1693
2020-03-17 18:45:00,Volume Intensity,0.7903
2020-03-17 19:00:00,Volume Intensity,1.1011
2020-03-17 19:15:00,Volume Intensity,1.041
2020-03-17 19:30:00,Volume Intensity,0.5604
2020-03-17 19:45:00,Volume Intensity,0.831
2020-03-17 20:00:00,Volume Intensity,1.3355
2020-03-17 20:15:00,Volume Intensity,0.9532
2020-03-17 20:30:00,Volume Intensity,1.1142
2020-03-17 20:45:00,Volume Intensity,0.6058
2020-03-17 21:00:00,Volume Intensity,0.8633
2020-03-17 21:15:00,Volume Intensity,0.8738
2020-03-17 21:30:00,Volume Intensity,0.9163
2020-03-17 21:45:00,Volume Intensity,1.4963
2020-03-17 22:00:00,Volume Intensity,0.4421
2020-03-17 22:15:00,Volume Intensity,0.7128
2020-03-17 22:30:00,Volume Intensity,0.4922
2020-03-17 22:45:00,Volume Intensity,0.59
2020-03-17 23:00:00,Volume Intensity,0.6952
2020-03-17 23:15:00,Volume Intensity,1.1918
2020-03-17 23:30:00,Volume Intensity,0.9203
2020-03-17 23:45:00,Volume Intensity,0.5302
