Date,Series,Value
2020-03-28 00:00:00,Volume Intensity,0.826
2020-03-28 00:15:00,Volume Intensity,0.7183
2020-03-28 00:30:00,Volume Intensity,1.4834
2020-03-28 00:45:00,Volume Intensity,1.6494
2020-03-28 01:00:00,Volume Intensity,1.0018
2020-03-28 01:15:00,Volume Intensity,1.1432
2020-03-28 01:30:00,Volume Intensity,1.4916
2020-03-28 01:45:00,Volume Intensity,0.6457
2020-03-28 02:00:00,Volume Intensity,0.7841
2020-03-28 02:15:00,Volume Intensity,0.6369
2020-03-28 02:30:00,Volume Intensity,0.7463
2020-03-28 02:45:00,Volume Intensity,0.7168
2020-03-28 03:00:00,Volume Intensity,1.9244
2020-03-28 03:15:00,Volume Intensity,1.3635
2020-03-28 03:30:00,Volume Intensity,0.656
2020-03-28 03:45:00,Volume Intensity,0.8206
2020-03-28 04:00:00,Volume Intensity,1.2448
2020-03-28 04:15:00,Volume Intensity,0.2215
2020-03-28 04:30:00,Volume Intensity,2.3854
2020-03-28 04:45:00,Volume Intensity,1.128
2020-03-28 05:15:00,Volume Intensity,1.2114
2020-03-28 05:30:00,Volume Intensity,1.1207
2020-03-28 05:45:00,Volume Intensity,1.1549
2020-03-28 06:00:00,Volume Intensity,1.0238
2020-03-28 06:15:00,Volume Intensity,0.8878
2020-03-28 06:30:00,Volume Intensity,1.012
2020-03-28 06:45:00,Volume Intensity,1.3217
2020-03-28 07:00:00,Volume Intensity,1.6722
2020-03-28 07:15:00,Volume Intensity,1.9401
2020-03-28 07:30:00,Volume Intensity,0.9841
2020-03-28 07:45:00,Volume Intensity,0.8221
2020-03-28 08:00:00,Volume Intensity,1.6847
2020-03-28 08:15:00,Volume Intensity,1.7115
2020-03-28 08:30:00,Volume Intensity,0.574
2020-03-28 08:45:00,Volume Intensity,1.27
2020-03-28 09:00:00,Volume Intensity,1.0455
2020-03-28 09:15:00,Volume Intensity,1.4514
2020-03-28 09:30:00,Volume Intensity,1.3706
2020-03-28 09:45:00,Volume Intensity,1.4854
2020-03-28 10:00:00,Volume Intensity,1.5038
2020-03-28 10:15:00,Volume Intensity,1.6852
2020-03-28 10:30:00,Volume Intensity,1.545
2020-03-28 10:45:00,Volume Intensity,1.4108
2020-03-28 11:00:00,Volume Intensity,1.5119
2020-03-28 11:15:00,Volume Intensity,1.0971
2020-03-28 11:30:00,Volume Intensity,0.9818
2020-03-28 11:45:00,Volume Intensity,1.1889
2020-03-28 12:00:00,Volume Intensity,1.6753
2020-03-28 12:15:00,Volume Intensity,1.4934
2020-03-28 12:30:00,Volume Intensity,1.3639
2020-03-28 12:45:00,Volume Intensity,1.9357
2020-03-28 13:00:00,Volume Intensity,1.6377
2020-03-28 13:15:00,Volume Intensity,1.9869
2020-03-28 13:30:00,Volume Intensity,1.2218
2020-03-28 13:45:00,Volume Intensity,1.2897
2020-03-28 14:00:00,Volume Intensity,1.7129
2020-03-28 14:15:00,Volume Intensity,1.0301
2020-03-28 14:30:00,Volume Intensity,1.8242
2020-03-28 14:45:00,Volume Intensity,1.1911
2020-03-28 15:00:00,Volume Intensity,1.3691
2020-03-28 15:15:00,Volume Intensity,1.398
2020-03-28 15:30:00,Volume Intensity,1.5377
2020-03-28 15:45:00,Volume Intensity,1.9472
2020-03-28 16:00:00,Volume Intensity,0.8917
2020-03-28 16:15:00,Volume Intensity,1.8534
2020-03-28 16:30:00,Volume Intensity,1.6544
2020-03-28 16:45:00,Volume Intensity,1.5185
2020-03-28 17:00:00,Volume Intensity,0.6095
2020-03-28 17:15:00,Volume Intensity,1.3514
2020-03-28 17:30:00,Volume Intensity,2.1266
2020-03-28 17:45:00,Volume Intensity,0.9677
2020-03-28 18:00:00,Volume Intensity,1.3882
2020-03-28 18:15:00,Volume Intensity,1.3793
2020-03-28 18:30:00,Volume Intensity,0.5558
2020-03-28 18:45:00,Volume Intensity,1.8562
2020-03-28 19:00:00,Volume Intensity,1.304
2020-03-28 19:15:00,Volume Intensity,2.8672
2020-03-28 19:30:00,Volume Intensity,0.6882
2020-03-28 19:45:00,Volume Intensity,1.3658
2020-03-28 20:00:00,Volume Intensity,2.4905
2020-03-28 20:15:00,Volume Intensity,1.5403
2020-03-28 20:30:00,Volume Intensity,1.1768
2020-03-28 20:45:00,Volume Intensity,1.2393
2020-03-28 21:00:00,Volume Intensity,1.1598
2020-03-28 21:15:00,Volume Intensity,1.4582
2020-03-28 21:30:00,Volume Intensity,2.2454
2020-03-28 21:45:00,Volume Intensity,0.8207
2020-03-28 22:00:00,Volume Intensity,1.5635
2020-03-28 22:15:00,Volume Intensity,1.4343
2020-03-28 22:30:00,Volume Intensity,2.7402
2020-03-28 22:45:00,Volume Intensity,1.2329
2020-03-28 23:00:00,Volume Intensity,1.8657
2020-03-28 23:15:00,Volume Intensity,1.6559
2020-03-28 23:30:00,Volume Intensity,1.0448
