Date,Series,Value
2020-04-24 00:00:00,Volume Intensity,0.0222
2020-04-24 00:15:00,Volume Intensity,0
2020-04-24 00:30:00,Volume Intensity,0.0251
2020-04-24 00:45:00,Volume Intensity,0.0258
2020-04-24 01:00:00,Volume Intensity,0.0485
2020-04-24 01:15:00,Volume Intensity,0.0246
2020-04-24 01:30:00,Volume Intensity,0.0495
2020-04-24 01:45:00,Volume Intensity,0
2020-04-24 02:00:00,Volume Intensity,0
2020-04-24 02:15:00,Volume Intensity,0
2020-04-24 02:30:00,Volume Intensity,0
2020-04-24 02:45:00,Volume Intensity,0
2020-04-24 03:00:00,Volume Intensity,0.0267
2020-04-24 03:15:00,Volume Intensity,0
2020-04-24 03:30:00,Volume Intensity,0.211
2020-04-24 03:45:00,Volume Intensity,0.0764
2020-04-24 04:00:00,Volume Intensity,0.1126
2020-04-24 04:15:00,Volume Intensity,0.0288
2020-04-24 04:30:00,Volume Intensity,0.0249
2020-04-24 04:45:00,Volume Intensity,0.0566
2020-04-24 05:00:00,Volume Intensity,0.029
2020-04-24 05:15:00,Volume Intensity,0
2020-04-24 05:30:00,Volume Intensity,0.0268
2020-04-24 05:45:00,Volume Intensity,0.0548
2020-04-24 06:00:00,Volume Intensity,0.049
2020-04-24 06:15:00,Volume Intensity,0.051
2020-04-24 06:30:00,Volume Intensity,0.0502
2020-04-24 06:45:00,Volume Intensity,0.0272
2020-04-24 07:00:00,Volume Intensity,0.021
2020-04-24 07:15:00,Volume Intensity,0
2020-04-24 07:30:00,Volume Intensity,0.043
2020-04-24 07:45:00,Volume Intensity,0.0191
2020-04-24 08:00:00,Volume Intensity,0
2020-04-24 08:15:00,Volume Intensity,0
2020-04-24 08:30:00,Volume Intensity,0.0348
2020-04-24 08:45:00,Volume Intensity,0.0358
2020-04-24 09:00:00,Volume Intensity,0.0542
2020-04-24 09:15:00,Volume Intensity,0.0371
2020-04-24 09:30:00,Volume Intensity,0.1006
2020-04-24 09:45:00,Volume Intensity,0.0879
2020-04-24 10:00:00,Volume Intensity,0.0357
2020-04-24 10:15:00,Volume Intensity,0.0555
2020-04-24 10:30:00,Volume Intensity,0.0153
2020-04-24 10:45:00,Volume Intensity,0.0166
2020-04-24 11:00:00,Volume Intensity,0.0446
2020-04-24 11:15:00,Volume Intensity,0.0178
2020-04-24 11:30:00,Volume Intensity,0.0799
2020-04-24 11:45:00,Volume Intensity,0
2020-04-24 12:00:00,Volume Intensity,0.0481
2020-04-24 12:15:00,Volume Intensity,0.0795
2020-04-24 12:30:00,Volume Intensity,0.0473
2020-04-24 12:45:00,Volume Intensity,0.0933
2020-04-24 13:00:00,Volume Intensity,0.0162
2020-04-24 13:15:00,Volume Intensity,0
2020-04-24 13:30:00,Volume Intensity,0.0602
2020-04-24 13:45:00,Volume Intensity,0
2020-04-24 14:00:00,Volume Intensity,0.0152
2020-04-24 14:15:00,Volume Intensity,0
2020-04-24 14:30:00,Volume Intensity,0.0891
2020-04-24 14:45:00,Volume Intensity,0.0463
2020-04-24 15:00:00,Volume Intensity,0.0156
2020-04-24 15:15:00,Volume Intensity,0.0455
2020-04-24 15:30:00,Volume Intensity,0.0609
2020-04-24 15:45:00,Volume Intensity,0.0161
2020-04-24 16:00:00,Volume Intensity,0.0786
2020-04-24 16:15:00,Volume Intensity,0.0468
2020-04-24 16:30:00,Volume Intensity,0.0617
2020-04-24 16:45:00,Volume Intensity,0
2020-04-24 17:00:00,Volume Intensity,0.0469
2020-04-24 17:15:00,Volume Intensity,0.0328
2020-04-24 17:30:00,Volume Intensity,0.0688
2020-04-24 17:45:00,Volume Intensity,0.0498
2020-04-24 18:00:00,Volume Intensity,0.0499
2020-04-24 18:15:00,Volume Intensity,0.0535
2020-04-24 18:30:00,Volume Intensity,0.0331
2020-04-24 18:45:00,Volume Intensity,0.034
2020-04-24 19:00:00,Volume Intensity,0.018
2020-04-24 19:15:00,Volume Intensity,0
2020-04-24 19:30:00,Volume Intensity,0.019
2020-04-24 19:45:00,Volume Intensity,0.0379
2020-04-24 20:00:00,Volume Intensity,0.1244
2020-04-24 20:15:00,Volume Intensity,0.1461
2020-04-24 20:30:00,Volume Intensity,0
2020-04-24 20:45:00,Volume Intensity,0.0216
2020-04-24 21:00:00,Volume Intensity,0.0203
2020-04-24 21:15:00,Volume Intensity,0.1376
2020-04-24 21:30:00,Volume Intensity,0.1126
2020-04-24 21:45:00,Volume Intensity,0.0715
2020-04-24 22:00:00,Volume Intensity,0.0732
2020-04-24 22:15:00,Volume Intensity,0.0683
2020-04-24 22:30:00,Volume Intensity,0.0238
2020-04-24 22:45:00,Volume Intensity,0.0528
2020-04-24 23:00:00,Volume Intensity,0.0516
2020-04-24 23:15:00,Volume Intensity,0.057
2020-04-24 23:30:00,Volume Intensity,0
2020-04-24 23:45:00,Volume Intensity,0.1006
