Date,Series,Value
2020-02-12 00:00:00,Volume Intensity,0
2020-02-12 00:15:00,Volume Intensity,0
2020-02-12 00:30:00,Volume Intensity,0
2020-02-12 00:45:00,Volume Intensity,0.0496
2020-02-12 01:00:00,Volume Intensity,0
2020-02-12 01:15:00,Volume Intensity,0.0256
2020-02-12 01:30:00,Volume Intensity,0
2020-02-12 01:45:00,Volume Intensity,0
2020-02-12 02:00:00,Volume Intensity,0.0267
2020-02-12 02:15:00,Volume Intensity,0.0258
2020-02-12 02:30:00,Volume Intensity,0
2020-02-12 02:45:00,Volume Intensity,0
2020-02-12 03:00:00,Volume Intensity,0.0252
2020-02-12 03:15:00,Volume Intensity,0
2020-02-12 03:30:00,Volume Intensity,0
2020-02-12 03:45:00,Volume Intensity,0.0291
2020-02-12 04:00:00,Volume Intensity,0
2020-02-12 04:15:00,Volume Intensity,0
2020-02-12 04:30:00,Volume Intensity,0
2020-02-12 04:45:00,Volume Intensity,0
2020-02-12 05:00:00,Volume Intensity,0
2020-02-12 05:15:00,Volume Intensity,0
2020-02-12 05:30:00,Volume Intensity,0
2020-02-12 05:45:00,Volume Intensity,0.0238
2020-02-12 06:00:00,Volume Intensity,0
2020-02-12 06:15:00,Volume Intensity,0
2020-02-12 06:30:00,Volume Intensity,0
2020-02-12 06:45:00,Volume Intensity,0
2020-02-12 07:00:00,Volume Intensity,0.0468
2020-02-12 07:15:00,Volume Intensity,0
2020-02-12 07:30:00,Volume Intensity,0
2020-02-12 07:45:00,Volume Intensity,0
2020-02-12 08:00:00,Volume Intensity,0
2020-02-12 08:15:00,Volume Intensity,0
2020-02-12 08:30:00,Volume Intensity,0.0185
2020-02-12 08:45:00,Volume Intensity,0
2020-02-12 09:00:00,Volume Intensity,0.0205
2020-02-12 09:15:00,Volume Intensity,0
2020-02-12 09:30:00,Volume Intensity,0
2020-02-12 09:45:00,Volume Intensity,0
2020-02-12 10:00:00,Volume Intensity,0
2020-02-12 10:15:00,Volume Intensity,0
2020-02-12 10:30:00,Volume Intensity,0
2020-02-12 10:45:00,Volume Intensity,0
2020-02-12 11:00:00,Volume Intensity,0
2020-02-12 11:15:00,Volume Intensity,0.0161
2020-02-12 11:30:00,Volume Intensity,0.0313
2020-02-12 11:45:00,Volume Intensity,0
2020-02-12 12:00:00,Volume Intensity,0.0152
2020-02-12 12:15:00,Volume Intensity,0
2020-02-12 12:30:00,Volume Intensity,0
2020-02-12 12:45:00,Volume Intensity,0.0285
2020-02-12 13:00:00,Volume Intensity,0.0151
2020-02-12 13:15:00,Volume Intensity,0.0156
2020-02-12 13:30:00,Volume Intensity,0.0319
2020-02-12 13:45:00,Volume Intensity,0
2020-02-12 14:00:00,Volume Intensity,0.0271
2020-02-12 14:15:00,Volume Intensity,0.0144
2020-02-12 14:30:00,Volume Intensity,0
2020-02-12 14:45:00,Volume Intensity,0
2020-02-12 15:00:00,Volume Intensity,0.0151
2020-02-12 15:15:00,Volume Intensity,0.0284
2020-02-12 15:30:00,Volume Intensity,0.0146
2020-02-12 15:45:00,Volume Intensity,0.015
2020-02-12 16:00:00,Volume Intensity,0.2057
2020-02-12 16:15:00,Volume Intensity,0.1536
2020-02-12 16:30:00,Volume Intensity,0.0886
2020-02-12 16:45:00,Volume Intensity,0.1175
2020-02-12 17:00:00,Volume Intensity,0.1009
2020-02-12 17:15:00,Volume Intensity,0.2085
2020-02-12 17:30:00,Volume Intensity,0.0943
2020-02-12 17:45:00,Volume Intensity,0.1341
2020-02-12 18:00:00,Volume Intensity,0.2332
2020-02-12 18:15:00,Volume Intensity,0.1793
2020-02-12 18:30:00,Volume Intensity,0.1436
2020-02-12 18:45:00,Volume Intensity,0.1798
2020-02-12 19:00:00,Volume Intensity,0.111
2020-02-12 19:15:00,Volume Intensity,0.1461
2020-02-12 19:30:00,Volume Intensity,0.1823
2020-02-12 19:45:00,Volume Intensity,0.1526
2020-02-12 20:00:00,Volume Intensity,0.1603
2020-02-12 20:15:00,Volume Intensity,0.1934
2020-02-12 20:30:00,Volume Intensity,0.0853
2020-02-12 20:45:00,Volume Intensity,0.0356
2020-02-12 21:00:00,Volume Intensity,0
2020-02-12 21:15:00,Volume Intensity,0
2020-02-12 21:30:00,Volume Intensity,0
2020-02-12 21:45:00,Volume Intensity,0.0212
2020-02-12 22:00:00,Volume Intensity,0.0436
2020-02-12 22:15:00,Volume Intensity,0.0219
2020-02-12 22:30:00,Volume Intensity,0.0206
2020-02-12 22:45:00,Volume Intensity,0
2020-02-12 23:00:00,Volume Intensity,0
2020-02-12 23:15:00,Volume Intensity,0.0494
2020-02-12 23:30:00,Volume Intensity,0.0468
2020-02-12 23:45:00,Volume Intensity,0.0243
