Date,Series,Value
2020-01-31 00:00:00,Volume Intensity,0.0253
2020-01-31 00:15:00,Volume Intensity,0
2020-01-31 00:30:00,Volume Intensity,0
2020-01-31 00:45:00,Volume Intensity,0
2020-01-31 01:00:00,Volume Intensity,0
2020-01-31 01:15:00,Volume Intensity,0
2020-01-31 01:30:00,Volume Intensity,0
2020-01-31 01:45:00,Volume Intensity,0
2020-01-31 02:00:00,Volume Intensity,0
2020-01-31 02:15:00,Volume Intensity,0
2020-01-31 02:30:00,Volume Intensity,0
2020-01-31 02:45:00,Volume Intensity,0
2020-01-31 03:00:00,Volume Intensity,0
2020-01-31 03:15:00,Volume Intensity,0
2020-01-31 03:30:00,Volume Intensity,0
2020-01-31 03:45:00,Volume Intensity,0
2020-01-31 04:00:00,Volume Intensity,0
2020-01-31 04:15:00,Volume Intensity,0
2020-01-31 04:30:00,Volume Intensity,0
2020-01-31 04:45:00,Volume Intensity,0
2020-01-31 05:00:00,Volume Intensity,0
2020-01-31 05:15:00,Volume Intensity,0
2020-01-31 05:30:00,Volume Intensity,0
2020-01-31 05:45:00,Volume Intensity,0
2020-01-31 06:00:00,Volume Intensity,0
2020-01-31 06:15:00,Volume Intensity,0
2020-01-31 06:30:00,Volume Intensity,0
2020-01-31 06:45:00,Volume Intensity,0.094
2020-01-31 07:00:00,Volume Intensity,0.0242
2020-01-31 07:15:00,Volume Intensity,0.0956
2020-01-31 07:30:00,Volume Intensity,0.0633
2020-01-31 07:45:00,Volume Intensity,0.0871
2020-01-31 08:00:00,Volume Intensity,0.0639
2020-01-31 08:15:00,Volume Intensity,0.0209
2020-01-31 08:30:00,Volume Intensity,0.0639
2020-01-31 08:45:00,Volume Intensity,0
2020-01-31 09:00:00,Volume Intensity,0.0717
2020-01-31 09:15:00,Volume Intensity,0.0931
2020-01-31 09:30:00,Volume Intensity,0.0543
2020-01-31 09:45:00,Volume Intensity,0.1277
2020-01-31 10:00:00,Volume Intensity,0.1293
2020-01-31 10:15:00,Volume Intensity,0.0522
2020-01-31 10:30:00,Volume Intensity,0.0179
2020-01-31 10:45:00,Volume Intensity,0.0623
2020-01-31 11:15:00,Volume Intensity,0.1048
2020-01-31 11:30:00,Volume Intensity,0.0333
2020-01-31 11:45:00,Volume Intensity,0.0541
2020-01-31 12:00:00,Volume Intensity,0.0607
2020-01-31 12:15:00,Volume Intensity,0.0773
2020-01-31 12:30:00,Volume Intensity,0.0161
2020-01-31 12:45:00,Volume Intensity,0
2020-01-31 13:00:00,Volume Intensity,0
2020-01-31 13:15:00,Volume Intensity,0.0626
2020-01-31 13:30:00,Volume Intensity,0.0449
2020-01-31 13:45:00,Volume Intensity,0.1049
2020-01-31 14:00:00,Volume Intensity,0.0765
2020-01-31 14:15:00,Volume Intensity,0.0451
2020-01-31 14:30:00,Volume Intensity,0.0475
2020-01-31 14:45:00,Volume Intensity,0.0335
2020-01-31 15:00:00,Volume Intensity,0.0467
2020-01-31 15:15:00,Volume Intensity,0.0948
2020-01-31 15:30:00,Volume Intensity,0.0434
2020-01-31 16:00:00,Volume Intensity,0
2020-01-31 16:15:00,Volume Intensity,0.0493
2020-01-31 16:30:00,Volume Intensity,0.1121
2020-01-31 16:45:00,Volume Intensity,0.0323
2020-01-31 17:00:00,Volume Intensity,0.0151
2020-01-31 17:15:00,Volume Intensity,0
2020-01-31 17:30:00,Volume Intensity,0.0477
2020-01-31 18:00:00,Volume Intensity,0
2020-01-31 18:15:00,Volume Intensity,0.016
2020-01-31 18:30:00,Volume Intensity,0
2020-01-31 18:45:00,Volume Intensity,0
2020-01-31 19:00:00,Volume Intensity,0
2020-01-31 19:15:00,Volume Intensity,0
2020-01-31 19:30:00,Volume Intensity,0
2020-01-31 19:45:00,Volume Intensity,0.0363
2020-01-31 20:00:00,Volume Intensity,0
2020-01-31 20:15:00,Volume Intensity,0
2020-01-31 20:30:00,Volume Intensity,0
2020-01-31 20:45:00,Volume Intensity,0
2020-01-31 21:00:00,Volume Intensity,0
2020-01-31 21:15:00,Volume Intensity,0
2020-01-31 21:30:00,Volume Intensity,0
2020-01-31 21:45:00,Volume Intensity,0
2020-01-31 22:00:00,Volume Intensity,0
2020-01-31 22:15:00,Volume Intensity,0
2020-01-31 22:30:00,Volume Intensity,0.0242
2020-01-31 22:45:00,Volume Intensity,0
2020-01-31 23:00:00,Volume Intensity,0
2020-01-31 23:15:00,Volume Intensity,0
2020-01-31 23:30:00,Volume Intensity,0
2020-01-31 23:45:00,Volume Intensity,0
