Date,Series,Value
2020-02-06 00:00:00,Volume Intensity,0
2020-02-06 00:15:00,Volume Intensity,0
2020-02-06 00:30:00,Volume Intensity,0
2020-02-06 00:45:00,Volume Intensity,0
2020-02-06 01:00:00,Volume Intensity,0.0235
2020-02-06 01:15:00,Volume Intensity,0
2020-02-06 01:30:00,Volume Intensity,0
2020-02-06 01:45:00,Volume Intensity,0
2020-02-06 02:00:00,Volume Intensity,0
2020-02-06 02:15:00,Volume Intensity,0
2020-02-06 02:30:00,Volume Intensity,0.0273
2020-02-06 02:45:00,Volume Intensity,0
2020-02-06 03:00:00,Volume Intensity,0.0285
2020-02-06 03:15:00,Volume Intensity,0.0257
2020-02-06 03:30:00,Volume Intensity,0
2020-02-06 03:45:00,Volume Intensity,0.0272
2020-02-06 04:00:00,Volume Intensity,0.0272
2020-02-06 04:15:00,Volume Intensity,0.0826
2020-02-06 04:30:00,Volume Intensity,0
2020-02-06 04:45:00,Volume Intensity,0.0327
2020-02-06 05:00:00,Volume Intensity,0.0306
2020-02-06 05:15:00,Volume Intensity,0
2020-02-06 05:45:00,Volume Intensity,0.0251
2020-02-06 06:00:00,Volume Intensity,0.1425
2020-02-06 06:15:00,Volume Intensity,0
2020-02-06 06:30:00,Volume Intensity,0
2020-02-06 06:45:00,Volume Intensity,0.087
2020-02-06 07:00:00,Volume Intensity,0.0876
2020-02-06 07:15:00,Volume Intensity,0.0687
2020-02-06 07:30:00,Volume Intensity,0.0402
2020-02-06 07:45:00,Volume Intensity,0.0872
2020-02-06 08:00:00,Volume Intensity,0.1184
2020-02-06 08:15:00,Volume Intensity,0.0376
2020-02-06 08:30:00,Volume Intensity,0.0174
2020-02-06 08:45:00,Volume Intensity,0.0192
2020-02-06 09:00:00,Volume Intensity,0
2020-02-06 09:15:00,Volume Intensity,0.0352
2020-02-06 09:30:00,Volume Intensity,0.0163
2020-02-06 09:45:00,Volume Intensity,0.0168
2020-02-06 10:00:00,Volume Intensity,0.0351
2020-02-06 10:15:00,Volume Intensity,0.0168
2020-02-06 10:30:00,Volume Intensity,0.0505
2020-02-06 10:45:00,Volume Intensity,0
2020-02-06 11:00:00,Volume Intensity,0.0463
2020-02-06 11:15:00,Volume Intensity,0.0344
2020-02-06 11:30:00,Volume Intensity,0.0737
2020-02-06 11:45:00,Volume Intensity,0.1264
2020-02-06 12:00:00,Volume Intensity,0.0315
2020-02-06 12:30:00,Volume Intensity,0
2020-02-06 12:45:00,Volume Intensity,0.0622
2020-02-06 13:00:00,Volume Intensity,0
2020-02-06 13:15:00,Volume Intensity,0.0302
2020-02-06 13:30:00,Volume Intensity,0.0149
2020-02-06 13:45:00,Volume Intensity,0.0155
2020-02-06 14:00:00,Volume Intensity,0.0596
2020-02-06 14:15:00,Volume Intensity,0.0144
2020-02-06 14:30:00,Volume Intensity,0.0443
2020-02-06 14:45:00,Volume Intensity,0.0153
2020-02-06 15:00:00,Volume Intensity,0
2020-02-06 15:15:00,Volume Intensity,0
2020-02-06 15:30:00,Volume Intensity,0.0142
2020-02-06 15:45:00,Volume Intensity,0
2020-02-06 16:00:00,Volume Intensity,0
2020-02-06 16:15:00,Volume Intensity,0
2020-02-06 16:30:00,Volume Intensity,0
2020-02-06 16:45:00,Volume Intensity,0.0148
2020-02-06 17:00:00,Volume Intensity,0.0319
2020-02-06 17:15:00,Volume Intensity,0
2020-02-06 17:30:00,Volume Intensity,0
2020-02-06 17:45:00,Volume Intensity,0.0473
2020-02-06 18:00:00,Volume Intensity,0.016
2020-02-06 18:15:00,Volume Intensity,0
2020-02-06 18:30:00,Volume Intensity,0
2020-02-06 18:45:00,Volume Intensity,0.0314
2020-02-06 19:00:00,Volume Intensity,0.0164
2020-02-06 19:15:00,Volume Intensity,0.0326
2020-02-06 19:30:00,Volume Intensity,0
2020-02-06 19:45:00,Volume Intensity,0.0168
2020-02-06 20:00:00,Volume Intensity,0
2020-02-06 20:15:00,Volume Intensity,0.054
2020-02-06 20:30:00,Volume Intensity,0
2020-02-06 20:45:00,Volume Intensity,0
2020-02-06 21:00:00,Volume Intensity,0.0395
2020-02-06 21:15:00,Volume Intensity,0
2020-02-06 21:30:00,Volume Intensity,0
2020-02-06 21:45:00,Volume Intensity,0.0202
2020-02-06 22:00:00,Volume Intensity,0.0201
2020-02-06 22:15:00,Volume Intensity,0.022
2020-02-06 22:30:00,Volume Intensity,0
2020-02-06 23:00:00,Volume Intensity,0
2020-02-06 23:15:00,Volume Intensity,0.0229
2020-02-06 23:30:00,Volume Intensity,0
2020-02-06 23:45:00,Volume Intensity,0.0235
