Date,Series,Value
2020-03-01 00:00:00,Volume Intensity,0.4069
2020-03-01 00:15:00,Volume Intensity,0.278
2020-03-01 00:30:00,Volume Intensity,0.4837
2020-03-01 00:45:00,Volume Intensity,0.4349
2020-03-01 01:00:00,Volume Intensity,0.3901
2020-03-01 01:15:00,Volume Intensity,0.4415
2020-03-01 01:30:00,Volume Intensity,0.3876
2020-03-01 01:45:00,Volume Intensity,0.3175
2020-03-01 02:00:00,Volume Intensity,0.2837
2020-03-01 02:15:00,Volume Intensity,0.7532
2020-03-01 02:30:00,Volume Intensity,0.0478
2020-03-01 02:45:00,Volume Intensity,0.0811
2020-03-01 03:00:00,Volume Intensity,0.2981
2020-03-01 03:15:00,Volume Intensity,0.0934
2020-03-01 03:30:00,Volume Intensity,0.1284
2020-03-01 03:45:00,Volume Intensity,0.4484
2020-03-01 04:00:00,Volume Intensity,0
2020-03-01 04:15:00,Volume Intensity,0.2479
2020-03-01 04:30:00,Volume Intensity,0.45
2020-03-01 04:45:00,Volume Intensity,0.4321
2020-03-01 05:00:00,Volume Intensity,0.7616
2020-03-01 05:15:00,Volume Intensity,0.2989
2020-03-01 05:30:00,Volume Intensity,0.4649
2020-03-01 05:45:00,Volume Intensity,0.0883
2020-03-01 06:00:00,Volume Intensity,0.2364
2020-03-01 06:15:00,Volume Intensity,0.1403
2020-03-01 06:30:00,Volume Intensity,0.4675
2020-03-01 06:45:00,Volume Intensity,0.2387
2020-03-01 07:00:00,Volume Intensity,0.2556
2020-03-01 07:15:00,Volume Intensity,0.1639
2020-03-01 07:30:00,Volume Intensity,0.1857
2020-03-01 07:45:00,Volume Intensity,0.3358
2020-03-01 08:00:00,Volume Intensity,0.2355
2020-03-01 08:15:00,Volume Intensity,0.1937
2020-03-01 08:30:00,Volume Intensity,0.1657
2020-03-01 08:45:00,Volume Intensity,0.1441
2020-03-01 09:00:00,Volume Intensity,0.4203
2020-03-01 09:15:00,Volume Intensity,0.2435
2020-03-01 09:30:00,Volume Intensity,0.0969
2020-03-01 09:45:00,Volume Intensity,0.3561
2020-03-01 10:00:00,Volume Intensity,0.1914
2020-03-01 10:15:00,Volume Intensity,0.1575
2020-03-01 10:30:00,Volume Intensity,0.2917
2020-03-01 10:45:00,Volume Intensity,0.2275
2020-03-01 11:00:00,Volume Intensity,0.4124
2020-03-01 11:15:00,Volume Intensity,0.1944
2020-03-01 11:30:00,Volume Intensity,0.3445
2020-03-01 11:45:00,Volume Intensity,0.336
2020-03-01 12:00:00,Volume Intensity,0.3756
2020-03-01 12:15:00,Volume Intensity,0.2363
2020-03-01 12:30:00,Volume Intensity,0.4766
2020-03-01 12:45:00,Volume Intensity,0.0594
2020-03-01 13:00:00,Volume Intensity,0.2073
2020-03-01 13:15:00,Volume Intensity,0.3804
2020-03-01 13:30:00,Volume Intensity,0.419
2020-03-01 13:45:00,Volume Intensity,0.1221
2020-03-01 14:00:00,Volume Intensity,0.2607
2020-03-01 14:15:00,Volume Intensity,0.3547
2020-03-01 14:30:00,Volume Intensity,0.3716
2020-03-01 14:45:00,Volume Intensity,0.5104
2020-03-01 15:00:00,Volume Intensity,0.3067
2020-03-01 15:15:00,Volume Intensity,0.3725
2020-03-01 15:30:00,Volume Intensity,0.1263
2020-03-01 15:45:00,Volume Intensity,0.2815
2020-03-01 16:00:00,Volume Intensity,0.0574
2020-03-01 16:15:00,Volume Intensity,0.2368
2020-03-01 16:30:00,Volume Intensity,0.1969
2020-03-01 16:45:00,Volume Intensity,0.3097
2020-03-01 17:00:00,Volume Intensity,0.2249
2020-03-01 17:15:00,Volume Intensity,0.4619
2020-03-01 17:30:00,Volume Intensity,0.2567
2020-03-01 17:45:00,Volume Intensity,0.2497
2020-03-01 18:15:00,Volume Intensity,0.2721
2020-03-01 18:30:00,Volume Intensity,0.1225
2020-03-01 18:45:00,Volume Intensity,0.3034
2020-03-01 19:00:00,Volume Intensity,0.0716
2020-03-01 19:15:00,Volume Intensity,0.5099
2020-03-01 19:30:00,Volume Intensity,0.1901
2020-03-01 19:45:00,Volume Intensity,0.2062
2020-03-01 20:00:00,Volume Intensity,0.2306
2020-03-01 20:15:00,Volume Intensity,0.4371
2020-03-01 20:30:00,Volume Intensity,0.168
2020-03-01 20:45:00,Volume Intensity,0.2027
2020-03-01 21:00:00,Volume Intensity,0.514
2020-03-01 21:15:00,Volume Intensity,0.0715
2020-03-01 21:30:00,Volume Intensity,0.3635
2020-03-01 21:45:00,Volume Intensity,0.1475
2020-03-01 22:00:00,Volume Intensity,0.1658
2020-03-01 22:15:00,Volume Intensity,0.2577
2020-03-01 22:30:00,Volume Intensity,0.3699
2020-03-01 22:45:00,Volume Intensity,0.3241
2020-03-01 23:00:00,Volume Intensity,0.3427
2020-03-01 23:15:00,Volume Intensity,0.1265
2020-03-01 23:30:00,Volume Intensity,0.4856
2020-03-01 23:45:00,Volume Intensity,0.2992
