Date,Series,Value
2020-02-04 00:00:00,Volume Intensity,0
2020-02-04 00:15:00,Volume Intensity,0.0516
2020-02-04 00:30:00,Volume Intensity,0
2020-02-04 00:45:00,Volume Intensity,0.0244
2020-02-04 01:00:00,Volume Intensity,0.0501
2020-02-04 01:15:00,Volume Intensity,0.0258
2020-02-04 01:30:00,Volume Intensity,0
2020-02-04 01:45:00,Volume Intensity,0.0256
2020-02-04 02:00:00,Volume Intensity,0
2020-02-04 02:15:00,Volume Intensity,0
2020-02-04 02:30:00,Volume Intensity,0
2020-02-04 02:45:00,Volume Intensity,0
2020-02-04 03:00:00,Volume Intensity,0.0259
2020-02-04 03:15:00,Volume Intensity,0
2020-02-04 03:30:00,Volume Intensity,0
2020-02-04 03:45:00,Volume Intensity,0.0273
2020-02-04 04:00:00,Volume Intensity,0
2020-02-04 04:15:00,Volume Intensity,0.0568
2020-02-04 04:30:00,Volume Intensity,0.0595
2020-02-04 04:45:00,Volume Intensity,0
2020-02-04 05:00:00,Volume Intensity,0.0309
2020-02-04 05:15:00,Volume Intensity,0.0306
2020-02-04 05:30:00,Volume Intensity,0.0283
2020-02-04 05:45:00,Volume Intensity,0.0237
2020-02-04 06:00:00,Volume Intensity,0
2020-02-04 06:15:00,Volume Intensity,0.0257
2020-02-04 06:30:00,Volume Intensity,0
2020-02-04 06:45:00,Volume Intensity,0
2020-02-04 07:00:00,Volume Intensity,0
2020-02-04 07:15:00,Volume Intensity,0
2020-02-04 07:30:00,Volume Intensity,0
2020-02-04 07:45:00,Volume Intensity,0.0202
2020-02-04 08:00:00,Volume Intensity,0.0209
2020-02-04 08:15:00,Volume Intensity,0.02
2020-02-04 08:30:00,Volume Intensity,0.0394
2020-02-04 08:45:00,Volume Intensity,0.0211
2020-02-04 09:00:00,Volume Intensity,0.0398
2020-02-04 09:15:00,Volume Intensity,0.0365
2020-02-04 09:30:00,Volume Intensity,0
2020-02-04 09:45:00,Volume Intensity,0.0522
2020-02-04 10:00:00,Volume Intensity,0.0821
2020-02-04 10:15:00,Volume Intensity,0.017
2020-02-04 10:30:00,Volume Intensity,0
2020-02-04 10:45:00,Volume Intensity,0.0675
2020-02-04 11:00:00,Volume Intensity,0
2020-02-04 11:15:00,Volume Intensity,0.0186
2020-02-04 11:30:00,Volume Intensity,0.0315
2020-02-04 11:45:00,Volume Intensity,0.0327
2020-02-04 12:00:00,Volume Intensity,0.0158
2020-02-04 12:15:00,Volume Intensity,0.0295
2020-02-04 12:30:00,Volume Intensity,0
2020-02-04 13:00:00,Volume Intensity,0
2020-02-04 13:15:00,Volume Intensity,0.0155
2020-02-04 13:30:00,Volume Intensity,0.0292
2020-02-04 13:45:00,Volume Intensity,0.0288
2020-02-04 14:00:00,Volume Intensity,0.0461
2020-02-04 14:15:00,Volume Intensity,0
2020-02-04 14:30:00,Volume Intensity,0.0552
2020-02-04 14:45:00,Volume Intensity,0
2020-02-04 15:00:00,Volume Intensity,0.0141
2020-02-04 15:15:00,Volume Intensity,0.0317
2020-02-04 15:30:00,Volume Intensity,0.0433
2020-02-04 15:45:00,Volume Intensity,0.0881
2020-02-04 16:00:00,Volume Intensity,0.0286
2020-02-04 16:15:00,Volume Intensity,0.015
2020-02-04 16:30:00,Volume Intensity,0.0739
2020-02-04 16:45:00,Volume Intensity,0.0581
2020-02-04 17:00:00,Volume Intensity,0.0282
2020-02-04 17:15:00,Volume Intensity,0.0437
2020-02-04 17:30:00,Volume Intensity,0.0145
2020-02-04 17:45:00,Volume Intensity,0.0457
2020-02-04 18:00:00,Volume Intensity,0.0583
2020-02-04 18:15:00,Volume Intensity,0.017
2020-02-04 18:30:00,Volume Intensity,0.0449
2020-02-04 18:45:00,Volume Intensity,0.0306
2020-02-04 19:00:00,Volume Intensity,0
2020-02-04 19:15:00,Volume Intensity,0.0328
2020-02-04 19:30:00,Volume Intensity,0.032
2020-02-04 19:45:00,Volume Intensity,0.0344
2020-02-04 20:00:00,Volume Intensity,0
2020-02-04 20:15:00,Volume Intensity,0.0185
2020-02-04 20:30:00,Volume Intensity,0.0332
2020-02-04 20:45:00,Volume Intensity,0.0381
2020-02-04 21:00:00,Volume Intensity,0
2020-02-04 21:15:00,Volume Intensity,0.0179
2020-02-04 21:30:00,Volume Intensity,0.0192
2020-02-04 21:45:00,Volume Intensity,0
2020-02-04 22:00:00,Volume Intensity,0.0424
2020-02-04 22:15:00,Volume Intensity,0.0401
2020-02-04 22:30:00,Volume Intensity,0.0434
2020-02-04 22:45:00,Volume Intensity,0
2020-02-04 23:00:00,Volume Intensity,0
2020-02-04 23:15:00,Volume Intensity,0
2020-02-04 23:30:00,Volume Intensity,0
2020-02-04 23:45:00,Volume Intensity,0
