URL,MobileURL,Date,Title
"https://www.sciencesetavenir.fr/sante/pneumonie-en-chine-a-wuhan-berceau-du-virus-la-vie-continue-comme-d-habitude_140404","https://www.sciencesetavenir.fr/sante/pneumonie-en-chine-a-wuhan-berceau-du-virus-la-vie-continue-comme-d-habitude_140404.amp","2020-01-12 15:45:00","Pneumonie en Chine : à Wuhan , berceau du virus , la vie continue comme dhabitude"
"https://www.france24.com/fr/20200112-pneumonie-en-chine-%C3%A0-wuhan-berceau-du-virus-la-vie-continue-comme-d-habitude","https://amp.france24.com/fr/20200112-pneumonie-en-chine-%C3%A0-wuhan-berceau-du-virus-la-vie-continue-comme-d-habitude","2020-01-12 20:30:00","Pneumonie en Chine : à Wuhan , berceau du virus , la vie continue comme dhabitude"
"https://www.lepoint.fr/monde/pneumonie-en-chine-a-wuhan-berceau-du-virus-la-vie-continue-comme-d-habitude-12-01-2020-2357358_24.php","https://amp.lepoint.fr/2357358","2020-01-12 11:45:00","Pneumonie en Chine : à Wuhan , berceau du virus , la vie continue comme dhabitude"
"https://www.lexpress.fr/actualites/1/monde/pneumonie-en-chine-a-wuhan-berceau-du-virus-la-vie-continue-comme-d-habitude_2114422.html","https://www.lexpress.fr/actualites/1/monde/pneumonie-en-chine-a-wuhan-berceau-du-virus-la-vie-continue-comme-d-habitude_2114422.amp.html","2020-01-12 12:15:00","Pneumonie en Chine : à Wuhan , berceau du virus , la vie continue comme dhabitude"
"https://www.rtl.be/info/magazine/science-nature/pneumonie-en-chine-a-wuhan-berceau-du-virus-la-vie-continue-comme-d-habitude-1187697.aspx","","2020-01-12 12:15:00","Pneumonie en Chine : à Wuhan , berceau du virus , la vie continue comme dhabitude"
"https://www.journalducameroun.com/pneumonie-en-chine-a-wuhan-berceau-du-virus-la-vie-continue-comme-dhabitude/","","2020-01-12 12:45:00","Pneumonie en Chine : à Wuhan , berceau du virus , la vie continue comme dhabitude"
"https://www.ibtimes.com/residents-not-worried-chinas-pneumonia-stricken-wuhan-2900889","","2020-01-12 10:30:00","Residents  Not Worried  In China Pneumonia - stricken Wuhan"
"https://e.vnexpress.net/news/news/vietnam-ministry-advises-protection-steps-against-dangerous-pneumonia-virus-from-china-4041017.html","https://ampe.vnexpress.net/news/news/vietnam-ministry-advises-protection-steps-against-dangerous-pneumonia-virus-from-china-4041017.html","2020-01-12 13:00:00","Vietnam ministry advises protection steps against dangerous pneumonia virus from China"
"http://www.msn.com/en-nz/news/world/residents-not-worried-in-chinas-pneumonia-stricken-wuhan/ar-BBYSKUg","","2020-01-12 20:00:00","Residents  not worried  in China pneumonia - stricken Wuhan"
"https://au.news.yahoo.com/residents-not-worried-chinas-pneumonia-stricken-wuhan-092722937--spt.html","https://au.news.yahoo.com/amphtml/residents-not-worried-chinas-pneumonia-stricken-wuhan-092722937--spt.html","2020-01-12 10:45:00","Residents  not worried  in China pneumonia - stricken Wuhan"
