URL,MobileURL,Date,Title
"http://sandesh.com/chinese-people-are-using-bras-and-sanitary-pads-to-protect-against-coronavirus/","","2020-01-31 12:00:00","કોરોનાવાયરસથી બચવા માટે બ્રા અને સેનેટરી પેડનો ઉપયોગ કરી રહ્યા છે ચીનાઓ Pics"
"https://www.msn.com/en-in/news/other/amid-rising-cases-of-coronavirus-in-india-ranbir-kapoor-spotted-with-mask-at-mumbai-airport/ar-BBZvqCb","","2020-01-31 09:30:00","Amid Rising Cases of Coronavirus in India , Ranbir Kapoor Spotted with Mask at Mumbai Airport"
"https://www.independent.co.uk/news/world/asia/coronavirus-drones-china-residents-face-masks-a9311476.html","https://www.independent.co.uk/news/world/asia/coronavirus-drones-china-residents-face-masks-a9311476.html?amp","2020-01-31 22:45:00","  Sharp - tongued drone chastise Chinese residents for not wearing face masks amid coronavirus outbreak"
"https://g1.globo.com/ciencia-e-saude/noticia/2020/01/31/eua-ordenam-quarentena-obrigatoria-para-cidadaos-vindos-de-wuhan-por-causa-do-coronavirus.ghtml","https://g1.globo.com/google/amp/ciencia-e-saude/noticia/2020/01/31/eua-ordenam-quarentena-obrigatoria-para-cidadaos-vindos-de-wuhan-por-causa-do-coronavirus.ghtml","2020-01-31 19:00:00","EUA ordenam quarentena obrigatória para cidadãos vindos de Wuhan por causa do coronavírus"
"https://globalnews.ca/news/6489476/coronavirus-wuhan-pictures/","https://globalnews.ca/news/6489476/coronavirus-wuhan-pictures/amp/","2020-01-31 21:00:00","In Pictures : Life in Wuhan , China right now"
"https://g1.globo.com/ciencia-e-saude/noticia/2020/01/31/suecia-confirma-primeiro-caso-de-coronavirus-casos-na-europa.ghtml","https://g1.globo.com/google/amp/ciencia-e-saude/noticia/2020/01/31/suecia-confirma-primeiro-caso-de-coronavirus-casos-na-europa.ghtml","2020-01-31 16:45:00","Suécia confirma primeiro caso de coronavírus ; é o 6º país na Europa"
"https://glavred.info/world/10145426-vydali-maski-i-izyum-ukrainka-rasskazala-kak-dela-s-koronavirusom-v-samom-uhane.html","https://glavred.info/world/amp-10145426-vydali-maski-i-izyum-ukrainka-rasskazala-kak-dela-s-koronavirusom-v-samom-uhane.html","2020-01-31 12:30:00","Выдали маски и изюм : украинка - очевидец рассказала про коронавирус в Ухане"
"https://www.nzherald.co.nz/lifestyle/news/article.cfm?c_id=6&objectid=12305100","","2020-01-31 06:45:00","Desperate to go viral : Instagram influencers hijack coronavirus hashtag"
"https://extra.globo.com/noticias/mundo/desespero-de-contagio-do-coronavirus-leva-chineses-adotarem-mascaras-caseiras-24221634.html","","2020-01-31 08:30:00","Desespero de contágio do coronavírus leva chineses a adotarem máscaras  caseiras  "
"https://www.independent.co.uk/news/world/americas/coronavirus-us-symptoms-quarantine-national-emergency-wuhan-china-flights-a9312316.html","https://www.independent.co.uk/news/world/americas/coronavirus-us-symptoms-quarantine-national-emergency-wuhan-china-flights-a9312316.html?amp","2020-01-31 22:45:00","Coronavirus : US declares national health emergency , with quarantine order issued for nearly 200 Americans"
"https://www.dailymail.co.uk/news/article-7949457/Instagram-influencers-hijack-coronavirus-hashtag-increase-followers.html","https://www.dailymail.co.uk/news/article-7949457/amp/Instagram-influencers-hijack-coronavirus-hashtag-increase-followers.html","2020-01-31 01:15:00","Instagram influencers hijack the coronavirus hashtag to increase their followers"
"https://www.medicinenet.com/script/main/art.asp?articlekey=227723","","2020-01-31 13:45:00","Will a Face Mask Protect You From the Coronavirus ? - MedicineNet Health News"
"https://www.dailystar.co.uk/news/world-news/cops-arrest-woman-refusing-wear-21399682","https://www.dailystar.co.uk/news/world-news/cops-arrest-woman-refusing-wear-21399682.amp","2020-01-31 10:45:00","Cops arrest woman for  refusing to wear coronavirus mask  as outbreak spreads"
"https://ren.tv/news/v-rossii/655250-fas-proanaliziruet-soobshcheniia-o-roste-tsen-na-maski-i-preparaty-v-rossii","","2020-01-31 14:45:00","ФАС проанализирует сообщения о росте цен на маски и препараты в России"
