URL,MobileURL,Date,Title
"https://www.indiatimes.com/news/india/it-is-mandatory-wearing-mask-when-you-leave-home-in-mumbai-and-delhi-violators-will-face-action-510439.html","https://www.indiatimes.com/amp/news/india/it-is-mandatory-wearing-mask-when-you-leave-home-in-mumbai-and-delhi-violators-will-face-action-510439.html","2020-04-10 08:45:00","It Mandatory To Wear Masks When You Leave Home In Mumbai & Delhi , Violators Will Face Action"
"https://www.letelegramme.fr/dossiers/coronavirus-nos-conseils-pratiques/porter-un-masque-pour-freiner-l-epidemie-09-04-2020-12537369.php","https://www.letelegramme.fr/_amp/369/12537369.php","2020-04-10 06:15:00","Porter un masque pour freiner l  épidémie  ? - Coronavirus : nos conseils pratiques"
"https://www.msn.com/en-us/news/us/new-orleanians-stitch-masks-to-help-flatten-coronavirus-curve-in-louisiana/ar-BB12qTJO","","2020-04-10 11:45:00","New Orleanians stitch masks to help flatten coronavirus curve in Louisiana"
"https://www.enca.com/news/watch-masks-can-protect-against-covid-19","","2020-04-10 15:45:00","WATCH : Masks can protect against COVID - 19"
"https://indianexpress.com/article/coronavirus/not-wearing-masks-increases-transmission-risk-from-asymptomatic-carriers-by-35-per-cent-review-6356908/","https://indianexpress.com/article/coronavirus/not-wearing-masks-increases-transmission-risk-from-asymptomatic-carriers-by-35-per-cent-review-6356908/lite/","2020-04-10 17:15:00","Not wearing masks increases transmission risk from asymptomatic carriers by 35 per cent : Review | coronavirus outbreak News , The Indian Express"
"https://www.thenewsminute.com/article/covid-19-telangana-makes-wearing-masks-compulsory-while-stepping-outside-122291","https://www.thenewsminute.com/article/covid-19-telangana-makes-wearing-masks-compulsory-while-stepping-outside-122291?amp","2020-04-10 11:15:00","COVID - 19 : Telangana makes wearing of masks compulsory while stepping outside"
"https://photogallery.indiatimes.com/news/world/in-pics-sending-a-message-in-the-coronavirus-pandemic/articleshow/75081562.cms","https://m.photos.timesofindia.com/news/world/in-pics-sending-a-message-in-the-coronavirus-pandemic/amp_articleshow/75081562.cms","2020-04-10 11:45:00","In pics : Sending a message in the coronavirus pandemic"
"https://www.khou.com/article/news/verify/verify-fact-checking-this-weeks-coronavirus-claims-april-10/285-c66d64d1-aa64-4321-b671-3693d11648ca","https://www.khou.com/amp/article/news/verify/verify-fact-checking-this-weeks-coronavirus-claims-april-10/507-c66d64d1-aa64-4321-b671-3693d11648ca","2020-04-10 22:45:00","VERIFY : Fact - checking coronavirus claims for week of April 10"
"https://www.news24.com/SouthAfrica/News/coronavirus-everyone-should-wear-a-cloth-mask-in-public-says-mkhize-20200410","https://m.news24.com/SouthAfrica/News/coronavirus-everyone-should-wear-a-cloth-mask-in-public-says-mkhize-20200410","2020-04-10 16:45:00","Covid - 19 : Everyone in SA should wear a cloth mask in public , says Health Minister Zweli Mkhize"
"https://m.news24.com/SouthAfrica/News/coronavirus-everyone-should-wear-a-cloth-mask-in-public-says-mkhize-20200410","","2020-04-10 18:15:00","Covid - 19 : Everyone in SA should wear a cloth mask in public , says Health Minister Zweli Mkhize"
