URL,MobileURL,Date,Title
"https://www.jagonews24.com/en/national/news/48589","https://www.jagonews24.com/en/amp/48589","2020-03-08 16:15:00","Coronavirus in Bangladesh spurs rush to buy face masks"
"https://www.newsweek.com/coronavirus-update-washington-new-york-armed-robbery-1491097","https://www.newsweek.com/coronavirus-update-washington-new-york-armed-robbery-1491097?amp=1","2020-03-08 14:45:00","Coronavirus U . S . Outbreak Update : Death Toll Hits 19 , New cases in Kansas and Washington , D . C ., as Cruise Ship Passengers Head for Oakland"
"https://www.cbsnews.com/news/preventing-coronavirus-facemask-60-minutes-2020-03-08/","https://www.cbsnews.com/amp/news/preventing-coronavirus-facemask-60-minutes-2020-03-08/","2020-03-08 23:30:00","Preventing coronavirus : Should you wear a face mask ? - 60 Minutes"
"https://www.oann.com/egypt-reports-death-of-german-national-its-first-from-coronavirus/","","2020-03-08 18:30:00","Egypt reports death of German national , its first from coronavirus"
"https://www.timesofisrael.com/what-really-works-to-keep-coronavirus-away/","https://www.timesofisrael.com/what-really-works-to-keep-coronavirus-away/amp/","2020-03-08 08:45:00","What really works to keep coronavirus away ? "
"https://vocm.com/2020/03/08/coronavirus-face-masks/","","2020-03-08 13:15:00","Questions Raised Over Need for Face Masks to Protect from Coronavirus"
"https://www.msn.com/en-au/news/world/france-bans-gatherings-of-more-than-1000-people-over-coronavirus-concerns-with-exceptions-for-protests-and-public-transit/ar-BB10V15A","","2020-03-08 22:30:00","France bans gatherings of more than 1 , 000 people over coronavirus concerns , with exceptions for protests and public transit"
"https://tribune.com.pk/story/2171837/1-covid-19-outbreak-fir-lodged-lahore-pharmacy-profiteering-masks/","https://tribune.com.pk/story/2171837/1-covid-19-outbreak-fir-lodged-lahore-pharmacy-profiteering-masks/?amp=1","2020-03-08 11:45:00","COVID - 19 outbreak : FIR lodged against Lahore pharmacy over profiteering of masks"
"https://www.newsweek.com/oregon-declares-state-emergency-coronavirus-cases-double-14-1491135","https://www.newsweek.com/oregon-declares-state-emergency-coronavirus-cases-double-14-1491135?amp=1","2020-03-08 22:00:00","Oregon Declares State of Emergency as Coronavirus Cases Double to 14"
"http://dunyanews.tv/en/Health/535746-What-really-works-for-protection-against-coronavirus","https://dunyanews.tv/amp/english/535746.php","2020-03-08 05:30:00","What really works for protection against coronavirus ? "
"https://www.business-standard.com/article/pti-stories/no-need-for-healthy-people-to-wear-masks-kejriwal-120030800687_1.html","https://wap.business-standard.com/article-amp/pti-stories/no-need-for-healthy-people-to-wear-masks-kejriwal-120030800687_1.html","2020-03-08 14:15:00","No need for healthy people to wear masks : Kejriwal"
"http://www.msn.com/en-us/news/technology/facebook-bans-face-mask-ads-to-curb-coronavirus-exploitation/ar-BB10SOXK","","2020-03-08 02:00:00","Facebook bans face mask ads to curb coronavirus exploitation"
"http://www.chicagotribune.com/news/ct-cb-daywatch-newsletter-coronavirus-20200308-squpgm7s6nhvvpsy3x6wpt2bjm-story.html","https://www.chicagotribune.com/news/ct-cb-daywatch-newsletter-coronavirus-20200308-squpgm7s6nhvvpsy3x6wpt2bjm-story.html?outputType=amp","2020-03-08 12:45:00","Daywatch special edition : Here what you need to know about the coronavirus in Illinois"
