URL,MobileURL,Date,Title
"https://www.24sata.hr/news/neke-od-ovih-maski-uopce-vas-nece-zastititi-od-koronavirusa-673947","https://m.24sata.hr/amp/news/neke-od-ovih-maski-uopce-vas-nece-zastititi-od-koronavirusa-673947","2020-02-04 10:45:00","Neke od ovih maski uopće vas neće zaštititi od koronavirusa"
"https://ua.korrespondent.net/world/4189991-vooz-ne-vyznala-koronavirus-pandemiieui","https://korrespondent.net/amp/4189991-vooz-ne-vyznala-koronavirus-pandemiieui","2020-02-04 14:30:00","ВООЗ не визнала коронавірус пандемією"
"https://www.nbcnews.com/news/world/fashion-magazines-influencers-weigh-coronavirus-outbreak-n1127236?cid=public-rss_20200204","https://www.nbcnews.com/news/amp/ncna1127236","2020-02-04 00:45:00","Fashion magazines , influencers weigh in on coronavirus outbreak"
"https://www.news-medical.net/news/20200204/Coronavirus-could-be-dangerous-for-vulnerable-populations-says-UGA-epidemiologist.aspx","https://www.news-medical.net/amp/news/20200204/Coronavirus-could-be-dangerous-for-vulnerable-populations-says-UGA-epidemiologist.aspx","2020-02-04 14:30:00","Coronavirus could be dangerous for vulnerable populations , says UGA epidemiologist"
"https://www.express.co.uk/life-style/health/1237616/n95-mask-coronavirus-respirator-mask-do-face-masks-protect-prevent-coronavirus","https://www.express.co.uk/life-style/health/1237616/n95-mask-coronavirus-respirator-mask-do-face-masks-protect-prevent-coronavirus/amp","2020-02-04 10:30:00","N95 mask : Best masks for coronavirus - Do N95 respirator masks protect you from virus ? "
"https://korrespondent.net/world/4189991-voz-ne-pryznala-koronavyrus-pandemyei","https://korrespondent.net/amp/4189991-voz-ne-pryznala-koronavyrus-pandemyei","2020-02-04 13:45:00","ВОЗ не признала коронавирус пандемией"
"https://glavred.info/world/10146449-chislo-zhertv-koronavirusa-rastet-obnarodovany-pugayushchie-cifry.html","https://glavred.info/world/amp-10146449-chislo-zhertv-koronavirusa-rastet-obnarodovany-pugayushchie-cifry.html","2020-02-04 05:45:00","Вирус в Китае 2020 : число жертв возросло до 426 человек - Новости Украины и мира"
"http://news.bigmir.net/world/1976605-VOZ-ne-priznala-koronavirys-pandemiei","http://amp.news.bigmir.net/world/1976605-VOZ-ne-priznala-koronavirys-pandemiei","2020-02-04 15:15:00","ВОЗ не признала коронавирус пандемией"
"https://izvestia.kiev.ua/item/show/122841","","2020-02-04 20:00:00","Медики ответили , защищают ли маски от коронавируса"
"https://ura.news/news/1052417268?story_id=651","{{ (metaService && metaService.ampUrl()) ? metaService.ampUrl() : https://amp.ura.news/news/1052417268 }}","2020-02-04 16:00:00","В российских аптеках медицинские маски подорожали в 35 раз"
